#timestamp,tobii_system_timestamp,toii_device_timestamp,gaze_x,gaze_y,pupil_diameter,left_gaze_origin_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_point_in_user_coordinate_system,left_gaze_point_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_x,left_gaze_y,left_pupil_validity,left_pupil,right_gaze_origin_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_point_in_user_coordinate_system,right_gaze_point_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_x,right_gaze_y,right_pupil_validity,right_pupil
1644583226063.217,72978434570,18053793118,544.704682,594.662819,2.553894,1,-108.775589,16.230919,525.404175,-102.288551,83.961205,0.780660,0.444406,0.302532,0.779446,1,2.570297,1,-50.117500,14.800179,534.393860,-2.597172,87.091850,0.619251,0.451290,0.494986,0.769155,1,2.537491
1644583226074.2139,72978445673,18053804221,543.691309,595.078789,2.555939,1,-108.775589,16.230919,525.404175,-102.288551,83.961205,0.780660,0.444406,0.302532,0.779446,1,2.570297,1,-50.111301,14.816095,534.194824,-3.365747,86.762321,0.619283,0.451214,0.493502,0.770238,1,2.541580
1644583226086.215,72978456777,18053815325,546.556049,596.891098,2.551628,1,-108.727104,16.238485,525.057556,-101.351120,83.672066,0.780723,0.444340,0.304341,0.780396,1,2.566437,1,-50.101654,14.835072,533.962891,-2.130496,85.615593,0.619316,0.451124,0.495887,0.774008,1,2.536819
1644583226097.217,72978467880,18053826428,547.616605,599.517036,2.550240,1,-108.667580,16.248001,524.703552,-100.736000,82.281586,0.780761,0.444266,0.305529,0.784967,1,2.569870,1,-50.083065,14.849800,533.722290,-1.941230,84.925674,0.619326,0.451047,0.496252,0.776276,1,2.530609
1644583226107.357,72978478983,18053837531,548.182454,600.021721,2.553230,1,-108.667580,16.248001,524.703552,-100.736000,82.281586,0.780761,0.444266,0.305529,0.784967,1,2.569870,1,-50.057068,14.854013,533.480103,-1.512105,84.525864,0.619317,0.451009,0.497081,0.777590,1,2.536591
1644583226119.354,72978490087,18053848634,545.880223,601.886078,2.559120,1,-108.579544,16.250988,524.344421,-101.894638,81.613823,0.780723,0.444215,0.303292,0.787162,1,2.575333,1,-50.025471,14.848963,533.239258,-2.099560,83.716614,0.619293,0.451003,0.495947,0.780250,1,2.542908
1644583226130.353,72978501190,18053859737,545.128676,601.209091,2.555840,1,-108.483429,16.261509,523.963562,-102.404129,82.075623,0.780676,0.444134,0.302309,0.785644,1,2.561188,1,-49.983868,14.837971,532.978149,-2.160017,83.791161,0.619247,0.451016,0.495830,0.780005,1,2.550491
1644583226141.354,72978512293,18053870840,546.501335,601.793312,2.556526,1,-108.483429,16.261509,523.963562,-102.404129,82.075623,0.780676,0.444134,0.302309,0.785644,1,2.561188,1,-49.951981,14.833930,532.760620,-1.118988,83.328308,0.619217,0.451009,0.497840,0.781526,1,2.551865
1644583226153.353,72978523396,18053881943,547.083590,599.729713,2.552200,1,-108.413902,16.259346,523.728882,-102.620689,83.346848,0.780619,0.444116,0.301891,0.781465,1,2.555359,1,-49.918015,14.829902,532.596130,-0.460865,83.692001,0.619167,0.451008,0.499110,0.780331,1,2.549042
1644583226163.353,72978534499,18053893046,549.179502,599.605156,2.553055,1,-108.341148,16.263010,523.491394,-101.531784,83.665718,0.780554,0.444076,0.303993,0.780417,1,2.562241,1,-49.882923,14.832515,532.440491,0.039837,83.471786,0.619112,0.450983,0.500077,0.781055,1,2.543869
