#timestamp,tobii_system_timestamp,toii_device_timestamp,gaze_x,gaze_y,pupil_diameter,left_gaze_origin_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_point_in_user_coordinate_system,left_gaze_point_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_x,left_gaze_y,left_pupil_validity,left_pupil,right_gaze_origin_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_point_in_user_coordinate_system,right_gaze_point_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_x,right_gaze_y,right_pupil_validity,right_pupil
1644842878033.886,157206526837,20042554401,920.656185,932.337713,2.709610,1,-34.309551,5.873072,805.700500,-7.690468,84.187378,0.546449,0.490382,0.485153,0.778702,1,2.720581,1,31.531898,-6.155840,805.808960,-13.538746,85.254761,0.430224,0.519273,0.473863,0.775194,1,2.698639
1644842878044.419,157206537940,20042565504,918.449678,936.515808,2.706261,1,-34.327629,5.908646,805.650696,-8.128050,81.418251,0.546484,0.490297,0.484309,0.787805,1,2.714966,1,31.527079,-6.147038,805.765930,-14.291742,85.905434,0.430230,0.519253,0.472410,0.773055,1,2.697556
1644842878055.213,157206549043,20042576607,917.021170,930.624962,2.642563,1,-34.332726,5.923946,805.624451,-9.934063,80.859528,0.546495,0.490261,0.480822,0.789641,1,2.612213,1,31.512762,-6.130599,805.726990,-13.256530,89.451088,0.430252,0.519215,0.474408,0.761400,1,2.672913
1644842878066.746,157206560146,20042587710,916.660137,923.780537,2.635414,1,-34.348240,5.960716,805.599548,-8.789666,81.956352,0.546524,0.490173,0.483032,0.786036,1,2.616348,1,31.509563,-6.121638,805.711792,-14.595775,91.824654,0.430257,0.519194,0.471823,0.753598,1,2.654480
1644842878077.835,157206571250,20042598813,910.261774,919.592822,2.641304,1,-34.349689,5.972364,805.596375,-10.435582,83.495720,0.546527,0.490146,0.479854,0.780976,1,2.626694,1,31.518471,-6.115479,805.707031,-16.402306,92.408661,0.430241,0.519179,0.468335,0.751679,1,2.655914
1644842878088.418,157206582353,20042609916,905.728970,918.705010,2.633629,1,-34.341141,5.983016,805.668152,-10.097324,84.515343,0.546506,0.490122,0.480507,0.777624,1,2.605301,1,31.547098,-6.117338,805.796326,-19.186378,91.839157,0.430196,0.519182,0.462961,0.753551,1,2.661957
1644842878099.944,157206593456,20042621019,896.487637,917.672682,2.638412,1,-34.296768,5.987389,805.808105,-14.384644,85.016380,0.546417,0.490115,0.472230,0.775977,1,2.610626,1,31.573250,-6.124844,805.878357,-19.885530,91.861610,0.430156,0.519199,0.461611,0.753477,1,2.666199
1644842878110.972,157206604559,20042632122,907.907495,921.048796,2.637451,1,-34.270714,5.987483,805.858948,-13.925667,85.204239,0.546368,0.490116,0.473116,0.775360,1,2.607620,1,31.591024,-6.132866,805.942383,-14.182535,89.961891,0.430129,0.519217,0.472621,0.759721,1,2.667282
1644842878121.686,157206615663,20042643226,921.922932,919.143462,2.639076,1,-34.239784,5.986804,805.843323,-10.513480,85.477623,0.546314,0.490117,0.479704,0.774461,1,2.618073,1,31.623726,-6.151445,805.919983,-10.032213,90.654556,0.430070,0.519261,0.480633,0.757445,1,2.660080
1644842878133.1912,157206626766,20042654329,932.059908,920.371771,2.633179,1,-34.196968,5.986673,805.604797,-4.214440,86.089722,0.546256,0.490114,0.491864,0.772449,1,2.617538,1,31.658527,-6.159492,805.772949,-10.861526,89.419685,0.429998,0.519283,0.479032,0.761504,1,2.648819
1644842878144.161,157206637869,20042665432,934.994717,917.196679,2.628181,1,-34.144558,5.987232,805.398499,-3.051210,87.867371,0.546179,0.490109,0.494110,0.766606,1,2.611221,1,31.715200,-6.157503,805.498718,-10.441200,89.251984,0.429879,0.519284,0.479843,0.762055,1,2.645142
1644842878155.202,157206648973,20042676535,937.162285,921.565318,2.620071,1,-34.089958,5.989650,805.221985,-3.110381,89.391609,0.546096,0.490101,0.493995,0.761596,1,2.588196,1,31.770288,-6.149166,805.278320,-9.212433,85.512596,0.429767,0.519269,0.482215,0.774346,1,2.651947
1644842878166.641,157206660076,20042687638,938.162470,922.458315,2.622284,1,-34.064198,5.996963,805.192322,-4.429756,88.631111,0.546052,0.490083,0.491448,0.764096,1,2.582413,1,31.781536,-6.144465,805.258301,-7.353391,85.820358,0.429745,0.519258,0.485804,0.773335,1,2.662155
1644842878177.334,157206671179,20042698741,942.085819,917.415726,2.622017,1,-34.093922,6.000567,805.330994,-2.207234,89.472061,0.546094,0.490077,0.495739,0.761332,1,2.587311,1,31.788408,-6.142211,805.438354,-7.458906,87.536209,0.429746,0.519249,0.485601,0.767695,1,2.656723
1644842878188.086,157206682282,20042709844,944.075031,913.056529,2.696671,1,-34.115013,6.001512,805.399841,-2.132934,89.821037,0.546127,0.490076,0.495882,0.760184,1,2.728851,1,31.760664,-6.132460,805.420776,-6.459864,89.397507,0.429793,0.519227,0.487529,0.761576,1,2.664490
1644842878200.219,157206693385,20042720947,945.604906,902.363849,2.696152,1,-34.190872,5.999730,805.390503,-2.443295,93.701897,0.546261,0.490079,0.495283,0.747428,1,2.724319,1,31.731548,-6.124634,805.419373,-5.323986,90.938316,0.429845,0.519208,0.489722,0.756512,1,2.667984
1644842878211.223,157206704489,20042732051,939.878483,903.975606,2.694481,1,-34.223404,6.025441,805.241211,-5.055861,92.353920,0.546330,0.490016,0.490240,0.751859,1,2.719208,1,31.681894,-6.103840,805.297668,-5.801346,91.469070,0.429924,0.519161,0.488800,0.754767,1,2.669754
1644842878221.6091,157206715592,20042743154,944.044132,911.869454,2.629059,1,-34.245869,6.050323,805.185669,-2.532014,88.446571,0.546374,0.489956,0.495112,0.764702,1,2.596680,1,31.624708,-6.050853,805.268311,-6.077504,91.373924,0.430022,0.519036,0.488267,0.755080,1,2.661438
1644842878233.272,157206726695,20042754257,946.897602,928.633189,2.628441,1,-34.295643,6.112907,805.016113,0.569742,82.845627,0.546474,0.489805,0.501100,0.783113,1,2.607422,1,31.604822,-6.002062,805.171875,-7.639484,88.474869,0.430051,0.518923,0.485252,0.764609,1,2.649460
1644842878244.294,157206737799,20042765360,951.448975,926.319122,2.634674,1,-34.332153,6.147158,804.906494,3.585852,82.998245,0.546547,0.489722,0.506922,0.782611,1,2.602692,1,31.578819,-5.937647,805.038208,-8.199794,89.495598,0.430087,0.518773,0.484170,0.761254,1,2.666656
1644842878254.8772,157206748902,20042776463,950.611467,919.105983,2.628418,1,-34.362652,6.187431,804.824219,4.863655,86.337860,0.546607,0.489625,0.509389,0.771634,1,2.582138,1,31.563520,-5.830609,804.929016,-9.929519,89.813354,0.430106,0.518522,0.480831,0.760210,1,2.674698
