#timestamp,date_time,label
1645096704172,2022-02-17_13-18-24.172326,1
1645096749762,2022-02-17_13-19-09.762855,2
1645096777441,2022-02-17_13-19-37.441547,3
1645096810116,2022-02-17_13-20-10.116248,4
1645096824636,2022-02-17_13-20-24.636594,5
1645096849750,2022-02-17_13-20-49.750572,6
1645096888685,2022-02-17_13-21-28.685208,7
1645096914490,2022-02-17_13-21-54.490191,8
