#timestamp,tobii_system_timestamp,toii_device_timestamp,gaze_x,gaze_y,pupil_diameter,left_gaze_origin_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_point_in_user_coordinate_system,left_gaze_point_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_x,left_gaze_y,left_pupil_validity,left_pupil,right_gaze_origin_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_point_in_user_coordinate_system,right_gaze_point_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_x,right_gaze_y,right_pupil_validity,right_pupil
1645101917589.6,416333681380,8209957515,608.650703,210.188439,2.504318,1,0.060390,-71.918655,772.801147,-93.717659,271.014099,0.486240,0.681214,0.319078,0.164596,1,2.487289,1,61.365181,-84.130447,771.554993,-95.864548,264.588470,0.373212,0.712024,0.314933,0.185718,1,2.521347
1645101917601.5999,416333692483,8209968618,607.695494,208.567920,2.498863,1,0.056050,-71.944542,773.010925,-94.137375,270.141693,0.486248,0.681230,0.318268,0.167464,1,2.489761,1,61.373337,-84.158150,771.783875,-95.960220,266.282501,0.373230,0.712030,0.314749,0.180149,1,2.507965
1645101917611.6199,416333703586,8209979721,606.921959,204.598778,2.502716,1,0.056206,-71.962082,773.107849,-94.401054,270.571198,0.486248,0.681251,0.317759,0.166052,1,2.489304,1,61.381588,-84.180283,771.881836,-96.113983,267.865601,0.373230,0.712059,0.314452,0.174946,1,2.516129
1645101917623.596,416333714689,8209990824,610.573769,202.797112,2.507088,1,0.047168,-71.990341,773.246643,-93.184654,270.271179,0.486265,0.681289,0.320107,0.167038,1,2.494843,1,61.394848,-84.209206,772.009949,-95.359848,269.079041,0.373224,0.712095,0.315908,0.170957,1,2.519333
1645101917634.601,416333725792,8210001927,610.201464,204.000682,2.516449,1,0.047029,-72.019432,773.383972,-93.523575,271.067444,0.486265,0.681329,0.319453,0.164421,1,2.504135,1,61.414879,-84.234047,772.155396,-95.221870,267.672577,0.373209,0.712117,0.316174,0.175580,1,2.528763
1645101917644.5972,416333736896,8210013031,612.955170,202.772266,2.525192,1,0.048903,-72.051903,773.475891,-93.530380,271.533569,0.486262,0.681387,0.319439,0.162889,1,2.514160,1,61.425274,-84.256767,772.246460,-93.729187,267.829285,0.373203,0.712149,0.319056,0.175065,1,2.536224
1645101917656.6,416333747999,8210024134,612.951651,203.999072,2.528358,1,0.052136,-72.077316,773.594360,-92.851448,270.881989,0.486256,0.681423,0.320750,0.165031,1,2.517349,1,61.442726,-84.278969,772.356873,-94.410011,267.858826,0.373187,0.712174,0.317741,0.174968,1,2.539368
1645101936371.7092,416352412489,8228688487,539.887104,580.970120,2.565964,1,-56.153893,-92.080841,766.797485,-111.707588,167.395325,0.590841,0.732156,0.284348,0.505195,1,2.569229,1,4.574767,-78.582596,767.366821,-114.978294,180.205139,0.477910,0.699000,0.278034,0.463089,1,2.562698
1645101936372.695,416352423592,8228699590,539.185238,585.441542,2.565910,1,-56.130760,-92.094185,766.846619,-112.399155,166.013580,0.590792,0.732174,0.283013,0.509737,1,2.571823,1,4.589422,-78.587181,767.409485,-114.665482,179.319748,0.477883,0.699001,0.278638,0.465999,1,2.559998
1645101936372.695,416352434696,8228710693,545.690804,583.947122,2.566093,1,-56.098156,-92.111229,766.898560,-110.654793,166.983826,0.590724,0.732201,0.286381,0.506548,1,2.577209,1,4.620807,-78.590958,767.459778,-112.899536,179.107193,0.477826,0.698998,0.282047,0.466698,1,2.554977
