#timestamp,tobii_system_timestamp,toii_device_timestamp,gaze_x,gaze_y,pupil_diameter,left_gaze_origin_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_point_in_user_coordinate_system,left_gaze_point_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_x,left_gaze_y,left_pupil_validity,left_pupil,right_gaze_origin_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_point_in_user_coordinate_system,right_gaze_point_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_x,right_gaze_y,right_pupil_validity,right_pupil
1645446526013.5369,283461869954,9389742187,967.923489,620.379424,2.346527,1,-86.678123,8.323194,845.674011,7.018116,161.068451,0.631771,0.485119,0.513548,0.525992,1,2.399994,1,-26.322941,5.764030,849.690796,-2.742724,166.549835,0.529930,0.491422,0.494705,0.507974,1,2.293060
1645446526025.5361,283461881057,9389753290,970.832062,623.688877,2.370956,1,-86.691299,8.309627,845.624878,5.343300,159.339310,0.631802,0.485149,0.510315,0.531675,1,2.412048,1,-26.339237,5.751999,849.663940,0.501555,166.600891,0.529959,0.491449,0.500968,0.507806,1,2.329865
1645446526036.54,283461892161,9389764394,970.029430,620.340335,2.357285,1,-86.710182,8.299996,845.656128,3.058858,159.156006,0.631828,0.485171,0.505905,0.532278,1,2.422531,1,-26.357590,5.743582,849.696228,2.352891,168.482056,0.529988,0.491468,0.504542,0.501623,1,2.292038
1645446526046.818,283461903264,9389775497,949.642382,614.636707,2.357635,1,-86.750534,8.282454,845.669434,-3.040052,160.104675,0.631894,0.485210,0.494131,0.529160,1,2.412659,1,-26.427883,5.720406,849.716553,-2.548669,170.425385,0.530105,0.491519,0.495080,0.495235,1,2.302612
1645446526058.831,283461914367,9389786600,951.157122,616.501665,2.367805,1,-86.772552,8.258492,845.683350,-4.294399,160.992828,0.631929,0.485264,0.491710,0.526240,1,2.402298,1,-26.442039,5.710840,849.724854,-0.476977,168.591583,0.530128,0.491541,0.499079,0.501263,1,2.333313
1645446526069.829,283461925471,9389797703,946.633158,610.407293,2.377579,1,-86.780823,8.251764,845.629944,-3.206164,164.575348,0.631952,0.485278,0.493810,0.514464,1,2.379532,1,-26.448866,5.706924,849.676270,-4.006269,168.099182,0.530142,0.491549,0.492266,0.502881,1,2.375626
1645446526080.828,283461936574,9389808806,955.294676,614.414191,2.379669,1,-86.812874,8.244269,845.591187,-0.855145,162.345062,0.632013,0.485294,0.498349,0.521795,1,2.398926,1,-26.494263,5.702763,849.626343,-1.683730,168.297836,0.530221,0.491557,0.496750,0.502228,1,2.360413
1645446526091.829,283461947677,9389819909,960.563250,617.889118,2.396706,1,-86.852005,8.248839,845.514648,-1.314281,162.167770,0.632092,0.485281,0.497463,0.522378,1,2.390549,1,-26.511774,5.711027,849.582458,1.618277,166.713181,0.530252,0.491538,0.503124,0.507437,1,2.402863
1645446526102.8281,283461958780,9389831012,963.002300,629.647529,2.395935,1,-86.872643,8.250143,845.504822,-1.926973,158.632675,0.632128,0.485278,0.496280,0.533998,1,2.404236,1,-26.532963,5.718094,849.574036,3.547011,164.286270,0.530288,0.491521,0.506847,0.515414,1,2.387634
1645446526113.827,283461969883,9389842115,957.239714,627.833784,2.383430,1,-86.935242,8.251170,845.436096,-4.261909,160.620865,0.632246,0.485274,0.491772,0.527463,1,2.382050,1,-26.602947,5.742526,849.492371,2.772561,163.217697,0.530410,0.491465,0.505352,0.518927,1,2.384811
1645446526124.83,283461980987,9389853219,957.159090,619.020581,2.375702,1,-86.971970,8.242245,845.392212,-3.782024,162.784332,0.632315,0.485292,0.492699,0.520352,1,2.391983,1,-26.631020,5.744927,849.466431,2.249132,165.522949,0.530458,0.491459,0.504342,0.511349,1,2.359421
1645446526136.841,283461992090,9389864322,954.361439,620.000267,2.380753,1,-86.994347,8.235457,845.359009,-3.324156,163.114655,0.632359,0.485307,0.493583,0.519266,1,2.392532,1,-26.649862,5.745047,849.437073,0.281671,164.695923,0.530491,0.491458,0.500544,0.514068,1,2.368973
1645446526146.828,283462003193,9389875425,954.524174,613.672900,2.369347,1,-87.054947,8.212325,845.306824,-1.146179,163.320679,0.632470,0.485357,0.497787,0.518588,1,2.382111,1,-26.722576,5.725890,849.375854,-1.808481,167.698120,0.530616,0.491499,0.496509,0.504200,1,2.356583
1645446526158.8289,283462014296,9389886528,943.236523,608.805871,2.340271,1,-87.102249,8.184948,845.294006,-0.406366,165.083069,0.632552,0.485418,0.499216,0.512795,1,2.374207,1,-26.747160,5.720207,849.370544,-8.638940,168.403549,0.530658,0.491512,0.483323,0.501881,1,2.306335
1645446526169.8289,283462025400,9389897631,944.939661,606.489372,2.344025,1,-87.125603,8.172587,845.290100,-0.263600,164.154373,0.632593,0.485445,0.499491,0.515848,1,2.380417,1,-26.770664,5.709329,849.367676,-7.862667,170.506805,0.530697,0.491536,0.484821,0.494968,1,2.307632
1645446526180.829,283462036503,9389908734,948.461723,609.115255,2.339912,1,-87.182487,8.120021,845.249390,-2.226155,162.532455,0.632696,0.485562,0.495702,0.521179,1,2.389526,1,-26.855011,5.666636,849.319946,-3.999655,170.797256,0.530842,0.491630,0.492279,0.494013,1,2.290298
1645446526191.8281,283462047606,9389919837,941.771135,642.444563,2.342018,1,-87.240623,8.041077,845.203918,-4.870796,151.799316,0.632802,0.485738,0.490597,0.556460,1,2.401184,1,-26.892174,5.630219,849.296936,-4.965184,164.631012,0.530905,0.491711,0.490415,0.514281,1,2.282852
1645446526202.83,283462058709,9389930940,932.308903,674.199271,2.333992,1,-87.265877,7.998243,845.220459,-9.291787,143.440826,0.632842,0.485834,0.482062,0.583934,1,2.402740,1,-26.934011,5.588660,849.318359,-5.649894,156.888550,0.530975,0.491804,0.489093,0.539731,1,2.265244
1645446526213.83,283462069813,9389942044,915.156612,740.636408,2.318085,1,-87.364868,7.873379,845.109863,-12.948679,129.011780,0.633029,0.486111,0.475002,0.631363,1,2.370346,1,-27.075960,5.461107,849.197327,-11.248027,137.631088,0.531220,0.492086,0.478286,0.603031,1,2.265823
