#timestamp,date_time,label
1644848295658,2022-02-14_16-18-15.658279,1
1644848345818,2022-02-14_16-19-05.818872,2
1644848385103,2022-02-14_16-19-45.103458,3
1644848427310,2022-02-14_16-20-27.310100,4
1644848463078,2022-02-14_16-21-03.078194,5
1644848496377,2022-02-14_16-21-36.377169,6
1644848550908,2022-02-14_16-22-30.908209,7
1644848591919,2022-02-14_16-23-11.919126,8
