#timestamp,date_time,label
1645096354204,2022-02-17_13-12-34.204704,1
1645096394931,2022-02-17_13-13-14.931491,2
1645096420121,2022-02-17_13-13-40.121994,3
1645096458754,2022-02-17_13-14-18.754431,4
1645096506739,2022-02-17_13-15-06.739673,5
