#timestamp,tobii_system_timestamp,toii_device_timestamp,gaze_x,gaze_y,pupil_diameter,left_gaze_origin_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_point_in_user_coordinate_system,left_gaze_point_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_x,left_gaze_y,left_pupil_validity,left_pupil,right_gaze_origin_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_point_in_user_coordinate_system,right_gaze_point_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_x,right_gaze_y,right_pupil_validity,right_pupil
1645445548394.815,282484251291,8412133319,907.044926,768.113315,2.741936,1,-70.722466,17.914970,844.473877,-15.223063,126.096581,0.604993,0.463663,0.470612,0.640945,1,2.712677,1,-9.761209,17.754084,847.385376,-13.350595,126.614388,0.502152,0.464674,0.474227,0.639243,1,2.771194
1645445548406.8142,282484262394,8412144422,908.579664,773.391902,2.742767,1,-70.677887,17.906614,844.437866,-15.040669,124.291016,0.604922,0.463681,0.470964,0.646880,1,2.715286,1,-9.733320,17.748659,847.361816,-12.704862,125.743446,0.502106,0.464685,0.475473,0.642106,1,2.770248
1645445548417.813,282484273498,8412155526,919.435158,771.689022,2.735374,1,-70.665070,17.902018,844.459167,-12.777173,124.795212,0.604898,0.463692,0.475334,0.645223,1,2.703079,1,-9.713249,17.743963,847.384888,-9.110891,126.102676,0.502072,0.464697,0.482411,0.640925,1,2.767670
1645445548428.815,282484284602,8412166629,922.167206,781.623280,2.744682,1,-70.608025,17.889324,844.298157,-12.377315,123.780807,0.604824,0.463713,0.476106,0.648557,1,2.698044,1,-9.652318,17.736620,847.185608,-8.036589,122.080025,0.501973,0.464705,0.484485,0.654148,1,2.791321
1645445548439.816,282484295705,8412177732,918.056431,777.713764,2.740921,1,-70.571724,17.884140,844.149658,-13.685418,123.930374,0.604784,0.463718,0.473580,0.648066,1,2.700211,1,-9.634212,17.737303,847.091614,-8.946587,123.912735,0.501945,0.464699,0.482729,0.648124,1,2.781631
1645445548450.815,282484306808,8412188835,915.081110,772.261691,2.737816,1,-70.567970,17.883713,844.061768,-14.695835,125.268555,0.604790,0.463715,0.471630,0.643667,1,2.692871,1,-9.633638,17.741091,846.993958,-9.541594,125.338959,0.501946,0.464686,0.481580,0.643436,1,2.782761
1645445548461.598,282484317911,8412199938,904.903164,766.993260,2.730843,1,-70.568993,17.883038,843.705322,-17.257744,125.657639,0.604842,0.463699,0.466684,0.642388,1,2.699310,1,-9.655610,17.758055,846.558228,-12.471555,127.621185,0.501991,0.464627,0.475924,0.635934,1,2.762375
1645445548473.5972,282484329014,8412211041,904.434986,768.759048,2.733902,1,-70.608360,17.880825,843.406006,-18.136938,125.587769,0.604951,0.463689,0.464987,0.642618,1,2.697235,1,-9.691685,17.759649,846.374817,-11.844995,126.795753,0.502055,0.464615,0.477133,0.638647,1,2.770569
1645445548484.602,282484340117,8412222144,902.165165,773.248029,2.739204,1,-70.632332,17.874992,843.288940,-17.850298,123.958733,0.605008,0.463697,0.465540,0.647973,1,2.702026,1,-9.722816,17.759758,846.252991,-13.356388,126.148651,0.502110,0.464608,0.474215,0.640774,1,2.776382
1645445548494.597,282484351220,8412233247,911.205854,767.522442,2.732986,1,-70.717857,17.819628,842.923401,-15.440966,125.899414,0.605205,0.463803,0.470191,0.641593,1,2.686584,1,-9.846704,17.727190,845.819153,-10.887504,127.111099,0.502327,0.464660,0.478982,0.637611,1,2.779388
