#timestamp,date_time,label
1644575278336,2022-02-11_12-27-58.336034,1
1644575323855,2022-02-11_12-28-43.855011,2
1644575361613,2022-02-11_12-29-21.613628,3
1644575417190,2022-02-11_12-30-17.190604,4
1644575462099,2022-02-11_12-31-02.099170,5
1644575522022,2022-02-11_12-32-02.022113,6
1644575547068,2022-02-11_12-32-27.068575,7
