#timestamp,tobii_system_timestamp,toii_device_timestamp,gaze_x,gaze_y,pupil_diameter,left_gaze_origin_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_point_in_user_coordinate_system,left_gaze_point_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_x,left_gaze_y,left_pupil_validity,left_pupil,right_gaze_origin_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_point_in_user_coordinate_system,right_gaze_point_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_x,right_gaze_y,right_pupil_validity,right_pupil
1644592634703.457,82387074517,27462345776,691.681442,473.320564,2.731377,1,-50.482296,-28.141560,764.708984,4.870801,131.104721,0.580072,0.573934,0.509403,0.624484,1,2.694687,1,11.468907,-26.763462,766.271729,1.713425,136.082214,0.464744,0.570901,0.503308,0.608122,1,2.768066
1644592634714.456,82387085620,27462356879,692.432094,471.421051,2.732254,1,-50.489079,-28.159052,764.637512,5.918183,132.260941,0.580094,0.573984,0.511425,0.620683,1,2.697922,1,11.451465,-26.780874,766.181274,1.235356,136.430954,0.464774,0.570952,0.502385,0.606976,1,2.766586
1644592634725.456,82387096724,27462367982,693.106332,467.596046,2.724510,1,-50.499294,-28.173477,764.517395,5.364747,133.387680,0.580128,0.574031,0.510357,0.616979,1,2.685120,1,11.426164,-26.792843,766.051270,2.300149,138.334518,0.464818,0.570992,0.504440,0.600719,1,2.763901
1644592634736.9832,82387107827,27462379085,695.676312,468.806168,2.732613,1,-50.510662,-28.170174,764.397827,5.484718,133.498306,0.580164,0.574033,0.510588,0.616616,1,2.682587,1,11.407053,-26.788765,765.965454,4.129252,137.265213,0.464851,0.570990,0.507972,0.604234,1,2.782639
1644592634747.4639,82387118930,27462390188,696.801943,469.040405,2.717018,1,-50.510551,-28.154964,764.318359,5.083307,134.651428,0.580173,0.574003,0.509813,0.612825,1,2.661850,1,11.392838,-26.758314,765.862061,5.384406,135.926498,0.464874,0.570923,0.510395,0.608634,1,2.772186
1644592634758.475,82387130033,27462401291,695.294330,471.279442,2.724846,1,-50.524929,-28.120562,764.253113,5.742668,134.633942,0.580208,0.573923,0.511086,0.612883,1,2.670258,1,11.376037,-26.719694,765.792297,3.581632,134.170090,0.464903,0.570833,0.506914,0.614407,1,2.779434
1644592634770.456,82387141136,27462412394,698.157503,474.517319,2.719444,1,-50.554169,-28.082867,764.270203,7.917063,132.509125,0.580260,0.573828,0.515284,0.619867,1,2.671860,1,11.358162,-26.686928,765.806274,3.578726,133.729645,0.464937,0.570751,0.506909,0.615855,1,2.767029
1644592634781.483,82387152240,27462423498,695.292295,476.409668,2.732224,1,-50.566051,-28.067436,764.332092,6.032618,130.926071,0.580274,0.573784,0.511646,0.625071,1,2.692947,1,11.341932,-26.676132,765.885986,3.290107,133.813477,0.464969,0.570717,0.506352,0.615580,1,2.771500
1644592634791.466,82387163343,27462434601,695.726914,476.022972,2.735054,1,-50.588924,-28.066177,764.493591,5.497809,130.473495,0.580297,0.573766,0.510614,0.626558,1,2.700211,1,11.329381,-26.674814,766.064575,4.154550,134.572479,0.464997,0.570698,0.508020,0.613085,1,2.769897
1644592634803.556,82387174446,27462445704,692.732045,477.505646,2.735352,1,-50.614349,-28.067833,764.729492,4.077983,129.446655,0.580315,0.573748,0.507873,0.629934,1,2.702744,1,11.330081,-26.682901,766.233765,3.303057,134.424652,0.465001,0.570704,0.506376,0.613571,1,2.767960
