#timestamp,tobii_system_timestamp,toii_device_timestamp,gaze_x,gaze_y,pupil_diameter,left_gaze_origin_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_point_in_user_coordinate_system,left_gaze_point_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_x,left_gaze_y,left_pupil_validity,left_pupil,right_gaze_origin_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_point_in_user_coordinate_system,right_gaze_point_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_x,right_gaze_y,right_pupil_validity,right_pupil
1644572925238.7231,62677610257,7753070803,650.323469,469.915901,2.922989,1,-48.193588,-51.879047,933.361816,-2.768119,134.245285,0.559693,0.609702,0.494656,0.614160,1,2.871933,1,19.743549,-53.673119,934.499634,-22.014349,135.639038,0.456089,0.613674,0.457501,0.609579,1,2.974045
1644572925251.7222,62677621360,7753081906,639.746672,454.401649,2.918777,1,-48.233692,-51.864918,933.413269,-7.275450,141.696472,0.559750,0.609667,0.485955,0.589668,1,2.858231,1,19.707956,-53.650555,934.543396,-25.528639,140.479034,0.456145,0.613622,0.450717,0.593670,1,2.979324
1644572925266.722,62677632463,7753093009,634.215327,426.642952,2.907799,1,-48.243805,-51.862129,933.430359,-8.953729,144.702606,0.559764,0.609659,0.482715,0.579787,1,2.828262,1,19.609743,-53.548084,934.714172,-28.045450,159.464828,0.456299,0.613394,0.445858,0.531263,1,2.987335
1644572925272.722,62677643567,7753104113,566.579941,248.683022,2.930656,1,-48.416878,-51.490311,933.480103,-44.035400,223.213303,0.560022,0.608896,0.414990,0.321719,1,2.856781,1,19.340155,-53.203270,934.767822,-44.259716,221.943604,0.456710,0.612685,0.414557,0.325893,1,3.004532
1644572925284.7222,62677654670,7753115216,534.581577,152.730125,2.916046,1,-48.512020,-51.295586,933.363220,-61.055580,271.147797,0.560175,0.608512,0.382132,0.164157,1,2.843567,1,19.229830,-53.071392,934.696655,-51.507694,250.028183,0.456875,0.612425,0.400564,0.233578,1,2.988525
1644572925294.721,62677665773,7753126319,527.374243,131.243797,2.911888,1,-48.537121,-51.299576,933.244934,-60.370529,271.975464,0.560223,0.608533,0.383455,0.161436,1,2.853180,1,19.159410,-53.001869,934.401367,-57.658924,266.223145,0.456973,0.612317,0.388689,0.180344,1,2.970596
1644572925305.721,62677676876,7753137422,524.595686,127.619013,2.921448,1,-48.637783,-51.307392,933.009033,-56.834332,271.740417,0.560395,0.608575,0.390281,0.162209,1,2.864746,1,19.080166,-52.994614,934.162415,-63.302433,269.329956,0.457086,0.612329,0.377795,0.170132,1,2.978149
1644572925316.7231,62677687980,7753148525,527.539851,135.820101,2.917274,1,-48.699669,-51.313576,932.920532,-54.091141,267.345154,0.560497,0.608597,0.395577,0.176656,1,2.857590,1,19.042238,-52.983715,934.098083,-63.812706,267.227844,0.457142,0.612314,0.376809,0.177042,1,2.976959
1644572925327.7231,62677699084,7753159628,526.352565,140.265450,2.926376,1,-48.723301,-51.309750,932.946716,-52.662014,265.285126,0.560531,0.608586,0.398336,0.183428,1,2.877396,1,19.006617,-52.960457,934.132935,-66.142296,265.766022,0.457197,0.612263,0.372312,0.181847,1,2.975357
1644572925338.721,62677710188,7753170731,524.809311,142.664343,2.929810,1,-48.777435,-51.290745,932.968933,-53.286011,266.096222,0.560612,0.608544,0.397131,0.180762,1,2.880234,1,18.941654,-52.903309,934.156555,-66.688751,263.054413,0.457296,0.612144,0.371257,0.190760,1,2.979385
