#timestamp,tobii_system_timestamp,toii_device_timestamp,gaze_x,gaze_y,pupil_diameter,left_gaze_origin_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_point_in_user_coordinate_system,left_gaze_point_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_x,left_gaze_y,left_pupil_validity,left_pupil,right_gaze_origin_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_point_in_user_coordinate_system,right_gaze_point_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_x,right_gaze_y,right_pupil_validity,right_pupil
1645101028319.55,415444411509,7320694571,896.265163,198.910198,2.317719,1,9.843578,-49.611427,774.938538,-17.788063,269.182251,0.468116,0.626125,0.465660,0.170618,1,2.328690,1,71.551796,-43.593784,771.222351,-16.602161,272.138855,0.354140,0.612394,0.467949,0.160899,1,2.306747
1645101028331.5461,415444422613,7320705674,928.327475,191.778490,2.318024,1,9.967221,-49.650017,775.705139,-6.992680,271.862183,0.467907,0.626100,0.486501,0.161809,1,2.333389,1,71.704422,-43.632229,771.849548,-10.097248,273.074982,0.353966,0.612402,0.480507,0.157822,1,2.302658
1645101028342.5479,415444433716,7320716777,935.697355,186.759183,2.318161,1,9.998919,-49.761715,777.473877,-3.999211,272.673737,0.467890,0.626097,0.492279,0.159141,1,2.340332,1,71.923538,-43.740620,773.810547,-9.114008,274.808380,0.353898,0.612396,0.482405,0.152124,1,2.295990
1645101028353.55,415444444819,7320727880,935.431881,185.285944,2.317856,1,10.002578,-49.833305,778.514832,-4.394176,272.827301,0.467908,0.626109,0.491517,0.158636,1,2.339493,1,72.027885,-43.803783,774.910095,-8.862288,275.401855,0.353894,0.612399,0.482891,0.150174,1,2.296219
1645101028370.5571,415444455922,7320738983,940.118208,186.381707,2.319908,1,9.996030,-49.860580,778.825867,-2.640403,272.138245,0.467927,0.626127,0.494903,0.160901,1,2.342224,1,72.055771,-43.820564,775.166138,-8.087446,275.535309,0.353887,0.612404,0.484387,0.149735,1,2.297592
1645101028375.549,415444467025,7320750086,941.102400,186.961770,2.324776,1,9.992972,-49.860703,778.650330,-3.482258,272.535339,0.467929,0.626154,0.493277,0.159596,1,2.341919,1,72.037933,-43.817028,774.973145,-6.714527,274.844147,0.353887,0.612422,0.487038,0.152007,1,2.307632
1645101028386.547,415444478129,7320761190,942.653360,189.982018,2.324310,1,9.991470,-49.868778,778.692383,-3.755394,272.343506,0.467933,0.626168,0.492750,0.160227,1,2.337784,1,72.042412,-43.823933,775.021484,-5.604506,273.504547,0.353887,0.612432,0.489180,0.156410,1,2.310837
1645101028397.5479,415444489232,7320772293,942.397270,197.218788,2.326080,1,9.987116,-49.890514,778.764282,-3.684179,271.290741,0.467942,0.626209,0.492888,0.163687,1,2.343994,1,72.049034,-43.830315,775.082153,-5.813905,270.887939,0.353885,0.612440,0.488776,0.165011,1,2.308167
1645101028409.545,415444500335,7320783396,943.689251,198.308873,2.325111,1,9.979801,-49.915325,778.852966,-2.201427,270.655457,0.467958,0.626256,0.495750,0.165775,1,2.348907,1,72.053795,-43.850872,775.175720,-6.599530,270.970520,0.353892,0.612477,0.487260,0.164740,1,2.301315
1645101028419.547,415444511438,7320794499,941.972265,198.883814,2.331635,1,9.978708,-49.935085,778.909363,-2.918151,270.630096,0.467961,0.626295,0.494366,0.165859,1,2.357834,1,72.054497,-43.857864,775.237671,-6.809313,270.704407,0.353902,0.612486,0.486855,0.165614,1,2.305435
