#timestamp,date_time,label
1645095441207,2022-02-17_12-57-21.207415,1
1645095464366,2022-02-17_12-57-44.366579,2
1645095500137,2022-02-17_12-58-20.137943,3
1645095526644,2022-02-17_12-58-46.644660,4
1645095558899,2022-02-17_12-59-18.899323,5
