#timestamp,date_time,label
1644574770972,2022-02-11_12-19-30.972875,1
1644574825804,2022-02-11_12-20-25.804155,2
1644574882828,2022-02-11_12-21-22.828140,3
1644574954631,2022-02-11_12-22-34.631924,4
