#timestamp,date_time,label
1645096940446,2022-02-17_13-22-20.446729,1
1645096975590,2022-02-17_13-22-55.590857,2
1645097010716,2022-02-17_13-23-30.716425,3
1645097054277,2022-02-17_13-24-14.277886,4
1645097092956,2022-02-17_13-24-52.956107,5
1645097147933,2022-02-17_13-25-47.933836,6
1645097172786,2022-02-17_13-26-12.786986,7
