,participant,document,paragraph,Unnamed: 0,#timestamp,fixation_x,fixation_y,fixation_duration,saccade_length,saccade_angle,saccade_velocity
0,P06,D09,p3,0,1644828788879.3782,720.2508938125,379.76519125,156.00390625,368.7600681979081,-2.2572035818274303,11.175787731967707
1,P06,D09,p3,1,1644828789056.416,784.571781060606,211.6841348484849,345.34912109375,179.96782506168395,-1.20531149222192,8.556070006995038
2,P06,D09,p3,2,1644828789422.803,705.3917366041666,206.3360202708333,512.201904296875,79.36045469665235,-3.074151370491566,3.772271674199998
3,P06,D09,p3,3,1644828789979.115,479.6792579302325,392.0408238255815,933.1240234375,292.288208952121,2.453133241353354,6.626331832671303
4,P06,D09,p3,4,1644828790933.502,517.4325886521739,398.6667695869565,999.761962890625,38.33036834982109,0.1737368376996685,1.80268435765064
5,P06,D09,p3,5,1644828791955.11,493.76637054,391.2027704500001,1088.9619140625,24.81534128013302,-2.836080508740909,1.1359115563289248
6,P06,D09,p3,6,1644828793066.031,594.3326593239436,393.16446645070425,787.055908203125,100.58541987273668,0.0195040233713569,4.580604373818481
7,P06,D09,p3,7,1644828793876.293,673.0260925,390.1651790217391,488.285888671875,78.7505692050286,-0.0380951278082731,3.3935354486365057
8,P06,D09,p3,8,1644828794387.506,742.7762413333331,378.5080546666667,399.54296875,70.71754952274397,-0.1655964135405645,3.08443278506186
9,P06,D09,p3,9,1644828794789.738,840.613587703704,382.6507498333333,574.8349609375,97.92501349522416,0.0423173988695565,36.4173647427309
10,P06,D09,p3,10,1644828795463.8591,985.5714133548388,384.92988567741935,322.27392578125,144.97574168701664,0.0157214559281444,1.4601811711289088
11,P06,D09,p3,11,1644828795808.368,1074.8992573,378.58583874,533.189208984375,89.55283711550004,-0.070900771315974,4.027586587007139
12,P06,D09,p3,12,1644828796363.593,1181.8755056880736,384.887149,1188.31103515625,107.16167332670577,0.0588358414723844,4.863052038535623
13,P06,D09,p3,13,1644828797573.916,1273.379002679245,398.6136951509434,587.72021484375,92.52733666785912,0.1489008665406707,4.203502301344827
14,P06,D09,p3,14,1644828798183.783,1356.3120786724137,392.53114906896553,645.647216796875,83.15583239032597,-0.073211740009362,3.754768219227401
15,P06,D09,p3,15,1644828798839.4229,,,643.379150390625,,,
16,P06,D09,p3,16,1644828799515.904,,,144.050048828125,,,
17,P06,D09,p3,17,1644828799705.893,614.4320487333333,418.1191981333333,143.61083984375,,,
18,P06,D09,p3,18,1644828799872.015,484.9651095421687,440.0917341686748,956.18310546875,131.31824200526404,2.973479095528219,5.833517913926159
19,P06,D09,p3,19,1644828800833.119,589.0363051555555,443.5789979111111,471.672119140625,104.12960561151247,0.0334959103292264,21.16068984842008
20,P06,D09,p3,20,1644828801327.9631,680.6683879791667,428.5966142708333,509.394775390625,92.84885794740616,-0.1620717425906365,4.006921308488569
21,P06,D09,p3,21,1644828801859.7988,774.9438241206898,423.7545212758621,677.209228515625,94.39970192880033,-0.0513160390543913,4.2065882536648544
22,P06,D09,p3,22,1644828802558.866,862.2815887169812,436.5840324245282,1154.488037109375,88.27503316901651,0.1458522369855079,4.0385852324393126
23,P06,D09,p3,23,1644828803736.5588,966.0778505967744,432.73923777419344,666.47705078125,103.86744642149364,-0.0370248172504821,4.4761124553372325
24,P06,D09,p3,24,1644828804424.672,1080.2049189090912,425.0138656181819,588.116943359375,114.38823845358016,-0.0675878668490015,5.286883896841239
25,P06,D09,p3,25,1644828805035.435,1187.9539178641976,434.7597537283951,876.155029296875,108.1888585339743,0.0902044590896586,4.777394559554526
26,P06,D09,p3,26,1644828805934.57,1275.551859555556,434.8170816111111,177.69287109375,87.59796045027959,0.0006544431686938,3.8119249304585896
27,P06,D09,p3,27,1644828806135.5,1152.0650481500002,411.3665378,420.735107421875,125.69375718844644,-2.953924111252876,5.4091935137359775
28,P06,D09,p3,28,1644828806578.0808,1305.4906367666665,421.5723740666666,311.0380859375,153.76465893134375,0.0664219247528262,7.038668339101298
29,P06,D09,p3,29,1644828806944.142,617.8619727999999,451.34730566666656,144.720703125,688.2730025653827,3.0983187980009848,12.50877967169299
30,P06,D09,p3,30,1644828807111.0972,474.1565500517241,487.62059432758616,622.4716796875,148.21268500887183,2.8943431004112656,6.665925397447503
31,P06,D09,p3,31,1644828807766.875,588.1305395961539,485.10050875,1143.218017578125,114.00184702009064,-0.022107456438517,3.422846501255598
32,P06,D09,p3,32,1644828808932.415,649.52899921875,476.9501890625,343.76904296875,61.937053167195565,-0.1319731295795101,2.774706278754832
33,P06,D09,p3,33,1644828809299.1892,748.4174451607141,481.8967101428571,609.890869140625,99.01208416963652,0.0499795665184804,4.303913835006539
34,P06,D09,p3,34,1644828809931.8582,869.4605903333335,471.8909271777777,476.917724609375,121.45599485420254,-0.082475431009951,5.332144555920359
35,P06,D09,p3,35,1644828810431.3792,801.081252409091,475.358885,222.0439453125,68.46722271579632,3.090919612170822,3.029084651003983
36,P06,D09,p3,36,1644828810675.211,884.7488112588235,467.7006605529412,922.219970703125,84.01731253470902,-0.0912772461966932,3.856155800927447
37,P06,D09,p3,37,1644828811619.595,949.0696756842104,475.1285081052632,399.5390625,64.74833217689495,0.114971873093681,2.921320591696353
38,P06,D09,p3,38,1644828812041.149,1054.3671098947368,476.2295506315788,865.89599609375,105.30319057827693,0.0104561180286092,4.783270697532768
39,P06,D09,p3,39,1644828812929.866,1154.4026183653846,477.38149440384615,554.615234375,100.0421407679559,0.0115148398479957,4.383766874410777
40,P06,D09,p3,40,1644828813506.672,1263.5810366415096,487.7698579056604,566.35791015625,109.6715328310968,0.0948647381262223,4.942180985281454
41,P06,D09,p3,41,1644828814095.17,1384.0062284166668,483.018161,587.927978515625,120.51890074825045,-0.0394372070555807,5.443517863647061
42,P06,D09,p3,42,1644828814740.148,486.6686610163935,528.7413825737705,665.2041015625,898.5017099922093,3.0906823677408948,15.749359175819995
43,P06,D09,p3,43,1644828815427.5989,452.2210150666667,527.9673574666667,144.6201171875,34.45634087282269,-3.1191268257777787,1.5488205196830849
44,P06,D09,p3,44,1644828815594.1602,537.7304788019802,520.2557313762376,1100.091796875,85.85649401914499,-0.089941163885609,3.913033119720687
45,P06,D09,p3,45,1644828816716.23,617.7713342931033,507.9380205862069,620.8720703125,80.98311272640545,-0.1526948886773069,3.684730729458985
46,P06,D09,p3,46,1644828817359.22,733.7539587222223,514.4123800777778,977.56884765625,116.16318909315528,0.0557639319474156,5.251994288046404
47,P06,D09,p3,47,1644828818359.209,798.0839092941177,511.17701661764704,355.22705078125,64.41125769073027,-0.050250928334889,2.8729161793824787
48,P06,D09,p3,48,1644828818736.664,727.9114518571429,512.7291329761906,444.2607421875,70.18962065672174,3.1194776618350217,3.157708040001013
49,P06,D09,p3,49,1644828819202.834,841.412557651163,505.0993281860465,455.338134765625,113.75726323009464,-0.0671213128899888,5.19221919088999
50,P06,D09,p3,50,1644828819680.1838,923.278889235294,503.3972585714286,1366.314208984375,81.88402339904829,-0.0207878428206234,3.720019519104945
51,P06,D09,p3,51,1644828821068.392,970.5319720000002,504.3435759655173,299.643798828125,47.262557562816426,0.0200238980819716,2.1586948390608183
52,P06,D09,p3,52,1644828821390.423,1045.9505430757577,517.7518863686869,2175.212890625,76.60119875678723,0.1759468801783981,3.421650527904649
53,P06,D09,p3,53,1644828823588.582,1143.5334116896552,522.5567302068965,643.367919921875,97.70108889478544,0.0491988658155051,4.257861833158215
54,P06,D09,p3,54,1644828824254.664,1266.1564851022729,510.8615111704545,1021.458984375,123.1795286623006,-0.095087729564309,5.423039751935072
55,P06,D09,p3,55,1644828825307.205,1354.6778466029411,513.2270396323529,723.94091796875,88.55296249610221,0.0267163268483446,2.849008219052679
56,P06,D09,p3,56,1644828826053.746,1441.744064030303,510.06763306060606,343.48193359375,87.12352189273712,-0.0362714841275364,3.855006434834733
