,participant,document,paragraph,Unnamed: 0,#timestamp,fixation_x,fixation_y,fixation_duration,saccade_length,saccade_angle,saccade_velocity
0,P01,D00,p1,0,1644572697981.731,661.8803598000001,494.6541443999999,144.2919921875,466.906879378841,0.8813005577833452,12.619437920234729
1,P01,D00,p1,1,1644572698148.023,649.0972759166665,605.7157249166668,111.0029296875,111.79482054383568,1.6853911227262437,5.081582751992531
2,P01,D00,p1,2,1644572698304.027,371.0576504482759,130.83425242528736,999.3369140625,550.2894204381761,-2.1004803789974718,12.228322073049068
3,P01,D00,p1,3,1644572699336.365,649.140527105263,80.3575402631579,188.003173828125,282.6269356599324,-0.1795617406557168,8.564199157096759
4,P01,D00,p1,4,1644572699547.3672,357.10891355102035,130.3713299115646,1609.913818359375,296.2833820349862,2.971976627783882,12.88243315374404
5,P01,D00,p1,5,1644572701179.27,351.16339868,275.19589828,255.4169921875,144.94655825574176,1.6118265068734452,6.591771710121557
6,P01,D00,p1,6,1644572701456.688,440.4176905384615,272.97245576923075,122.001220703125,89.28198201067292,-0.0249061720033072,4.058091774110217
7,P01,D00,p1,7,1644572701600.688,647.5313632,435.3213105333333,145.005859375,263.16007304788195,0.6648238928568805,11.962485258682728
8,P01,D00,p1,8,1644572701779.081,,,445.809814453125,,,
9,P01,D00,p1,9,1644572702270.476,,,713.4609375,,,
10,P01,D00,p1,10,1644572703073.937,338.37158454285714,255.57429605714287,365.5927734375,,,
11,P01,D00,p1,11,1644572703462.528,382.4030031521739,271.01466883695645,999.2080078125,46.6601643409932,0.3372690529623696,2.02885354869596
12,P01,D00,p1,12,1644572704483.737,474.55175462903225,271.2072684677419,665.969970703125,92.14895275238663,0.0020900918052877,4.188402841601666
13,P01,D00,p1,13,1644572705171.707,,,1224.405029296875,,,
14,P01,D00,p1,14,1644572706431.119,639.3356300416667,269.058146875,1043.686279296875,,,
15,P01,D00,p1,15,1644572707496.811,748.3294809836065,272.90193693442626,655.199951171875,109.0616076590416,0.0352515092198072,4.956025838415666
16,P01,D00,p1,16,1644572708174.011,837.7774341272726,270.3850381272727,588.242919921875,89.48335655973655,-0.0281307148854879,4.067425298169844
17,P01,D00,p1,17,1644572708784.252,718.7150475454545,255.8269927272728,99.9970703125,119.94910831026118,-3.0199241777907577,5.452716279397472
18,P01,D00,p1,18,1644572708907.327,,,1743.7880859375,,,
19,P01,D00,p1,19,1644572710674.213,792.4694646857143,386.5763528285714,366.467041015625,,,
20,P01,D00,p1,20,1644572711062.681,,,422.64013671875,,,
21,P01,D00,p1,21,1644572711507.322,649.9158296222221,342.7770685777777,477.220947265625,,,
22,P01,D00,p1,22,1644572712007.543,738.102065264151,305.323252245283,637.3310546875,95.810231784304,-0.4016272966696457,4.165662251491478
23,P01,D00,p1,23,1644572712646.874,835.7619562941176,291.6886278235294,681.215087890625,98.60708544068846,-0.1387167027649837,49.30354272034423
24,P01,D00,p1,24,1644572713350.194,965.7377730178572,282.1591908928571,1293.015869140625,130.32468339197598,-0.0731860529182677,5.895715835452426
25,P01,D00,p1,25,1644572714682.2058,351.04372118120807,287.3718334228187,1777.47802734375,614.7161532004036,3.1331127967077084,15.76363021598636
26,P01,D00,p1,26,1644572716481.68,,,399.428955078125,,,
27,P01,D00,p1,27,1644572716936.818,431.17789812820513,276.70981566666666,844.00390625,,,
28,P01,D00,p1,28,1644572717802.82,505.766980964706,284.04412734117653,921.965087890625,74.94880523483504,0.0980144791388291,3.4070663482407477
29,P01,D00,p1,29,1644572718746.294,580.239911152381,291.0716941714286,1299.258056640625,74.80377013421163,0.094085440089566,3.477823410553131
30,P01,D00,p1,30,1644572720067.553,,,1942.5849609375,,,
31,P01,D00,p1,31,1644572722033.14,756.1035409423077,295.9773336153846,1243.2529296875,,,
32,P01,D00,p1,32,1644572723309.3928,840.6357502253521,297.3533391830986,766.89306640625,84.54340777136201,0.0162764473508542,2.561921447617031
33,P01,D00,p1,33,1644572724098.285,926.3341825714284,298.54324609523803,211.0009765625,85.70669276686968,0.0138839232151661,3.895931699439541
34,P01,D00,p1,34,1644572724342.291,694.9823429473684,273.9458891052632,189.094970703125,232.6557621644672,-3.0356704442971254,7.04907945044092
35,P01,D00,p1,35,1644572724553.234,549.4709633571429,266.6231395000001,134.01318359375,145.69551898405138,-3.0913108315780824,6.6686279404024456
36,P01,D00,p1,36,1644572724708.25,,,1211.425048828125,,,
37,P01,D00,p1,37,1644572725941.6758,495.61693129166673,267.76419590277783,777.099365234375,,,
38,P01,D00,p1,38,1644572726740.277,560.0273158870967,268.3699235,667.119873046875,64.41323272164846,0.0094039143744133,2.9956921749009
39,P01,D00,p1,39,1644572727429.399,634.1396481874999,269.4414810625,333.065185546875,74.12007848494993,0.0144575520554312,3.3687954002924423
40,P01,D00,p1,40,1644572727784.462,465.10415603333337,268.57563510000006,311.075927734375,169.0377096893829,-3.136470425240067,7.684299733501795
41,P01,D00,p1,41,1644572728117.541,673.9622883333334,273.54747208888887,477.1298828125,208.91730084147744,0.0238003573114073,9.494871170559684
42,P01,D00,p1,42,1644572728699.6729,759.2661300740741,273.56012807407404,194.9970703125,85.30384267958449,0.0001483636004434,0.8124024376768896
43,P01,D00,p1,43,1644572728917.67,676.508941588785,275.19229353271027,1165.615966796875,82.77328198201421,3.1218728695280444,3.5988383470440963
44,P01,D00,p1,44,1644572730105.286,770.0418151639344,273.70120567213115,655.25732421875,93.54475817614184,-0.0159405084694016,4.252034462551902
45,P01,D00,p1,45,1644572730782.543,862.471047590909,267.3386551363637,222.031982421875,92.64796304485002,-0.0687285735172853,4.211317781754787
46,P01,D00,p1,46,1644572731026.577,959.8831214909088,272.5878068727273,588.128173828125,97.55339940489212,0.0538339827384712,4.4338517971863975
47,P01,D00,p1,47,1644572731670.713,316.3730802894737,290.278504263158,399.9091796875,643.7531622456178,3.114108633628883,11.493988668913248
48,P01,D00,p1,48,1644572732092.621,418.03944390566033,295.6743272075471,641.260009765625,101.8094514089231,0.0530240772290513,4.62790776591367
49,P01,D00,p1,49,1644572732735.887,537.0352907222223,295.5714543333333,122.998046875,118.99589128377048,-0.0008645078911385,59.324144437478566
50,P01,D00,p1,50,1644572732892.406,671.7148752580645,294.6328693870967,322.31396484375,134.68285500555876,-0.0069689088741989,4.017865538031264
51,P01,D00,p1,51,1644572733235.708,739.6914936363637,297.1467476363636,223.0009765625,68.02308600762734,0.0369646685622222,3.2410408678590805
52,P01,D00,p1,52,1644572733481.09,,,1099.329833984375,,,
53,P01,D00,p1,53,1644572734601.4211,916.6232213387096,295.0348133870968,755.98193359375,,,
54,P01,D00,p1,54,1644572735379.404,990.1426675714284,296.7867925178571,599.626953125,73.54031822912029,0.0238256365889671,3.3425933626268
55,P01,D00,p1,55,1644572736034.067,332.2933905714285,308.4968564761905,522.489990234375,657.9534914014296,3.1237940061022376,11.954989867142158
56,P01,D00,p1,56,1644572736578.5571,,,1753.682861328125,,,
57,P01,D00,p1,57,1644572738355.239,498.37752182022473,314.1109589213483,965.90087890625,,,
58,P01,D00,p1,58,1644572739343.141,,,1209.144775390625,,,
59,P01,D00,p1,59,1644572740586.288,709.4872045892856,322.2673324017857,1221.621826171875,,,
60,P01,D00,p1,60,1644572741829.917,754.9447100555554,320.81263600000005,177.9580078125,45.48077555228493,-0.0319903196844483,2.066642889053362
61,P01,D00,p1,61,1644572742029.877,668.3341278,321.72445066666666,144.17822265625,86.6153818015754,3.131065291244334,3.9367133140174526
62,P01,D00,p1,62,1644572742196.056,776.7703370434783,320.1207633043478,562.34619140625,108.44806724073725,-0.0147881456640606,4.929293496288739
63,P01,D00,p1,63,1644572742759.4011,667.772810047619,317.67406957142856,158.698974609375,109.02498429917696,-3.119149181898416,109.13155808637067
64,P01,D00,p1,64,1644572742940.8171,,,1387.3037109375,,,
65,P01,D00,p1,65,1644572744373.115,515.2794461025642,315.766821051282,410.532958984375,,,
66,P01,D00,p1,66,1644572744805.645,585.2507745757575,312.9313403030303,344.305908203125,70.02875666022655,-0.0405013059125368,3.1835492483938728
67,P01,D00,p1,67,1644572745171.9502,691.1752858,316.77460838461536,700.2158203125,105.99421110438811,0.0362671761450001,4.818079089586765
68,P01,D00,p1,68,1644572745893.951,739.4464119390244,323.0815332073171,888.451171875,48.6814021927144,0.1299203036594261,2.2346384483123374
69,P01,D00,p1,69,1644572746804.404,817.1103457463768,317.2319633115942,1509.826904296875,77.88391414405002,-0.0751770566511673,3.5398636521751987
70,P01,D00,p1,70,1644572748358.233,498.3613710454545,141.64075554545454,222.9970703125,363.91370009613655,-2.6380770241523006,8.270398794852053
71,P01,D00,p1,71,1644572748614.23,780.1341583928572,323.01181417857146,321.8291015625,335.0990370013351,0.5719183731941507,10.15451627276773
72,P01,D00,p1,72,1644572748958.062,872.2578661969696,315.9892853636364,710.775146484375,92.39098143506256,-0.0760821918811255,4.19903089030687
73,P01,D00,p1,73,1644572749690.839,962.0583093169014,313.7829014084507,1555.081787109375,89.82754429847115,-0.0245649136864011,4.082707739087193
74,P01,D00,p1,74,1644572751267.921,1050.434689875,317.2074843125,155.606201171875,88.44270692723384,0.0387306014548932,4.0201230421469925
75,P01,D00,p1,75,1644572751479.392,,,1332.15087890625,,,
76,P01,D00,p1,76,1644572752833.542,477.7631998,326.77267980000005,145.068115234375,,,
77,P01,D00,p1,77,1644572753011.607,695.5897581785713,314.97904103571426,287.978271484375,218.14559232392384,-0.0540895249412183,6.61110832865075
78,P01,D00,p1,78,1644572753321.583,556.515541275,317.7666312,422.635986328125,139.10215119208476,3.1215514338437416,6.323456613906076
79,P01,D00,p1,79,1644572753766.222,,,710.020263671875,,,
80,P01,D00,p1,80,1644572754499.2522,714.1807679999998,318.47036184905664,566.165771484375,,,
81,P01,D00,p1,81,1644572755087.412,788.0241301224488,320.07770942857144,521.946044921875,73.86085360858284,0.0217635512625121,3.358205936204104
82,P01,D00,p1,82,1644572755631.297,880.6970499016394,310.8891169672131,655.491943359375,93.12733375234804,-0.0988277720331627,4.244837184233798
83,P01,D00,p1,83,1644572756308.788,971.46818622973,315.719122472973,799.844970703125,90.89954974299084,0.0531606729441365,4.131981130946092
84,P01,D00,p1,84,1644572757130.6428,1018.12922476,313.62351304,533.165283203125,46.70807313108647,-0.0448811735471666,2.1221522267385104
85,P01,D00,p1,85,1644572757718.8052,361.7838161694915,328.64069735593216,755.553955078125,656.5171827169646,3.1187166427712807,11.937311914735725
86,P01,D00,p1,86,1644572758496.357,489.2381287222222,337.9296050925927,577.52392578125,127.79235343020082,0.0727516679433061,5.809323548051703
87,P01,D00,p1,87,1644572759095.88,,,1121.510009765625,,,
88,P01,D00,p1,88,1644572760239.391,695.9141617906976,331.5993006511628,454.998046875,,,
89,P01,D00,p1,89,1644572760816.388,791.6239125070423,344.10231518309854,666.669189453125,96.52295972757284,0.1298991047511148,0.7911797174026747
90,P01,D00,p1,90,1644572761505.055,874.6574460677966,339.85300299999994,632.961181640625,83.14219355787016,-0.051131250408843,3.779568103315496
91,P01,D00,p1,91,1644572762160.603,940.083321607843,334.2417158039215,543.97607421875,65.66606227099743,-0.085556198967781,2.9072613500584272
92,P01,D00,p1,92,1644572762825.29,764.1832067692308,341.23348453846154,44.9990234375,176.0390162159351,3.10186505008502,1.458351826784007
93,P01,D00,p1,93,1644572762893.0,628.80062608,346.64010536,255.298095703125,135.4904967249879,3.101677996554558,5.96586982483607
94,P01,D00,p1,94,1644572763170.368,717.7071729,343.1291359,88.794921875,88.97584489065507,-0.0394700521752369,4.031561103919591
95,P01,D00,p1,95,1644572763281.758,504.2348686849316,332.5956941506849,787.9208984375,213.7320239504996,-3.092289277082489,9.459172016220922
96,P01,D00,p1,96,1644572764091.668,,,900.030029296875,,,
97,P01,D00,p1,97,1644572765102.303,743.0093411923075,345.8368535384615,266.943115234375,,,
98,P01,D00,p1,98,1644572765391.166,820.2724141754385,347.0740310877193,611.045166015625,77.27297752180263,0.0160111652282167,3.525239641019598
99,P01,D00,p1,99,1644572766024.21,904.2849660212768,334.9440091595744,1021.672119140625,84.88372223004198,-0.1433925131779625,3.858565108751284
100,P01,D00,p1,100,1644572767067.882,976.6018280240964,335.70575025301207,899.287841796875,72.32087374630021,0.0105329919185228,3.287312443013646
101,P01,D00,p1,101,1644572768011.401,,,837.38623046875,,,
102,P01,D00,p1,102,1644572768888.787,1048.767847551724,342.0003595172413,299.468994140625,,,
103,P01,D00,p1,103,1644572769244.2551,344.570385945946,354.0328274662162,1620.86572265625,704.3002521772689,3.12450753497193,12.57700954309198
104,P01,D00,p1,104,1644572770887.1218,434.0808138870967,356.3394797096774,666.062255859375,89.54014381706237,0.0257639462052971,4.069825880805711
105,P01,D00,p1,105,1644572771575.184,506.9701066909091,360.1859252999999,1293.997802734375,72.9907127593587,0.0527221610770319,3.317759670879941
106,P01,D00,p1,106,1644572772871.184,,,725.472900390625,,,
107,P01,D00,p1,107,1644572773618.658,662.3625700125001,357.88864105,865.900146484375,,,
108,P01,D00,p1,108,1644572774506.5588,732.7023884,360.53963564,533.373046875,70.38975652112089,0.03767056197616,3.1994278722799883
109,P01,D00,p1,109,1644572775061.93,675.0868842580647,454.1689925806452,322.2880859375,109.93635794698726,2.122431464518359,4.997550854022683
110,P01,D00,p1,110,1644572775416.351,480.558799,171.03865284615384,122.680908203125,343.51705231667523,-2.1727861610382666,10.69045675170458
111,P01,D00,p1,111,1644572775562.036,,,676.049072265625,,,
112,P01,D00,p1,112,1644572776272.084,530.8714209230768,298.79136923076925,121.9990234375,,,
113,P01,D00,p1,113,1644572776417.082,642.8999986666665,354.28125225,461.005859375,125.01811608218804,0.4598958011130142,5.435801064420217
114,P01,D00,p1,114,1644572776880.087,493.43139706060606,353.64326754545453,280.05419921875,149.46996317171707,-3.1373243268423243,74.77149110299867
115,P01,D00,p1,115,1644572777194.142,843.2598339687501,353.7279135,333.386962890625,349.8284471487888,0.0002419641857639,10.288776456339136
116,P01,D00,p1,116,1644572777548.627,929.0389821785714,337.491008607143,300.744873046875,87.30234445936817,-0.1870740059842611,4.13796362874865
117,P01,D00,p1,117,1644572777893.406,634.1747935454546,351.43247281818185,222.181884765625,295.19358760415844,3.0943468706410178,6.703737635152431
118,P01,D00,p1,118,1644572778137.565,,,1543.9619140625,,,
119,P01,D00,p1,119,1644572779703.5269,932.7768391551724,348.76396596551723,621.611328125,,,
120,P01,D00,p1,120,1644572780347.138,999.317330125,343.83491781249995,155.001220703125,66.72280310508899,-0.0739408745143863,3.0328883434702143
121,P01,D00,p1,121,1644572780558.144,348.69749370408164,363.7118535816327,1066.083984375,650.9233934342449,3.1110513849789103,11.622618613692772
122,P01,D00,p1,122,1644572781646.2268,442.1644544886364,361.708104875,954.67724609375,93.48843654260574,-0.0214347594810716,4.249710189868857
