,participant,document,paragraph,Unnamed: 0,#timestamp,fixation_x,fixation_y,fixation_duration,saccade_length,saccade_angle,saccade_velocity
0,P07,D06,p1,0,1644833548055.161,,,843.84521484375,,,
1,P07,D06,p1,1,1644833548944.0051,,,422.4228515625,,,
2,P07,D06,p1,2,1644833549388.4302,1051.42633675,198.3239795833333,243.998779296875,,,
3,P07,D06,p1,3,1644833549737.4312,,,305.489013671875,,,
4,P07,D06,p1,4,1644833550063.92,488.0353554920635,386.9779603492064,678.762939453125,,,
5,P07,D06,p1,5,1644833550764.684,506.2096322608696,210.30254686956525,232.364990234375,177.6077308685388,-1.4682887141741272,8.072630753770486
6,P07,D06,p1,6,1644833551019.856,608.0221946470588,211.9956890588235,356.10205078125,101.82663988424002,0.0166284601057306,4.464732510847567
7,P07,D06,p1,7,1644833551396.961,667.3556584827586,205.12163075862068,358.52001953125,59.73033239700652,-0.1153404497513796,2.843904792604021
8,P07,D06,p1,8,1644833551757.479,808.8731809285715,206.0894818214286,251.99609375,141.52083201734274,0.0068389833053168,70.8295855257864
9,P07,D06,p1,9,1644833552029.4958,934.333073,202.9419873809524,445.236083984375,125.49936748775797,-0.0250823932931562,6.268464230593946
10,P07,D06,p1,10,1644833552496.733,1039.0459115714286,205.0338166190476,212.000244140625,104.73373053246704,0.0199741604648624,4.760412804174453
11,P07,D06,p1,11,1644833552741.7368,1162.9419614594597,203.336342,433.580322265625,123.90767771990475,-0.013699939752045,3.754361479925212
12,P07,D06,p1,12,1644833553252.3389,482.5847592380952,393.4173048571429,505.881103515625,706.4111374087905,2.869155195346833,9.171582500456148
13,P07,D06,p1,13,1644833553759.2212,583.1761095135134,394.5821542162162,347.8837890625,100.59809453593648,0.0115794975668217,100.4754438476459
14,P07,D06,p1,14,1644833554141.104,722.7320546999999,398.3338045666667,387.994873046875,139.60636345541582,0.0268762967096151,4.106187453061778
