,participant,document,paragraph,Unnamed: 0,#timestamp,fixation_x,fixation_y,fixation_duration,saccade_length,saccade_angle,saccade_velocity
0,P04,D06,p1,0,1644589299488.231,,,1134.64599609375,,,
1,P04,D06,p1,1,1644589300644.874,392.1605033033708,341.30970462921346,965.583984375,,,
2,P04,D06,p1,2,1644589301633.46,339.3741791428571,342.34920671428574,132.9970703125,52.79655843863026,3.121902558477781,2.2953076267792047
3,P04,D06,p1,3,1644589301789.4731,,,865.5869140625,,,
4,P04,D06,p1,4,1644589302677.0588,534.0158760384616,105.10003440384617,555.209228515625,,,
5,P04,D06,p1,5,1644589303255.2632,645.5614864659092,122.73691355681818,953.6318359375,112.93131856083347,0.1568154190702334,4.911099936564891
6,P04,D06,p1,6,1644589304231.953,780.8491234999999,131.4796225,176.9990234375,135.56983327397384,0.0645333842652712,5.879549336547163
7,P04,D06,p1,7,1644589304430.9531,830.0306764999999,143.80555824999996,200.010986328125,50.702601980617686,0.2455631583707549,2.304535855749859
8,P04,D06,p1,8,1644589304653.9531,712.3278949166667,132.33139466666668,243.432861328125,118.26073406837516,-3.044415490110985,5.144228271657282
9,P04,D06,p1,9,1644589304941.385,461.3914854,140.45494915,200.033935546875,251.06786683795264,3.10923099499066,5.706214529842715
10,P04,D06,p1,10,1644589305164.413,647.9902085357143,145.84216410714288,599.77197265625,186.6764729709489,0.0288625712293466,8.118436605888546
11,P04,D06,p1,11,1644589305786.842,745.5569363333334,149.63915014285718,209.994873046875,97.64058314087497,0.0388971834263753,4.309514008652995
12,P04,D06,p1,12,1644589306040.838,331.84687968333327,272.91795713333335,644.888916015625,431.68701072228407,2.851986803676219,9.81085067757771
13,P04,D06,p1,13,1644589306706.7249,399.14013537681154,272.48025349275355,745.51611328125,67.29467918271713,-0.0065043289035739,3.204806598600239
14,P04,D06,p1,14,1644589307473.2512,461.5427215576924,276.82784184615383,556.40673828125,62.55385109290137,0.0695576059904898,2.977301053667573
15,P04,D06,p1,15,1644589308051.6611,,,1486.448974609375,,,
16,P04,D06,p1,16,1644589309561.106,686.6879852380953,273.35835976190475,443.839111328125,,,
17,P04,D06,p1,17,1644589310038.1492,820.4709692777778,272.81612580555554,378.066650390625,133.78408289563217,-0.0040530639310121,4.02914328652473
18,P04,D06,p1,18,1644589310437.215,,,745.468017578125,,,
19,P04,D06,p1,19,1644589311203.681,641.4431474561403,271.94318171929825,612.078125,,,
20,P04,D06,p1,20,1644589311836.762,,,1125.009033203125,,,
21,P04,D06,p1,21,1644589312983.7698,,,1099.17822265625,,,
22,P04,D06,p1,22,1644589314103.86,869.2278845492957,273.6856985070422,766.846923828125,,,
23,P04,D06,p1,23,1644589314893.7,,,575.863037109375,,,
24,P04,D06,p1,24,1644589315493.566,332.47793802380954,295.7401928571429,909.35400390625,,,
25,P04,D06,p1,25,1644589316458.927,,,665.7421875,,,
26,P04,D06,p1,26,1644589317147.67,1000.5059389534885,277.6099226511628,454.541015625,,,
27,P04,D06,p1,27,1644589317668.739,372.3398675,291.5934419375,156.0,628.321694784559,3.1193354659091623,9.444459105675811
28,P04,D06,p1,28,1644589317846.738,292.641414637931,298.5397159827587,1266.56201171875,80.00058819608304,3.0546553945712427,3.6365517961907514
29,P04,D06,p1,29,1644589319134.582,354.6210779655172,303.9044281609196,943.82275390625,62.21140412300176,0.0863408160413604,2.9231959170803963
30,P04,D06,p1,30,1644589320100.094,,,822.2958984375,,,
31,P04,D06,p1,31,1644589320944.391,520.1051785902778,300.1028344027778,1576.40283203125,,,
32,P04,D06,p1,32,1644589322543.7988,,,969.18505859375,,,
33,P04,D06,p1,33,1644589323533.978,,,1913.383056640625,,,
34,P04,D06,p1,34,1644589325469.35,,,2330.591064453125,,,
35,P04,D06,p1,35,1644589327822.949,,,1923.953125,,,
36,P04,D06,p1,36,1644589329791.897,,,2606.305908203125,,,
37,P04,D06,p1,37,1644589332422.2031,,,1078.6708984375,,,
38,P04,D06,p1,38,1644589333523.412,,,1056.785888671875,,,
39,P04,D06,p1,39,1644589334600.676,,,945.0341796875,,,
40,P04,D06,p1,40,1644589335566.7231,526.4490997096774,318.1286363763441,1011.262939453125,,,
41,P04,D06,p1,41,1644589336694.67,,,1127.341064453125,,,
42,P04,D06,p1,42,1644589337844.007,,,1099.43701171875,,,
43,P04,D06,p1,43,1644589338964.445,,,999.77587890625,,,
44,P04,D06,p1,44,1644589339987.046,,,889.528076171875,,,
45,P04,D06,p1,45,1644589340897.756,904.3508558524588,319.57208704918025,655.537841796875,,,
46,P04,D06,p1,46,1644589341577.2969,,,668.892333984375,,,
47,P04,D06,p1,47,1644589342324.19,391.7285526666666,335.6222487333334,143.0,,,
48,P04,D06,p1,48,1644589342490.192,326.72620595161294,341.83314961290324,667.10498046875,65.29839483631963,3.046332973429835,2.8388195768188544
49,P04,D06,p1,49,1644589343179.485,,,753.789794921875,,,
50,P04,D06,p1,50,1644589343956.272,,,1336.134033203125,,,
51,P04,D06,p1,51,1644589345314.9778,,,1479.977294921875,,,
52,P04,D06,p1,52,1644589346816.955,,,525.1318359375,,,
