,participant,document,paragraph,Unnamed: 0,#timestamp,fixation_x,fixation_y,fixation_duration,saccade_length,saccade_angle,saccade_velocity
0,P16,D10,p1,0,1645189840603.441,716.9228627714286,190.3678791142857,366.384033203125,539.6060550027797,-1.235784976248048,11.991505899061318
1,P16,D10,p1,1,1645189841003.786,503.2362766428572,346.4083702857143,288.026123046875,264.5951473030147,2.510864457189296,7.791161457277635
2,P16,D10,p1,2,1645189841312.4832,494.3480623125,406.4307431875,157.310791015625,60.676895131041285,1.7178096492835313,2.9353430707430714
3,P16,D10,p1,3,1645189841536.62,955.2177455348838,911.9070227906976,533.018798828125,684.0373777469989,0.8315254890895797,10.236070068872232
4,P16,D10,p1,4,1645189842124.85,491.02983863414624,367.9680344878049,433.121826171875,715.0804401666027,-2.2772507181730344,12.95173222013489
5,P16,D10,p1,5,1645189842580.159,593.9245296923077,163.0871975,266.699951171875,229.2672563031581,-1.1053764893789146,10.333399522631831
6,P16,D10,p1,6,1645189842868.969,740.8504045833333,165.16784820833334,244.281005859375,146.9406064362857,0.0141602807660429,6.645856740203242
7,P16,D10,p1,7,1645189843134.69,805.9020907931035,171.75031934482757,301.59814453125,65.3838726674796,0.1008450724926165,3.049629261039837
8,P16,D10,p1,8,1645189843479.992,,,1002.412109375,,,
9,P16,D10,p1,9,1645189844484.407,,,427.535888671875,,,
10,P16,D10,p1,10,1645189844934.4858,724.8206806818181,408.5435775227273,465.8310546875,,,
11,P16,D10,p1,11,1645189845422.276,797.7061681886793,406.5524079433963,565.7470703125,72.91268096433207,-0.0273123568029603,3.3204031534054983
12,P16,D10,p1,12,1645189846011.401,908.4723602727272,402.4955805064935,865.736083984375,110.84045812632232,-0.036608778139366,4.741243540722421
13,P16,D10,p1,13,1645189846899.3462,1013.7959612,400.46607414545457,588.99365234375,105.34315264105652,-0.0192668614753611,4.7432153065084535
14,P16,D10,p1,14,1645189847511.126,,,742.2509765625,,,
15,P16,D10,p1,15,1645189848276.43,1174.0848534025972,404.5425490519481,832.720947265625,,,
16,P16,D10,p1,16,1645189849131.6472,,,476.730712890625,,,
17,P16,D10,p1,17,1645189849719.812,512.2217608153845,459.6824446307692,775.669921875,,,
18,P16,D10,p1,18,1645189850499.481,628.2636008278689,460.63691072950814,1274.4580078125,116.04576527825849,0.0082250038013004,29.01852592061946
19,P16,D10,p1,19,1645189851795.902,717.0515905555555,457.62290588888885,701.471923828125,88.83913183424895,-0.0339330570878138,4.044920398762616
20,P16,D10,p1,20,1645189852506.956,799.2290692278482,459.81372905063296,854.59912109375,82.20667677908618,0.0266533408570459,8.579253671196927
21,P16,D10,p1,21,1645189853383.281,888.9908066721313,458.0129850327869,655.7099609375,89.77979832921335,-0.020058685942558,4.132398992644685
22,P16,D10,p1,22,1645189854060.965,,,909.77001953125,,,
23,P16,D10,p1,23,1645189854993.59,522.6997897294118,519.5267450588236,921.578857421875,,,
24,P16,D10,p1,24,1645189855937.8691,619.5109245104167,513.1530083854167,1042.8349609375,97.0207211721693,-0.0657419377010616,4.274003806422946
25,P16,D10,p1,25,1645189857003.35,699.8588849692308,508.3961781923077,1501.166015625,80.48864630106054,-0.0591338509672883,3.554210906327691
26,P16,D10,p1,26,1645189858505.512,,,718.72802734375,,,
27,P16,D10,p1,27,1645189859246.0178,938.2978196727272,519.6151172727274,632.627197265625,,,
28,P16,D10,p1,28,1645189859901.323,999.1118951363636,519.2772369090909,499.93310546875,60.81501408071044,-0.0055558994276842,2.681677030375932
29,P16,D10,p1,29,1645189860516.488,1096.012990125,516.4702403214286,506.466064453125,96.94174250466028,-0.0289595472908296,0.8412749789171137
30,P16,D10,p1,30,1645189861044.579,1189.9036775180723,517.2052519759037,899.2578125,93.89356432299226,0.0078282166287655,4.341898928230856
31,P16,D10,p1,31,1645189861966.55,1303.595807074074,516.8076515555555,877.219970703125,113.69282479150948,-0.0034971532418694,5.005598124816171
32,P16,D10,p1,32,1645189862888.402,916.9883743888888,543.2536691666667,177.10400390625,387.510901594932,3.073293699001303,8.682340166907393
33,P16,D10,p1,33,1645189863099.216,535.92134175,568.7330838749999,155.218017578125,381.91790209165015,3.074828688903493,11.329526687964592
34,P16,D10,p1,34,1645189863276.615,525.720288626984,570.830478420635,1377.030029296875,10.414439432761322,2.938812865504253,0.469522678575175
35,P16,D10,p1,35,1645189864675.421,639.4696023,568.1460512111111,977.421142578125,113.78098483721,-0.0235951227965769,5.225092650774853
36,P16,D10,p1,36,1645189865674.7998,,,1044.11328125,,,
37,P16,D10,p1,37,1645189866740.772,,,1287.98291015625,,,
38,P16,D10,p1,38,1645189868051.168,967.2541157450984,564.5848772352941,544.325927734375,,,
39,P16,D10,p1,39,1645189868617.989,1018.8250468181816,573.0418860454546,221.366943359375,52.25975439819685,0.1625411853845801,2.3231599089973334
40,P16,D10,p1,40,1645189868872.329,724.2021275,594.0841063749999,156.048828125,295.3733901758331,3.07029286765731,8.957998831318488
41,P16,D10,p1,41,1645189869061.358,498.715758097561,620.9895820243903,433.236083984375,227.0859031428704,3.022832195483172,6.885568151201436
42,P16,D10,p1,42,1645189869516.4731,604.4238084433962,620.6405703773586,1221.33984375,105.70862650251112,-0.0033016442713101,4.831477667789431
43,P16,D10,p1,43,1645189870760.394,751.313325527027,620.7284592027028,899.187744140625,146.88954337701475,0.0005983327918901,6.5049903740026425
44,P16,D10,p1,44,1645189871693.0151,,,632.27587890625,,,
45,P16,D10,p1,45,1645189872348.291,907.363088012048,610.5430815421686,899.307861328125,,,
46,P16,D10,p1,46,1645189873269.178,945.6584121891892,610.413451581081,799.4970703125,38.29554357571045,-0.0033849946113382,1.7746588505918226
47,P16,D10,p1,47,1645189874091.309,1006.0527210666668,617.5795367499999,643.44384765625,60.81796873816447,0.1181027835348911,2.6870142052176345
48,P16,D10,p1,48,1645189874757.4402,1096.387916553846,621.4918622307692,743.397705078125,90.41987521764442,0.0432819360625724,3.9854919333613648
49,P16,D10,p1,49,1645189875523.794,1168.9648838305086,624.3615315593221,633.0439453125,72.6336780091232,0.0395190839592453,3.164031406872087
50,P16,D10,p1,50,1645189876178.972,1245.8275915633806,624.8801774366196,765.924072265625,76.86445754427031,0.006747589582279,3.4726819481511475
51,P16,D10,p1,51,1645189876989.675,858.5942845882354,640.6515367058824,166.123046875,387.5543443236151,3.100886838341093,8.65481337049602
52,P16,D10,p1,52,1645189877199.753,513.8044097281554,676.4320631262135,1288.47705078125,346.64146300889286,3.038187914117626,7.886310368778015
53,P16,D10,p1,53,1645189878594.403,617.0447112545455,675.9737075454544,504.112060546875,103.24131900115556,-0.0044396670920552,0.9723868209497524
