,participant,document,paragraph,Unnamed: 0,#timestamp,fixation_x,fixation_y,fixation_duration,saccade_length,saccade_angle,saccade_velocity
0,P15,D05,p3,0,1645181765336.026,472.4331537127659,432.73395894680846,1022.210205078125,233.45231532443813,1.789085723596207,10.610997864628906
1,P15,D05,p3,1,1645181766380.3042,567.7933058333333,411.0769213333334,177.5068359375,97.78847524452576,-0.223319801319534,4.431211012175742
2,P15,D05,p3,2,1645181766579.7678,,,444.941162109375,,,
3,P15,D05,p3,3,1645181767046.953,609.4214412388058,407.91569082089546,721.025146484375,,,
4,P15,D05,p3,4,1645181767790.976,,,1598.76708984375,,,
5,P15,D05,p3,5,1645181769412.001,735.7881471159419,412.5320281594202,743.9609375,,,
6,P15,D05,p3,6,1645181770177.86,822.0777054,412.5787624571428,366.56982421875,86.2895709396706,0.0005415984747452,3.940488127196508
7,P15,D05,p3,7,1645181770566.435,,,344.39892578125,,,
8,P15,D05,p3,8,1645181770931.9849,924.1194996923076,404.7049696153846,123.126953125,,,
9,P15,D05,p3,9,1645181771077.533,996.2114507959184,413.457774632653,520.93408203125,72.62135367504331,0.1208203347690181,3.2389675692038877
10,P15,D05,p3,10,1645181771621.605,1063.369775871795,421.08135958974367,410.169921875,67.58964176998623,0.11303274660651,2.9211608020202338
11,P15,D05,p3,11,1645181772054.528,1186.1391061770837,414.3789079270833,1110.324951171875,122.95215053792002,-0.0545397182364461,5.403736264078462
12,P15,D05,p3,12,1645181773187.167,1325.9631952343752,416.02140371875,688.73388671875,139.83373581910448,0.0117463325539891,6.266646774711175
13,P15,D05,p3,13,1645181773929.985,678.6053649545455,410.23646913636367,223.140869140625,647.3836774994651,-3.132656667444656,11.969916096934528
14,P15,D05,p3,14,1645181774175.293,566.8481343846154,425.3327594615384,121.304931640625,112.77223313494548,3.007324272050541,5.087394454829911
15,P15,D05,p3,15,1645181774341.842,1325.3796686190476,421.86752719047615,210.6708984375,758.539449378036,-0.0045683112814483,16.765473692275176
