,participant,document,paragraph,Unnamed: 0,#timestamp,fixation_x,fixation_y,fixation_duration,saccade_length,saccade_angle,saccade_velocity
0,P01,D08,p7,0,1644575221040.838,474.1962480833333,272.8976630833333,110.670166015625,285.5157154883008,-2.4009186204390884,8.396797514575951
1,P01,D08,p7,1,1644575221184.531,688.8482803333334,460.56889810256416,844.995849609375,285.1245121042708,0.7184359451619959,8.634132288293038
2,P01,D08,p7,2,1644575222050.526,610.9066624666666,220.39496146666664,144.998046875,252.50428834944097,-1.8845954221690229,12.024572909353465
3,P01,D08,p7,3,1644575222217.712,604.7951334,174.50132593333333,237.104248046875,46.29877503778198,-1.7031846695924695,2.0866594326132235
4,P01,D08,p7,4,1644575222456.829,664.7802566153847,262.4884660769231,49.981689453125,106.48920995956624,0.972424829438,52.90234129707499
5,P01,D08,p7,5,1644575222528.81,682.2859276190476,402.04096119047625,211.008056640625,140.64617808425072,1.4460066715694808,6.393220937232584
6,P01,D08,p7,6,1644575222772.605,443.097239,248.7101138571429,133.653076171875,284.1154298999928,-2.57153807077845,8.665525900967053
7,P01,D08,p7,7,1644575222928.257,,,743.063720703125,,,
8,P01,D08,p7,8,1644575223694.333,460.4351424045802,249.89198510687024,1432.64404296875,,,
9,P01,D08,p7,9,1644575225148.977,564.7342852777778,260.73061904444444,1975.954833984375,104.86079910870605,0.1035470539091007,4.7663999594866375
10,P01,D08,p7,10,1644575227146.932,668.2099760147058,263.3785388529412,944.80419921875,103.50956503046766,0.0255841930760286,4.704980228657621
11,P01,D08,p7,11,1644575228113.495,759.4494325517242,256.55236379310344,354.9248046875,91.49445390360012,-0.0746769166965937,4.204895183047922
12,P01,D08,p7,12,1644575228470.422,819.6284373448275,253.9424022528736,986.146728515625,60.23557517887443,-0.0433428068063416,30.084735511848518
13,P01,D08,p7,13,1644575229478.57,897.5060465405404,250.50055797297296,389.43408203125,77.95362920408051,-0.0441668152599734,3.543150184980789
