,participant,document,paragraph,Unnamed: 0,#timestamp,fixation_x,fixation_y,fixation_duration,saccade_length,saccade_angle,saccade_velocity
0,P03,D08,p6,0,1644582750219.239,225.76180242857143,283.41731277551025,614.989013671875,319.7510469133088,2.698227040755215,9.688852223448784
1,P03,D08,p6,1,1644582750836.23,321.9082542619048,276.1454116428571,369.490966796875,96.42105966137572,-0.0754898619323378,48.16349516743841
2,P03,D08,p6,2,1644582751228.721,362.33404829629626,258.06606592592595,876.97509765625,44.28439414583151,-0.4205421894799669,1.9254084411231087
3,P03,D08,p6,3,1644582752128.113,255.818990057971,278.5638879130435,743.913818359375,108.46943503922836,2.951476198619731,4.8387149414145
4,P03,D08,p6,4,1644582752894.0288,,,1000.0,,,
5,P03,D08,p6,5,1644582753916.823,478.8172646739129,254.0540724130434,487.8779296875,,,
6,P03,D08,p6,6,1644582754426.816,546.5826900857143,266.3844595428572,425.712158203125,68.87809033367206,0.179987781351267,3.114543104188653
7,P03,D08,p6,7,1644582754854.53,656.9160618545454,278.4449578181818,549.37890625,110.99057862957658,0.1088773434558472,55.44114756911532
8,P03,D08,p6,8,1644582755425.907,748.40716225,284.9514487999999,644.836181640625,91.72216676718683,0.0709965806271475,4.169559565373317
9,P03,D08,p6,9,1644582756091.947,842.1456318214285,278.3882495535714,599.488037109375,93.96795337742512,-0.0699019932494451,4.4316442762194255
10,P03,D08,p6,10,1644582756747.436,189.1349718,295.62051620000005,666.226806640625,653.2379911758006,3.115209825066993,11.664760710855695
11,P03,D08,p6,11,1644582757434.675,245.33764186956523,304.494400826087,745.2509765625,56.8989099307316,0.1565980374031451,2.707897835106507
12,P03,D08,p6,12,1644582758200.928,,,677.132080078125,,,
13,P03,D08,p6,13,1644582758878.989,406.4700863469388,277.6902636326531,488.992919921875,,,
14,P03,D08,p6,14,1644582759389.981,482.9508587586207,280.29149708620685,622.4150390625,76.52499568224341,0.0339984945382057,3.4785633053055114
15,P03,D08,p6,15,1644582760044.831,235.08930531818183,294.28394795454545,466.673828125,248.25619499865536,3.085199821284894,7.653946247117078
16,P03,D08,p6,16,1644582760545.4968,553.729583096154,299.9270171346154,555.131103515625,318.69024279415004,0.0177079914978501,9.375464045254567
17,P03,D08,p6,17,1644582761121.9338,,,2531.776123046875,,,
18,P03,D08,p6,18,1644582763676.7012,688.7092682894736,294.72357460526314,821.259033203125,,,
19,P03,D08,p6,19,1644582764519.956,,,510.456787109375,,,
20,P03,D08,p6,20,1644582765052.696,863.9906104137932,294.068105724138,299.81298828125,,,
21,P03,D08,p6,21,1644582765408.505,376.7478587777778,291.75390372222216,177.216064453125,487.2482473572803,-3.136843101969625,8.701506464430958
22,P03,D08,p6,22,1644582765608.256,306.23455796428567,303.7075992142858,288.10107421875,71.51934303061665,2.9736651809184007,3.173678595222372
23,P03,D08,p6,23,1644582765951.3582,852.1764356363635,293.3318307090909,589.632080078125,546.0404658706051,-0.0190029744147978,9.92783219494504
24,P03,D08,p6,24,1644582766607.991,263.32678084375,320.9372650625,688.16796875,589.4963748448506,3.0947466762183726,8.798357175158081
25,P03,D08,p6,25,1644582767318.176,350.3146773818181,297.3091429454545,731.81689453125,90.13979309325966,-0.2652261725303681,4.094082993391049
26,P03,D08,p6,26,1644582768072.9922,461.78157091228064,292.4772015438596,643.77685546875,111.5715734900244,-0.0433215466767945,4.851092458098189
27,P03,D08,p6,27,1644582768738.756,527.0582966,297.80360800000005,367.1298828125,65.49367543698985,0.0814169538926161,2.978737212159922
28,P03,D08,p6,28,1644582769127.886,635.5839062727272,286.59153927272723,220.9990234375,109.10324669771396,-0.1029474204759645,4.959238486259726
29,P03,D08,p6,29,1644582769371.8928,786.0709833333333,299.71234100000004,443.26513671875,151.05798820390535,0.0869689618788591,6.5655084856026775
30,P03,D08,p6,30,1644582769838.158,875.6277413793104,305.6044456206897,299.5322265625,89.75037497730486,0.0656971657239853,3.902190216404559
