,participant,document,paragraph,Unnamed: 0,#timestamp,fixation_x,fixation_y,fixation_duration,saccade_length,saccade_angle,saccade_velocity
0,P08,D06,p3,0,1644842052841.76,598.3978484285715,177.81226665714283,366.656005859375,567.6048625696617,-2.279486471619216,12.60195523332322
1,P08,D06,p3,1,1644842053230.408,711.0593585357143,174.71031664285715,288.177978515625,112.70420557154452,-0.0275264064845713,5.124795191121642
2,P08,D06,p3,2,1644842053541.584,535.3461075,161.617355625,243.620849609375,176.20037519186806,-3.067216875576181,7.661536483926662
3,P08,D06,p3,3,1644842053808.218,707.7872024999999,166.26264067857142,288.66796875,172.5036518976567,0.0269318742388487,7.495862152010374
4,P08,D06,p3,4,1644842054118.723,826.1782151666667,163.51018705555555,177.241943359375,118.42300402027352,-0.0232446518834157,5.4230649844264605
5,P08,D06,p3,5,1644842054317.762,953.3017110555556,165.31224083333333,178.85595703125,127.136267857879,0.0141746659287473,5.832709682304996
6,P08,D06,p3,6,1644842054517.88,1075.879340083333,172.87388666666666,112.109130859375,122.81064133771224,0.0616105550441718,5.776072602960986
7,P08,D06,p3,7,1644842054674.25,1375.1197814285713,165.1876049285714,133.251953125,299.3391398789178,-0.0256803257667656,6.76304720504403
8,P08,D06,p3,8,1644842054830.053,1279.973871,159.02425652173912,231.9521484375,95.34532571062792,-3.076905173092612,4.227981834930897
9,P08,D06,p3,9,1644842055107.156,497.4361422374101,392.3606006115108,1521.451904296875,816.5850515470468,2.851807306197766,18.08569559061255
10,P08,D06,p3,10,1644842056649.923,577.6459398571429,381.7557426,366.578857421875,80.90781573891861,-0.1314515876928443,3.795782849789944
11,P08,D06,p3,11,1644842057039.196,686.3344720000001,387.6708049649123,610.162841796875,108.84936831304856,0.0543685053138127,4.796374725515001
12,P08,D06,p3,12,1644842057671.835,795.834532525,380.509703475,433.72705078125,109.73397208489018,-0.0653051553191775,4.882257062194067
13,P08,D06,p3,13,1644842058137.959,897.5601599508198,377.1854756065574,655.656982421875,101.77992811010442,-0.0326667470373053,3.141649350698486
14,P08,D06,p3,14,1644842058815.006,990.1135884482758,369.7420477931035,299.75390625,92.8522576152449,-0.0802503184290723,4.340891263862432
15,P08,D06,p3,15,1644842059137.999,1046.4149814927537,374.6971114927536,743.069091796875,56.51901905568048,0.0877834294467812,2.4320747796659967
16,P08,D06,p3,16,1644842059904.1592,1225.1190662307692,375.6099470384615,554.31103515625,178.70641614330853,0.0051080399632461,7.739202170869326
17,P08,D06,p3,17,1644842060480.469,1324.0959984,378.94866872,255.89208984375,99.03322757589623,0.033719535744918,4.501760131298023
18,P08,D06,p3,18,1644842060758.907,1414.7204844736848,388.3574418947369,398.464111328125,91.1115936024234,0.1034509005280118,4.041160473378159
19,P08,D06,p3,19,1644842061203.362,454.4326710232559,429.82654548837206,454.75,961.1827980224498,3.098435431577149,20.89938231278409
20,P08,D06,p3,20,1644842061679.7522,549.5641225086207,431.1235312672414,1265.77783203125,95.14029237827113,0.0136327724246947,4.396473719865052
21,P08,D06,p3,21,1644842062967.983,633.291269509434,425.5594803396226,566.447998046875,83.91182162020397,-0.0663569952047464,3.737240764147525
22,P08,D06,p3,22,1644842063556.602,690.3141763695653,426.07360832608697,488.519775390625,57.02522454463183,0.0090159215670378,2.572047170942618
23,P08,D06,p3,23,1644842064067.571,769.5478322258064,420.7282079032258,321.768798828125,79.41376156577628,-0.0673616890082752,3.5374844198431754
24,P08,D06,p3,24,1644842064411.0078,670.4558058499999,407.95124795,199.97998046875,99.91236358384208,-3.013359835929428,4.611062750579335
25,P08,D06,p3,25,1644842064633.856,860.890626769231,415.3986017499999,555.0322265625,190.58038749347205,0.0390871830535344,8.33387354457511
26,P08,D06,p3,26,1644842065210.731,910.8012429805829,406.7467689611651,1221.80615234375,50.65494863488472,-0.1716408929047734,2.3190712836822978
27,P08,D06,p3,27,1644842066454.696,1024.5992056607142,419.8624466785715,599.7890625,114.55128682007664,0.114747767769515,5.169530214019303
28,P08,D06,p3,28,1644842067075.826,1114.0413747142857,403.5634773333333,211.506103515625,90.91511429198484,-0.1802512763442742,4.2601508733351245
29,P08,D06,p3,29,1644842067309.201,1204.0978949578948,418.5661683578947,1032.5419921875,91.29763182233174,0.1650759760705862,4.174770861783654
