#timestamp,tobii_system_timestamp,toii_device_timestamp,gaze_x,gaze_y,pupil_diameter,left_gaze_origin_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_point_in_user_coordinate_system,left_gaze_point_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_x,left_gaze_y,left_pupil_validity,left_pupil,right_gaze_origin_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_point_in_user_coordinate_system,right_gaze_point_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_x,right_gaze_y,right_pupil_validity,right_pupil
1644594682474.272,84434844769,29510096332,559.432247,345.437004,2.594788,1,-37.558895,-8.430070,664.866394,-47.031723,180.733154,0.566367,0.528193,0.409205,0.461353,1,2.550568,1,23.802643,-2.768549,665.448120,-46.684349,187.770050,0.434990,0.512649,0.409876,0.438222,1,2.639008
1644594682535.271,84434855872,29510107435,559.798413,345.975803,2.590111,1,-37.539909,-8.413730,664.687561,-45.749729,180.084045,0.566348,0.528153,0.411680,0.463487,1,2.551865,1,23.830214,-2.764189,665.270569,-47.688660,187.992325,0.434917,0.512639,0.407937,0.437492,1,2.628357
1644594682535.271,84434866975,29510118538,560.765621,346.831593,2.590034,1,-37.515442,-8.402469,664.625671,-45.716236,179.870270,0.566302,0.528123,0.411745,0.464189,1,2.550812,1,23.849342,-2.758127,665.219666,-46.988598,187.528061,0.434872,0.512622,0.409288,0.439018,1,2.629257
1644594682536.2761,84434878079,29510129642,563.196882,345.842079,2.582779,1,-37.504097,-8.398109,664.652588,-45.580757,179.706863,0.566275,0.528110,0.412006,0.464727,1,2.548172,1,23.861061,-2.757946,665.253601,-45.280167,188.475403,0.434850,0.512622,0.412587,0.435904,1,2.617386
1644594682536.2761,84434889182,29510140745,563.378326,346.289291,2.584160,1,-37.487598,-8.398479,664.728333,-46.546631,179.447617,0.566230,0.528109,0.410142,0.465579,1,2.543640,1,23.876268,-2.759176,665.326538,-44.176670,188.380371,0.434823,0.512624,0.414717,0.436216,1,2.624680
1644594682536.2761,84434900285,29510151848,561.203986,346.837967,2.584366,1,-37.464775,-8.395893,664.720581,-47.024208,179.052826,0.566182,0.528102,0.409220,0.466876,1,2.540939,1,23.899118,-2.762424,665.318542,-45.348133,188.340469,0.434773,0.512634,0.412455,0.436348,1,2.627792
1644594682546.273,84434911388,29510162951,561.502716,346.244453,2.582863,1,-37.446896,-8.391606,664.661560,-46.173569,179.675125,0.566151,0.528092,0.410862,0.464831,1,2.532898,1,23.924576,-2.757957,665.239624,-45.972256,188.188400,0.434713,0.512622,0.411251,0.436847,1,2.632828
1644594682552.271,84434922492,29510174054,560.103860,345.783279,2.584091,1,-37.425854,-8.381163,664.567444,-46.510990,179.536072,0.566117,0.528065,0.410210,0.465288,1,2.530441,1,23.940533,-2.755085,665.146118,-46.695759,188.692825,0.434672,0.512616,0.409854,0.435189,1,2.637741
1644594682563.2688,84434933595,29510185157,561.637079,344.014126,2.585678,1,-37.407211,-8.374763,664.458618,-45.093830,180.056244,0.566091,0.528051,0.412946,0.463578,1,2.535538,1,23.952225,-2.751520,665.059082,-46.950115,189.574265,0.434640,0.512607,0.409363,0.432292,1,2.635818
1644594682574.27,84434944698,29510196260,558.653893,345.159290,2.590775,1,-37.395126,-8.368868,664.397095,-45.755135,179.514099,0.566072,0.528037,0.411670,0.465360,1,2.544144,1,23.973686,-2.742068,664.977173,-48.551277,189.209122,0.434588,0.512581,0.406272,0.433492,1,2.637405
1644594682584.2732,84434955801,29510207363,557.794424,346.136341,2.593544,1,-37.385498,-8.362012,664.326477,-45.765987,178.372253,0.566060,0.528020,0.411649,0.469113,1,2.550049,1,23.979708,-2.740116,664.907898,-49.192188,189.576828,0.434569,0.512576,0.405034,0.432283,1,2.637039
1644594682597.276,84434966905,29510218467,557.977130,344.428471,2.592331,1,-37.383720,-8.360506,664.281799,-45.901413,178.455719,0.566061,0.528017,0.411387,0.468839,1,2.550400,1,23.982355,-2.739064,664.871643,-48.918228,190.846451,0.434561,0.512574,0.405563,0.428110,1,2.634262
