#timestamp,date_time,label
1645107612888,2022-02-17_16-20-12.888560,1
1645107676704,2022-02-17_16-21-16.704345,2
1645107733694,2022-02-17_16-22-13.694956,3
1645107820038,2022-02-17_16-23-40.038065,4
1645107897738,2022-02-17_16-24-57.738367,5
1645107994270,2022-02-17_16-26-34.270609,6
1645108044308,2022-02-17_16-27-24.308359,7
