#timestamp,date_time,label
1645187998847,2022-02-18_14-39-58.847719,1
1645188062192,2022-02-18_14-41-02.192561,2
1645188095732,2022-02-18_14-41-35.732396,3
1645188124381,2022-02-18_14-42-04.381172,4
