,#timestamp,fixation_x,fixation_y,fixation_duration,saccade_length,saccade_angle,saccade_velocity
0,1644841239016.639,,,566.108154296875,,,
1,1644841239604.744,1401.8865395185185,621.4589848148148,278.368896484375,,,
2,1644841239927.293,642.0231219285714,292.6742421428571,133.391845703125,827.9443341223731,-2.733227199613561,18.740177454743208
3,1644841240082.97,558.8617778,203.59700204,254.549072265625,121.8628895997987,-2.321860886763713,5.468343512278435
4,1644841240382.377,1028.9772063157895,193.01567510526317,399.85791015625,470.23449534065895,-0.022504134043613525,10.482755297844426
5,1644841240815.51,1212.9764945999998,192.97271492,254.998046875,183.9992932993859,-0.0002334801665982345,5.529631353712789
6,1644841241103.508,1372.631913130435,185.88364952173916,235.31005859375,159.81272638419387,-0.04437313885553741,4.842809890430117
7,1644841241381.9348,,,688.51513671875,,,
8,1644841242160.259,619.0454006136363,396.3212688181818,465.55908203125,,,
9,1644841242647.835,702.3263306041666,393.14833472916666,587.89599609375,83.34135114587987,-0.03808074915282761,3.7853447432776743
10,1644841243258.273,789.83724176,395.17073492000003,810.08203125,87.53427713676535,0.02310615025507653,3.883165090674857
11,1644841244091.182,888.0026647207208,393.9676636306306,1209.048095703125,98.17279483433539,-0.012254936874303781,4.300749394554356
12,1644841245323.684,1002.0447294761901,384.60953395238096,210.73193359375,114.42537797519223,-0.08187513518478134,4.878693718890655
13,1644841245556.9202,1090.6501460344828,396.2665218275862,299.725830078125,89.36892754079149,0.1308094286844788,3.971219796772318
14,1644841245879.178,1177.9058940487805,390.09281804878054,599.22412109375,87.47388284444143,-0.07063640619435561,3.8822097943551603
15,1644841246511.755,1305.0824873333333,401.4860817142858,210.846923828125,127.68591283464394,0.08934765225988042,3.828343561525635
16,1644841246744.876,1202.294514509804,388.5171325686274,543.85107421875,103.60290053426729,-3.0160840000312814,4.651257528233231
17,1644841247311.148,1123.6570596666668,400.4631028333333,110.174072265625,79.5396474078914,2.990833340352162,3.5475673568396178
18,1644841247444.2698,,,1176.96728515625,,,
19,1644841248644.836,1300.3965193877552,400.60692648979585,520.111083984375,,,
20,1644841249187.659,,,532.8330078125,,,
21,1644841249847.384,459.876559,426.73682854838705,216.4140625,,,
