#timestamp,tobii_system_timestamp,toii_device_timestamp,gaze_x,gaze_y,pupil_diameter,left_gaze_origin_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_point_in_user_coordinate_system,left_gaze_point_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_x,left_gaze_y,left_pupil_validity,left_pupil,right_gaze_origin_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_point_in_user_coordinate_system,right_gaze_point_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_x,right_gaze_y,right_pupil_validity,right_pupil
1644582418802.454,72171169106,17246535596,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,1,-44.106117,27.624990,536.435303,-101.886124,138.927979,0.602639,0.406206,0.303309,0.598768,1,1.288376
1644582418808.451,72171180209,17246546699,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
1644582418819.456,72171191313,17246557803,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
1644582418830.452,72171202416,17246568906,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
1644582418842.4521,72171213520,17246580009,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,1,-43.941826,27.741764,535.741699,-48.650108,211.205261,0.602352,0.405667,0.406081,0.361190,1,2.322144
1644582418854.452,72171224623,17246591112,427.391416,253.668320,2.478722,1,-102.017136,29.616335,527.421814,-151.407150,229.185226,0.761080,0.396540,0.207708,0.302089,1,2.520508,1,-43.929390,27.746683,535.588074,-42.451160,212.022064,0.602352,0.405622,0.418048,0.358505,1,2.436935
1644582418865.4521,72171235726,17246602215,431.941611,249.546787,2.477180,1,-102.051216,29.603292,527.312927,-149.056152,228.653946,0.761229,0.396565,0.212247,0.303836,1,2.486374,1,-43.889351,27.714701,535.457336,-41.351196,215.818619,0.602274,0.405711,0.420171,0.346026,1,2.467987
1644582418876.453,72171246829,17246613318,436.788662,242.690872,2.529587,1,-102.051216,29.603292,527.312927,-149.056152,228.653946,0.761229,0.396565,0.212247,0.303836,1,2.486374,1,-43.853848,27.674173,535.623047,-37.675114,221.250275,0.602144,0.405886,0.427268,0.328172,1,2.572800
1644582418889.452,72171257932,17246624421,438.644273,241.336590,2.560501,1,-102.161072,29.594234,527.703369,-147.216415,228.835968,0.761322,0.396676,0.215798,0.303237,1,2.532135,1,-43.851223,27.654493,535.853088,-38.107521,222.141190,0.602088,0.405998,0.426433,0.325243,1,2.588867
1644582445015.553,72197339435,17272705662,231.343954,388.636642,2.633324,1,-109.984161,27.165993,523.510376,-225.623474,166.016235,0.784873,0.404506,0.064433,0.509728,1,2.615738,1,-53.175541,28.047190,532.626404,-116.920952,168.261902,0.627721,0.403872,0.274284,0.502346,1,2.650909
1644582445016.5552,72197350538,17272716765,232.034390,387.510109,2.628189,1,-109.993492,27.186226,523.680420,-225.158493,167.358841,0.784801,0.404465,0.065331,0.505315,1,2.606232,1,-53.166153,28.069069,532.742004,-116.862267,167.811768,0.627665,0.403816,0.274397,0.503826,1,2.650146
1644582445016.5552,72197361642,17272727868,233.064393,387.202423,2.627068,1,-109.993492,27.186226,523.680420,-225.158493,167.358841,0.784801,0.404465,0.065331,0.505315,1,2.606232,1,-53.165462,28.082676,532.851807,-116.081116,168.055557,0.627634,0.403788,0.275905,0.503025,1,2.647903
1644582445016.5552,72197372745,17272738971,234.359632,387.307526,2.632500,1,-109.998589,27.209085,523.830994,-224.961197,166.943130,0.784729,0.404411,0.065712,0.506681,1,2.615005,1,-53.162960,28.093182,532.952087,-115.296104,168.388016,0.627600,0.403770,0.277421,0.501932,1,2.649994
1644582445018.5571,72197383848,17272750074,233.044125,387.178413,2.632912,1,-109.990578,27.216621,523.947693,-225.919876,166.995804,0.784640,0.404406,0.063861,0.506508,1,2.615372,1,-53.149948,28.094086,533.035095,-115.335098,168.437653,0.627544,0.403783,0.277345,0.501769,1,2.650452
1644582445025.554,72197394952,17272761178,232.311101,387.285851,2.631493,1,-109.990578,27.216621,523.947693,-225.919876,166.995804,0.784640,0.404406,0.063861,0.506508,1,2.615372,1,-53.134640,28.089443,533.065247,-115.891045,168.352509,0.627495,0.403805,0.276272,0.502049,1,2.647614
1644582445035.552,72197406055,17272772281,232.102661,386.804306,2.628830,1,-109.977051,27.199795,523.986633,-225.901443,167.128311,0.784581,0.404475,0.063897,0.506073,1,2.609894,1,-53.123211,28.082684,533.089905,-116.067566,168.601486,0.627458,0.403834,0.275931,0.501230,1,2.647766
1644582445046.553,72197417158,17272783384,231.927669,387.251209,2.623489,1,-109.956963,27.191458,524.026306,-225.415421,166.139023,0.784504,0.404513,0.064835,0.509324,1,2.604980,1,-53.104607,28.063484,533.120117,-116.686287,169.236710,0.627400,0.403908,0.274737,0.499142,1,2.641998
1644582445056.552,72197428261,17272794487,230.407131,387.352089,2.622978,1,-109.956963,27.191458,524.026306,-225.415421,166.139023,0.784504,0.404513,0.064835,0.509324,1,2.604980,1,-53.092583,28.044765,533.104797,-117.839478,169.156799,0.627372,0.403972,0.272511,0.499405,1,2.640976
1644582445069.552,72197439364,17272805590,225.644558,388.174564,2.617043,1,-109.950996,27.177464,524.013306,-227.202576,165.546585,0.784496,0.404561,0.061385,0.511272,1,2.600220,1,-53.096542,28.028822,533.096130,-119.664330,169.097595,0.627385,0.404027,0.268988,0.499599,1,2.633865
1644582445079.55,72197450468,17272816693,223.254687,390.090408,2.614906,1,-109.932381,27.156525,523.890808,-228.795212,164.924057,0.784515,0.404614,0.058310,0.513318,1,2.591492,1,-53.106289,28.014011,533.005493,-119.884239,168.202316,0.627436,0.404063,0.268563,0.502542,1,2.638321
1644582445089.5532,72197461571,17272827796,223.333685,390.946152,2.616684,1,-109.932381,27.156525,523.890808,-228.795212,164.924057,0.784515,0.404614,0.058310,0.513318,1,2.591492,1,-53.102322,28.002541,532.945190,-119.824348,167.524353,0.627441,0.404092,0.268679,0.504771,1,2.641876
1644582445102.55,72197472674,17272838899,224.053880,391.815857,2.616753,1,-109.898048,27.149323,523.778015,-228.324905,165.139694,0.784486,0.404619,0.059218,0.512609,1,2.588654,1,-53.076435,27.989210,532.866699,-119.748444,166.619720,0.627393,0.404125,0.268825,0.507744,1,2.644852
