#timestamp,tobii_system_timestamp,toii_device_timestamp,gaze_x,gaze_y,pupil_diameter,left_gaze_origin_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_point_in_user_coordinate_system,left_gaze_point_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_x,left_gaze_y,left_pupil_validity,left_pupil,right_gaze_origin_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_point_in_user_coordinate_system,right_gaze_point_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_x,right_gaze_y,right_pupil_validity,right_pupil
1644842145531.83,156474025572,19310062196,724.183331,474.009973,2.541168,1,-83.515076,25.532722,765.172058,-65.005394,200.883240,0.641101,0.440412,0.374507,0.395119,1,2.515869,1,-16.514914,24.141933,769.463623,-62.237335,200.950592,0.516249,0.444827,0.379851,0.394898,1,2.566467
1644842145542.752,156474036675,19310073299,723.539658,477.226764,2.538651,1,-83.923042,25.426672,764.947571,-64.669785,198.809158,0.641907,0.440652,0.375155,0.401936,1,2.506073,1,-16.855457,24.154268,769.300110,-62.920235,201.393555,0.516886,0.444781,0.378532,0.393441,1,2.571228
1644842145553.843,156474047778,19310084402,723.273125,471.966362,2.541222,1,-84.235756,25.337547,764.777283,-64.259384,200.108261,0.642525,0.440856,0.375947,0.397666,1,2.510742,1,-17.286085,24.174192,769.096130,-63.474491,202.761765,0.517691,0.444712,0.377462,0.388944,1,2.571701
1644842145565.489,156474058881,19310095505,724.292965,476.980233,2.535080,1,-84.830696,25.199209,764.427124,-64.863609,197.840897,0.643707,0.441165,0.374781,0.405119,1,2.506226,1,-17.732027,24.190212,768.867126,-62.319935,202.486862,0.518526,0.444651,0.379691,0.389848,1,2.563934
1644842145575.851,156474069984,19310106608,747.007799,499.875301,2.551895,1,-85.155258,25.044737,764.172241,-60.865528,194.381851,0.644366,0.441524,0.382499,0.416489,1,2.517014,1,-18.032433,24.163752,768.667542,-54.061485,194.337173,0.519091,0.444698,0.395634,0.416636,1,2.586777
1644842145586.996,156474081088,19310117711,812.249651,558.242744,2.553947,1,-85.359886,24.885935,764.226013,-47.945126,181.555115,0.644738,0.441921,0.407442,0.458651,1,2.517654,1,-18.334888,24.070778,768.758911,-31.778446,177.569061,0.519647,0.444931,0.438652,0.471753,1,2.590240
1644842145599.026,156474092191,19310128814,914.065104,669.114089,2.590858,1,-85.583611,24.552851,763.864990,-19.872919,154.247574,0.645233,0.442717,0.461635,0.548412,1,2.556625,1,-18.605698,23.956543,768.478271,-4.912708,148.660141,0.520162,0.445189,0.490516,0.566778,1,2.625092
1644842145609.587,156474103294,19310139917,965.462008,723.368704,2.600456,1,-85.796120,24.386801,763.714539,-3.892896,137.379837,0.645662,0.443116,0.492485,0.603857,1,2.577469,1,-18.840128,23.897696,768.363220,6.840135,138.018509,0.520602,0.445323,0.513205,0.601758,1,2.623444
1644842145620.527,156474114398,19310151021,982.815399,753.697801,2.597412,1,-86.016983,24.297480,763.173584,2.299779,129.386902,0.646188,0.443292,0.504440,0.630130,1,2.574554,1,-19.165960,23.874249,767.672241,10.011104,130.633270,0.521238,0.445325,0.519326,0.626033,1,2.620270
1644842145632.56,156474125501,19310162124,980.944633,759.333265,2.608490,1,-86.458321,24.241590,762.463745,3.606919,123.985710,0.647163,0.443370,0.506963,0.647884,1,2.595917,1,-19.483068,23.892902,767.134399,7.694504,133.177063,0.521851,0.445234,0.514854,0.617672,1,2.621063
1644842145642.889,156474136604,19310173227,980.316353,765.172112,2.603889,1,-86.758247,24.189131,761.830078,4.894079,123.993996,0.647858,0.443447,0.509448,0.647857,1,2.584961,1,-19.724976,23.920341,766.591003,6.068338,130.208252,0.522325,0.445122,0.511715,0.627430,1,2.622818
1644842145654.8828,156474147708,19310184330,979.178867,768.999660,2.600937,1,-87.025368,24.141939,761.471802,4.701979,124.890450,0.648435,0.443533,0.509077,0.644910,1,2.577469,1,-20.063057,23.965710,766.130127,5.646642,127.371109,0.522975,0.444971,0.510901,0.636756,1,2.624405
1644842145665.612,156474158812,19310195433,983.772125,767.117035,2.608582,1,-87.491325,24.062775,761.173401,6.591656,125.783028,0.649372,0.443703,0.512725,0.641976,1,2.592331,1,-20.410904,23.998093,765.923401,6.235441,127.433044,0.523631,0.444871,0.512038,0.636552,1,2.624832
1644842145676.6082,156474169915,19310206536,986.049957,762.797749,2.604286,1,-87.831650,24.019754,760.993469,7.759486,125.415840,0.650048,0.443792,0.514980,0.643183,1,2.587662,1,-20.680655,24.005001,765.794739,6.296665,129.990311,0.524139,0.444842,0.512156,0.628147,1,2.620911
1644842145686.616,156474181018,19310217639,984.353828,756.385124,2.604080,1,-88.106033,23.980837,760.815552,7.466231,126.626015,0.650600,0.443872,0.514414,0.639205,1,2.594254,1,-21.026443,24.021423,765.587036,5.674704,132.031616,0.524792,0.444781,0.510955,0.621437,1,2.613907
1644842145699.1401,156474192121,19310228742,981.255569,749.923074,2.602036,1,-88.554970,23.899349,760.473083,6.535369,130.710556,0.651516,0.444044,0.512617,0.625779,1,2.580109,1,-21.364910,24.041399,765.339111,4.933853,131.223557,0.525434,0.444709,0.509525,0.624093,1,2.623962
1644842145709.228,156474203225,19310239846,975.107689,753.750730,2.620071,1,-88.861908,23.832214,760.210388,3.536010,130.931229,0.652150,0.444188,0.506826,0.625054,1,2.605499,1,-21.622503,24.066750,765.140259,4.615899,129.062134,0.525923,0.444629,0.508911,0.631198,1,2.634644
1644842145720.76,156474214328,19310250949,979.321976,759.180200,2.629501,1,-89.100319,23.777401,760.017273,2.843926,129.195053,0.652639,0.444307,0.505490,0.630761,1,2.605179,1,-21.955381,24.077112,764.902893,7.581902,128.045349,0.526555,0.444581,0.514637,0.634540,1,2.653824
1644842145731.7659,156474225431,19310262052,977.110519,762.046230,2.637314,1,-89.454239,23.665701,759.761230,1.889795,126.736092,0.653360,0.444563,0.503648,0.638843,1,2.618683,1,-22.249302,24.061863,764.717041,7.342782,129.051071,0.527112,0.444602,0.514175,0.631234,1,2.655945
1644842145742.9758,156474236534,19310273155,975.267277,758.425391,2.635384,1,-89.678818,23.560833,759.449280,1.497395,126.519730,0.653851,0.444798,0.502891,0.639555,1,2.611710,1,-22.437590,24.025993,764.466064,6.740626,131.103378,0.527476,0.444669,0.513013,0.624488,1,2.659058
1644842145753.732,156474247638,19310284258,975.789585,758.956468,2.645752,1,-89.858612,23.460951,759.292908,3.217677,127.629753,0.654224,0.445034,0.506212,0.635906,1,2.624420,1,-22.672523,23.978893,764.272644,5.302217,129.724060,0.527925,0.444769,0.510236,0.629022,1,2.667084
1644842145764.918,156474258741,19310295361,974.546185,762.886512,2.648392,1,-90.101532,23.317404,759.054260,4.056117,126.830635,0.654734,0.445372,0.507830,0.638533,1,2.625504,1,-22.858215,23.934660,764.097168,3.792795,128.530502,0.528281,0.444863,0.507322,0.632945,1,2.671280
1644842145776.37,156474269844,19310306464,980.523548,762.810481,2.647362,1,-90.247185,23.214764,758.870544,6.500590,127.217903,0.655049,0.445613,0.512549,0.637260,1,2.621475,1,-22.988045,23.896891,763.949036,4.573627,128.181808,0.528531,0.444944,0.508829,0.634091,1,2.673248
1644842145787.175,156474280947,19310317567,973.011074,756.748760,2.656586,1,-90.347168,23.136385,758.655579,3.971081,126.860413,0.655286,0.445791,0.507666,0.638435,1,2.625916,1,-23.137320,23.832678,763.669983,3.049569,131.612747,0.528826,0.445081,0.505887,0.622813,1,2.687256
1644842145892.08,156474292051,19310328671,965.319157,743.590128,2.665367,1,-90.503220,23.023607,758.296265,1.089650,130.862518,0.655660,0.446044,0.502104,0.625280,1,2.638184,1,-23.277100,23.782084,763.388245,1.780475,134.282715,0.529102,0.445183,0.503437,0.614037,1,2.692551
1644842145894.0989,156474303154,19310339774,952.451448,741.382170,2.675941,1,-90.618019,22.963133,758.210999,-3.268349,130.982025,0.655896,0.446188,0.493690,0.624887,1,2.654541,1,-23.384438,23.753992,763.325500,-0.804724,135.282730,0.529306,0.445247,0.498446,0.610750,1,2.697342
1644842145895.098,156474314257,19310350877,947.968655,745.395184,2.681183,1,-90.700546,22.912863,758.034363,-4.605753,129.903152,0.656091,0.446300,0.491109,0.628433,1,2.665131,1,-23.520565,23.722767,763.092224,-1.886137,134.326843,0.529574,0.445305,0.496359,0.613892,1,2.697235
1644842145897.095,156474325361,19310361980,947.415962,756.720293,2.676773,1,-90.800407,22.865656,757.819275,-5.927577,126.387741,0.656327,0.446400,0.488557,0.639988,1,2.653397,1,-23.622940,23.695395,762.920837,-0.862499,132.099884,0.529775,0.445359,0.498335,0.621212,1,2.700150
1644842145897.095,156474336464,19310373083,947.003546,765.384722,2.681938,1,-90.862106,22.825880,757.568604,-6.341808,125.628151,0.656500,0.446480,0.487757,0.642485,1,2.656433,1,-23.684576,23.680801,762.716125,-0.670808,128.466248,0.529902,0.445379,0.498705,0.633156,1,2.707443
1644842145898.107,156474347567,19310384186,946.321077,773.403597,2.689507,1,-90.915161,22.804176,757.390381,-5.901537,123.810959,0.656640,0.446520,0.488607,0.648458,1,2.667816,1,-23.764353,23.664476,762.487305,-1.479343,126.217552,0.530064,0.445401,0.497144,0.640548,1,2.711197
1644842145900.1,156474358670,19310395289,945.171804,774.187517,2.693069,1,-90.971634,22.791859,757.102051,-6.435651,123.114456,0.656812,0.446529,0.487576,0.650748,1,2.675201,1,-23.830856,23.660194,762.247925,-1.565342,126.516579,0.530202,0.445392,0.496978,0.639565,1,2.710938
1644842145900.1,156474369773,19310406392,946.944838,768.659377,2.697395,1,-91.010506,22.808498,756.912292,-5.975813,123.310890,0.656928,0.446472,0.488464,0.650102,1,2.675720,1,-23.882402,23.660225,762.085815,-1.068506,129.123154,0.530308,0.445379,0.497937,0.630997,1,2.719070
