#timestamp,date_time,label
1645183101913,2022-02-18_13-18-21.913154,1
1645183137838,2022-02-18_13-18-57.838892,2
1645183165915,2022-02-18_13-19-25.915770,3
1645183200755,2022-02-18_13-20-00.755226,4
1645183233548,2022-02-18_13-20-33.548898,5
1645183273702,2022-02-18_13-21-13.702146,6
1645183289953,2022-02-18_13-21-29.953606,7
