#timestamp,tobii_system_timestamp,gaze_x,gaze_y,pupil_diameter,left_gaze_x,left_gaze_y,left_pupil,right_gaze_x,right_gaze_y,right_pupil
1644842625210.917,156953704050,945.613775,688.940012,2.519432,0.492518,0.579726,2.511597,0.492496,0.568507,2.527267
1644842625221.903,156953715153,938.455009,661.002052,2.516197,0.488017,0.55634,2.509033,0.489541,0.54533,2.523361
1644842625232.934,156953726257,929.211187,604.738963,2.502441,0.480213,0.503243,2.495117,0.487716,0.504655,2.509766
1644842625242.906,156953737360,929.163895,585.113758,2.510788,0.479891,0.488524,2.50296,0.487988,0.486666,2.518616
1644842625254.912,156953748464,927.113028,567.779338,2.51091,0.481637,0.473725,2.500565,0.484105,0.472574,2.521255
1644842625265.914,156953759567,926.551752,571.128291,2.522247,0.482168,0.47655,2.5168,0.482991,0.47533,2.527695
1644842625276.904,156953770670,924.437485,573.097283,2.524193,0.481791,0.475729,2.512802,0.481164,0.479433,2.535583
1644842625287.908,156953781773,924.470501,573.717499,2.524406,0.480278,0.475831,2.51619,0.482712,0.480365,2.532623
1644842625299.9028,156953792876,924.261017,572.38521,2.518684,0.481561,0.47469,2.499664,0.481211,0.479285,2.537704
1644842625309.9028,156953803980,925.492115,572.17589,2.513092,0.482616,0.476879,2.495972,0.481438,0.476747,2.530212
1644842625322.0388,156953815083,927.484131,570.318836,2.507042,0.483868,0.479311,2.493118,0.482261,0.47122,2.520966
1644842625333.0369,156953826186,929.946413,569.841045,2.504471,0.484896,0.476515,2.484879,0.483798,0.47322,2.524063
1644842625343.0369,156953837290,929.602747,571.779156,2.504494,0.485093,0.476699,2.479965,0.483243,0.476267,2.529022
1644842625355.0378,156953848393,927.211418,573.462671,2.509483,0.482959,0.475808,2.483749,0.482887,0.479963,2.535217
1644842625366.041,156953859496,928.954153,571.089596,2.505356,0.484076,0.473583,2.485626,0.483584,0.478233,2.525085
1644842625376.041,156953870599,929.457922,568.805426,2.501305,0.483623,0.472636,2.487427,0.484562,0.475373,2.515182
1644842625388.043,156953881703,928.718519,567.906886,2.493484,0.483549,0.470384,2.480911,0.483866,0.476127,2.506058
1644842625399.04,156953892806,927.737904,567.357534,2.498505,0.483022,0.469862,2.486771,0.483372,0.475734,2.510239
1644842625410.037,156953903909,930.153208,562.90344,2.497612,0.483409,0.46615,2.484482,0.4855,0.472022,2.510742
1644842625421.036,156953915012,924.803467,556.981283,2.492233,0.479949,0.457577,2.464951,0.483388,0.470725,2.519516
1644842625432.038,156953926116,923.726835,559.208965,2.487495,0.478772,0.461858,2.456161,0.483443,0.470157,2.518829
1644842625443.042,156953937219,921.799765,561.634934,2.493996,0.479045,0.464668,2.46138,0.481163,0.471391,2.526611
1644842625455.073,156953948322,924.933615,563.267183,2.497673,0.481637,0.466684,2.465881,0.481835,0.472095,2.529465
1644842625466.039,156953959426,925.879726,559.349513,2.498512,0.481341,0.460969,2.463516,0.483117,0.47128,2.533508
1644842625476.041,156953970529,924.276409,558.827215,2.489723,0.480985,0.458784,2.456863,0.481803,0.472595,2.522583
1644842625488.04,156953981632,926.730452,562.083042,2.491463,0.482504,0.463285,2.47229,0.48284,0.47352,2.510635
1644842625499.0388,156953992735,911.700325,568.688822,2.493675,0.475389,0.468915,2.475357,0.474299,0.4789,2.511993
