#timestamp,tobii_system_timestamp,gaze_x,gaze_y,pupil_diameter,left_gaze_x,left_gaze_y,left_pupil,right_gaze_x,right_gaze_y,right_pupil
1644573703842.556,63456216297,,,,,,,,,
1644573703853.559,63456227400,,,,,,,,,
1644573703864.5571,63456238503,,,,,,,,,
1644573703875.562,63456249606,,,,,,,,,
1644573703886.554,63456260709,,,,,,,,,
1644573703897.891,63456271812,,,,,,,,,
1644573703908.8918,63456282915,,,,,,,,,
1644573703919.893,63456294018,,,,,,,,,
1644573703930.892,63456305123,,,,,,,,,
1644573703942.895,63456316226,,,,,,,,,
1644573703954.894,63456327329,,,,,,,0.579028,0.62799,2.236649
1644573703965.8909,63456338432,,,,,,,0.472101,0.710778,2.46434
1644573703977.893,63456349535,,,,,,,0.451662,0.676392,2.453033
1644573703988.893,63456360638,,,,,,,0.444233,0.659149,2.514267
1644573703999.893,63456371741,664.313064,488.118759,2.427483,0.516922,0.735127,2.358826,0.455718,0.536016,2.49614
1644573704011.914,63456382844,642.337495,471.102654,2.46627,0.475859,0.686665,2.369171,0.464606,0.540164,2.56337
1644573704022.892,63456393949,637.881158,458.708748,2.480026,0.487963,0.659982,2.351334,0.445978,0.534572,2.608719
1644573704033.901,63456405052,623.840757,419.80014,2.471542,0.468773,0.566619,2.354767,0.44461,0.526611,2.588318
1644573704044.893,63456416155,630.718157,421.220032,2.482376,0.478306,0.570238,2.386093,0.445147,0.526689,2.578659
1644573704055.891,63456427258,622.632464,422.960083,2.511215,0.466619,0.566969,2.433563,0.444995,0.53449,2.588867
1644573704066.8918,63456438361,628.202627,422.161743,2.520447,0.466442,0.543201,2.444122,0.453328,0.556178,2.596771
1644573704077.892,63456449464,634.170912,415.574615,2.530388,0.4717,0.529084,2.447571,0.456808,0.553142,2.613205
1644573704088.891,63456460567,640.270854,419.910645,2.521019,0.478746,0.535442,2.422028,0.458693,0.558075,2.62001
1644573704099.893,63456471670,628.745657,409.640671,2.495705,0.467792,0.510561,2.360825,0.452773,0.556212,2.630585
1644573704111.5562,63456482774,634.833365,414.078369,2.523682,0.478292,0.522461,2.414017,0.451186,0.555869,2.633347
