#timestamp,tobii_system_timestamp,gaze_x,gaze_y,pupil_diameter,left_gaze_x,left_gaze_y,left_pupil,right_gaze_x,right_gaze_y,right_pupil
1645183200760.226,20074329047,630.897903,446.542382,2.693443,0.328916,0.386016,2.562973,0.328269,0.358221,2.823914
1645183200772.222,20074340150,628.623991,443.227065,2.692535,0.327054,0.381121,2.564178,0.327763,0.357591,2.820892
1645183200783.22,20074351254,627.668982,445.791757,2.696045,0.325802,0.383906,2.568222,0.32802,0.35908,2.823868
1645183200793.246,20074362357,618.376379,433.71495,2.696152,0.324773,0.373464,2.569885,0.319369,0.349395,2.822418
1645183200805.219,20074373460,615.832901,437.947065,2.700714,0.326071,0.374523,2.568893,0.315421,0.355389,2.832535
1645183200816.301,20074384563,613.951664,438.460296,2.694519,0.327358,0.378497,2.562088,0.312175,0.35227,2.82695
1645183200826.303,20074395666,611.621275,440.427572,2.700081,0.328557,0.379224,2.566544,0.308548,0.354822,2.833618
1645183200838.295,20074406770,614.85672,437.828654,2.702698,0.330763,0.377169,2.574646,0.309713,0.352545,2.83075
1645183200849.319,20074417873,622.949266,436.312115,2.702293,0.332543,0.370974,2.577103,0.316362,0.356212,2.827484
1645183200859.2988,20074428976,626.933441,431.672931,2.706436,0.330062,0.365751,2.583038,0.322994,0.353704,2.829834
1645183200871.2969,20074440080,626.515932,432.857144,2.698341,0.327586,0.369731,2.572723,0.325035,0.351698,2.823959
1645183200882.309,20074451183,619.98127,437.638682,2.712677,0.325775,0.375794,2.586243,0.320039,0.353604,2.839111
1645183200893.3289,20074462286,617.33777,438.451588,2.712868,0.327588,0.374376,2.583496,0.315473,0.356377,2.842239
1645183200905.309,20074473389,612.054005,435.295218,2.720001,0.326061,0.369368,2.591949,0.311495,0.356124,2.848053
1645183201015.9658,20074484492,612.268438,429.594254,2.709259,0.326488,0.36382,2.57605,0.311292,0.352171,2.842468
1645183201016.97,20074495595,612.634163,427.305275,2.709915,0.326892,0.365246,2.580048,0.311268,0.34693,2.839783
1645183201016.97,20074506699,614.477949,428.164726,2.709129,0.327358,0.365419,2.574524,0.312723,0.348189,2.843735
1645183201017.972,20074517802,614.80751,429.118699,2.716606,0.325554,0.365629,2.585526,0.31487,0.349569,2.847687
1645183201017.972,20074528905,616.350632,428.804129,2.71862,0.327409,0.36546,2.583008,0.314623,0.349214,2.854233
1645183201018.969,20074540008,614.667549,430.247515,2.722603,0.325993,0.365922,2.583344,0.314285,0.351157,2.861862
1645183201018.969,20074551111,591.341772,430.784029,2.72702,0.313389,0.368076,2.575912,0.302592,0.349897,2.878128
1645183201018.969,20074562214,512.716599,429.47706,2.731201,0.273266,0.364798,2.580536,0.260814,0.350997,2.881866
1645183201019.974,20074573318,475.843792,428.936827,2.732956,0.253324,0.365831,2.587433,0.242347,0.349064,2.878479
1645183201019.974,20074584421,464.094143,427.938241,2.729034,0.248836,0.363819,2.589691,0.234595,0.349411,2.868378
1645183201026.969,20074595524,476.878266,428.078645,2.734192,0.255889,0.364065,2.595764,0.240859,0.349399,2.87262
1645183201037.975,20074606627,470.171142,428.694016,2.736198,0.251186,0.365435,2.593842,0.238575,0.349055,2.878555
1645183201049.968,20074617731,465.094285,429.878998,2.745277,0.249131,0.366488,2.603882,0.235342,0.349977,2.886673
1645183201059.976,20074628834,464.013948,433.300245,2.747787,0.248985,0.373131,2.606506,0.234363,0.349036,2.889069
1645183201070.964,20074639937,464.169016,431.733584,2.750549,0.248801,0.369802,2.609344,0.234709,0.349753,2.891754
1645183201082.9648,20074651041,462.775984,429.785264,2.746719,0.247517,0.367302,2.602707,0.234541,0.349007,2.890732
1645183201092.969,20074662144,461.366701,429.116517,2.74855,0.246547,0.361891,2.608032,0.234043,0.353303,2.889069
1645183201105.075,20074673247,462.232547,430.322582,2.750931,0.246725,0.364211,2.613876,0.234767,0.352993,2.887985
1645183201116.076,20074684350,465.786095,437.774044,2.758316,0.251008,0.368224,2.616913,0.234185,0.3614,2.899719
1645183201126.097,20074695453,468.449206,439.706361,2.757835,0.253365,0.37366,2.607773,0.234603,0.359183,2.907898
1645183201138.078,20074706557,469.271522,441.380006,2.75589,0.254727,0.375407,2.605774,0.234097,0.360226,2.906006
1645183201149.075,20074717660,467.838607,439.350682,2.751595,0.253254,0.376019,2.609497,0.234078,0.356232,2.893692
1645183201159.08,20074728762,467.082524,438.239568,2.746323,0.251021,0.37419,2.610107,0.235523,0.356209,2.882538
1645183201171.0789,20074739866,467.148929,435.325581,2.74263,0.250306,0.37206,2.602127,0.236307,0.353482,2.883133
1645183201183.078,20074750969,469.138012,432.759297,2.740898,0.249504,0.36896,2.593124,0.239182,0.352306,2.888672
1645183201193.075,20074762072,470.322161,432.487553,2.739067,0.252576,0.368398,2.592285,0.237343,0.352414,2.885849
1645183201205.073,20074773175,470.753632,432.928294,2.742233,0.254159,0.372314,2.600983,0.23621,0.349234,2.883484
1645183201216.0771,20074784278,469.947596,431.372559,2.735077,0.25446,0.373772,2.598419,0.235069,0.345183,2.871735
1645183201226.075,20074795382,471.65122,431.020188,2.731422,0.255917,0.373147,2.600006,0.235386,0.34522,2.862839
1645183201238.079,20074806485,469.46909,434.205151,2.723427,0.252553,0.372869,2.591873,0.236478,0.350807,2.85498
1645183201249.074,20074817589,468.916039,437.458134,2.730133,0.252162,0.373195,2.600067,0.236293,0.355901,2.860199
1645183201259.0771,20074828692,466.123438,435.571468,2.721436,0.248377,0.370051,2.585693,0.237168,0.355902,2.857178
1645183201271.075,20074839795,465.591173,432.496762,2.723969,0.250989,0.367996,2.593063,0.234002,0.352832,2.854874
1645183201283.081,20074850898,463.469181,430.351496,2.71476,0.250538,0.364245,2.584061,0.232242,0.353007,2.845459
1645183201293.074,20074862001,464.843674,430.422521,2.713165,0.251054,0.364176,2.587463,0.233158,0.353195,2.838867
1645183201305.079,20074873104,465.129361,429.049999,2.718613,0.246772,0.359872,2.589844,0.237738,0.355211,2.847382
1645183201316.0752,20074884208,466.117029,423.124963,2.714439,0.246609,0.353753,2.581955,0.238929,0.351455,2.846924
1645183201326.074,20074895311,466.358328,425.61956,2.721016,0.249944,0.355997,2.594101,0.235846,0.353369,2.847931
1645183201338.075,20074906415,468.682437,424.537879,2.711121,0.255373,0.353442,2.584076,0.232838,0.354121,2.838165
1645183201349.073,20074917518,466.85091,423.63469,2.704613,0.25293,0.351851,2.583359,0.233373,0.354206,2.825867
