#timestamp,tobii_system_timestamp,gaze_x,gaze_y,pupil_diameter,left_gaze_x,left_gaze_y,left_pupil,right_gaze_x,right_gaze_y,right_pupil
1645445743110.2332,282678961026,,,,,,,,,
1645445743115.232,282678972129,,,,,,,,,
1645445743126.2332,282678983233,,,,,,,,,
1645445743136.2332,282678994336,,,,,,,,,
1645445743148.233,282679005439,,,,,,,-0.034167,-0.139927,3.675842
1645445743159.2358,282679016542,,,,,,,-0.034167,-0.139927,3.675842
1645445743169.728,282679027646,,,,,,,-0.034167,-0.139927,3.675842
1645445743182.727,282679038749,390.559244,628.851753,2.553886,0.238208,0.465273,2.81601,0.168624,0.582813,2.291763
1645445743192.728,282679049852,390.559244,628.851753,2.553886,0.238208,0.465273,2.81601,0.168624,0.582813,2.291763
1645445743204.731,282679060955,447.563653,637.32183,2.579025,0.235773,0.529363,2.619537,0.230439,0.53284,2.538513
1645445743216.731,282679072059,472.953672,642.906654,2.604874,0.239867,0.551503,2.566391,0.252793,0.520008,2.643356
1645445743227.73,282679083162,475.274405,641.100991,2.626961,0.242279,0.555862,2.599426,0.252799,0.512639,2.654495
1645445743237.73,282679094265,470.095339,623.23426,2.634895,0.240216,0.527643,2.62851,0.249466,0.511081,2.641281
1645445743249.728,282679105368,455.914979,623.580801,2.616623,0.236824,0.534066,2.605774,0.238088,0.505235,2.627472
1645445743260.73,282679116471,455.259876,625.220168,2.627243,0.238484,0.527879,2.608795,0.235745,0.514154,2.645691
1645445743270.728,282679127575,465.778141,633.778167,2.636032,0.246872,0.537752,2.616501,0.238313,0.518545,2.655563
1645445743282.728,282679138678,463.161349,640.178955,2.632233,0.243771,0.538108,2.613266,0.238689,0.528857,2.651199
1645445743293.729,282679149781,466.147985,641.308486,2.636833,0.245262,0.536917,2.624023,0.240309,0.531931,2.649643
1645445743304.727,282679160885,460.332613,640.773582,2.62912,0.242258,0.534583,2.621246,0.237255,0.533373,2.636993
1645445743315.729,282679171988,458.753085,637.017739,2.631882,0.243395,0.539079,2.627701,0.234472,0.522618,2.636063
1645445743326.73,282679183091,456.201425,642.521024,2.630547,0.240189,0.546164,2.621857,0.235021,0.524704,2.639236
1645445743337.73,282679194194,456.82457,640.204275,2.629089,0.242551,0.547031,2.618271,0.233308,0.519976,2.639908
1645445743349.734,282679205297,462.021418,638.843143,2.624313,0.242936,0.540844,2.609009,0.238336,0.523895,2.639618
1645445743360.727,282679216400,459.496064,629.087341,2.611206,0.240815,0.531069,2.59169,0.237827,0.51741,2.630722
1645445743370.727,282679227504,465.000873,631.330562,2.616257,0.244699,0.530451,2.599503,0.239677,0.521767,2.633011
1645445743382.73,282679238607,469.669375,631.26086,2.62072,0.249527,0.532671,2.603546,0.239712,0.51943,2.637894
1645445743393.7249,282679249711,474.813681,640.580821,2.634148,0.254553,0.546063,2.626419,0.240044,0.521571,2.641876
1645445743403.728,282679260814,468.265958,639.325511,2.62336,0.247214,0.539287,2.606033,0.240563,0.526256,2.640686
1645445743416.73,282679271917,467.890105,635.926151,2.629234,0.241499,0.528122,2.603668,0.245886,0.531755,2.6548
1645445743427.729,282679283020,466.379313,624.087703,2.62426,0.240319,0.510987,2.591217,0.245492,0.52916,2.657303
1645445743437.751,282679294123,465.786824,621.146214,2.628761,0.243013,0.511983,2.606201,0.242182,0.523261,2.651321
1645445743449.572,282679305226,463.847938,623.986745,2.627541,0.245646,0.519065,2.625305,0.237529,0.520913,2.629776
1645445743462.573,282679316329,467.884455,630.797768,2.622971,0.247601,0.529976,2.630615,0.239779,0.521354,2.615326
1645445743471.572,282679327432,474.106407,633.775949,2.604134,0.25073,0.532325,2.610397,0.243131,0.523969,2.59787
1645445743484.577,282679338537,474.053507,634.291685,2.587822,0.253124,0.528939,2.580139,0.240681,0.528213,2.595505
1645445743493.572,282679349640,466.078019,633.357203,2.580971,0.247841,0.52373,2.562149,0.237657,0.531866,2.599792
1645445743504.574,282679360743,464.448795,636.262035,2.574532,0.246219,0.524151,2.562454,0.237582,0.536286,2.586609
1645445743516.574,282679371846,467.996106,634.912562,2.571716,0.245458,0.528762,2.560425,0.242038,0.529425,2.583008
1645445743526.573,282679382949,465.595679,635.986233,2.573555,0.242741,0.531416,2.555069,0.242254,0.528561,2.592041
1645445743537.573,282679394052,461.548691,636.002183,2.561516,0.239015,0.527638,2.533951,0.241765,0.532366,2.589081
1645445743549.573,282679405155,462.378631,633.674741,2.549232,0.240898,0.526874,2.539902,0.240747,0.52925,2.558563
1645445743560.572,282679416258,471.365533,635.163116,2.548721,0.249445,0.532087,2.556381,0.241561,0.526518,2.541061
1645445743570.5718,282679427362,474.735274,631.426084,2.537338,0.248197,0.533495,2.550995,0.246319,0.518881,2.523682
1645445743582.5889,282679438465,469.357438,637.892568,2.537895,0.243189,0.539376,2.538437,0.245725,0.523778,2.537354
1645445743594.06,282679449568,464.958386,637.930548,2.539215,0.239548,0.535539,2.530518,0.244784,0.527678,2.547913
1645445743604.059,282679460671,463.767228,644.399822,2.527893,0.24314,0.543486,2.522583,0.239951,0.530513,2.533203
1645445743616.575,282679471774,462.720337,638.083756,2.524742,0.244553,0.541544,2.51207,0.237447,0.521929,2.537415
1645445743627.5498,282679482877,463.713026,640.753591,2.516541,0.244567,0.543616,2.494812,0.238467,0.524307,2.538269
1645445743637.551,282679493980,464.307146,641.604996,2.504425,0.244075,0.535195,2.479721,0.239578,0.534147,2.529129
1645445743649.553,282679505084,472.800164,646.388698,2.512955,0.247378,0.532724,2.486053,0.245122,0.544591,2.539856
1645445743660.551,282679516188,467.685714,638.698733,2.505424,0.244649,0.527468,2.484833,0.242524,0.53703,2.526016
1645445743670.554,282679527291,466.328502,637.540913,2.511185,0.241398,0.530465,2.497879,0.244361,0.532103,2.52449
1645445743682.551,282679538394,456.546679,639.693618,2.481117,0.240572,0.535602,2.479324,0.234998,0.530554,2.48291
1645445743693.553,282679549497,459.972754,640.472567,2.482079,0.241795,0.538969,2.489716,0.237344,0.528486,2.474442
1645445743704.575,282679560600,455.356421,632.901692,2.465897,0.242724,0.539781,2.478165,0.231606,0.515056,2.453629
1645445743715.5508,282679571703,455.667801,643.074739,2.440392,0.231874,0.559759,2.411346,0.24278,0.512032,2.469437
1645445743726.553,282679582806,450.521493,646.519339,2.395859,0.228112,0.562537,2.358047,0.241182,0.514996,2.43367
1645445743735.552,282679593909,,,,0.203681,0.629226,2.223343,,,
1645445743747.554,282679605013,,,,,,,,,
1645445743758.55,282679616117,,,,,,,,,
1645445743769.795,282679627220,,,,,,,,,
1645445743780.794,282679638323,,,,,,,,,
1645445743791.796,282679649426,,,,,,,,,
1645445743802.798,282679660529,,,,,,,,,
1645445743814.795,282679671632,,,,,,,,,
1645445743825.798,282679682735,,,,,,,,,
1645445743836.796,282679693839,,,,,,,,,
1645445743847.83,282679704942,,,,,,,,,
1645445743858.796,282679716045,,,,,,,,,
1645445743870.796,282679727148,415.992036,773.158908,2.10984,0.19715,0.63864,1.959183,0.236175,0.649958,2.260498
1645445743882.7952,282679738251,431.753898,696.061242,2.259109,0.213193,0.582421,2.167328,0.23655,0.577681,2.350891
1645445743892.7952,282679749355,431.753898,696.061242,2.259109,0.213193,0.582421,2.167328,0.23655,0.577681,2.350891
1645445743903.7969,282679760458,457.994385,584.452289,2.443169,0.23448,0.492471,2.427612,0.242598,0.481616,2.458725
1645445743915.7969,282679771561,445.392337,589.78343,2.452751,0.232775,0.49144,2.447144,0.231176,0.491532,2.458359
1645445743926.7969,282679782665,451.901436,594.891751,2.481354,0.237774,0.507616,2.486893,0.232957,0.483871,2.475815
1645445743937.795,282679793768,450.7897,600.693566,2.470238,0.237421,0.514822,2.474274,0.232152,0.486334,2.466202
1645445743948.828,282679804871,452.243371,598.19085,2.464241,0.239005,0.513511,2.469559,0.232082,0.483474,2.458923
1645445743959.7969,282679815974,443.621192,590.035915,2.451897,0.231888,0.490816,2.436707,0.230218,0.492577,2.467087
1645445743970.794,282679827077,445.301099,593.470591,2.463257,0.233321,0.500073,2.443665,0.230534,0.489045,2.482849
1645445743982.795,282679838180,446.601377,588.397318,2.465446,0.232284,0.494138,2.455475,0.232926,0.486524,2.475418
1645445743993.794,282679849284,450.464501,589.865327,2.463867,0.230408,0.495925,2.452026,0.238826,0.487184,2.475708
1645445744003.791,282679860387,452.330961,590.188891,2.462746,0.231576,0.496472,2.444351,0.239602,0.487176,2.48114
1645445744015.789,282679871491,454.071879,591.050917,2.47171,0.231204,0.497717,2.450592,0.241787,0.487368,2.492828
1645445744026.791,282679882594,453.753705,596.198809,2.49501,0.235602,0.506774,2.4776,0.237058,0.48689,2.512421
1645445744036.792,282679893697,451.679235,591.877395,2.501923,0.235284,0.499504,2.481888,0.235215,0.486959,2.521957
1645445744048.814,282679904800,451.916413,592.71251,2.504578,0.239153,0.500517,2.486847,0.231593,0.487337,2.522308
1645445744059.811,282679915903,452.231627,595.992494,2.499756,0.239872,0.496876,2.458755,0.231202,0.496445,2.540756
1645445744070.799,282679927006,450.803719,594.609725,2.509224,0.232968,0.49227,2.463409,0.236619,0.498746,2.555038
1645445744082.799,282679938109,447.614493,594.059873,2.508041,0.224529,0.494067,2.447815,0.241736,0.496033,2.568268
1645445744092.7998,282679949212,454.188209,590.088397,2.507607,0.228007,0.49281,2.459076,0.245105,0.490671,2.556137
1645445744103.7969,282679960317,454.576936,587.720096,2.509941,0.233571,0.492268,2.467392,0.239947,0.487265,2.55249
1645445744115.793,282679971420,457.013054,588.821983,2.511368,0.238639,0.48937,2.479553,0.237416,0.492,2.543182
1645445744127.796,282679982523,451.376338,591.821069,2.519279,0.235414,0.493088,2.499878,0.234769,0.49328,2.538681
