#timestamp,tobii_system_timestamp,gaze_x,gaze_y,pupil_diameter,left_gaze_x,left_gaze_y,left_pupil,right_gaze_x,right_gaze_y,right_pupil
1644594162402.606,83914773160,352.911087,385.394222,2.755669,0.256901,0.523336,2.693268,0.259806,0.480295,2.818069
1644594162413.623,83914784263,348.633527,380.477348,2.741676,0.256905,0.507971,2.699844,0.25354,0.482855,2.783508
1644594162423.613,83914795366,348.058682,359.502686,2.776871,0.256216,0.491364,2.725784,0.253387,0.444841,2.827957
1644594162435.606,83914806469,344.783809,368.288727,2.744774,0.253154,0.499463,2.703781,0.251654,0.459622,2.785767
1644594162447.6062,83914817572,348.877461,376.641392,2.740273,0.252595,0.496854,2.709671,0.258206,0.483983,2.770874
1644594162457.606,83914828675,349.530938,374.709091,2.733833,0.254548,0.494686,2.700851,0.25721,0.481119,2.766815
1644594162468.605,83914839778,351.328507,373.027863,2.74115,0.256627,0.492388,2.713333,0.257763,0.479039,2.768967
1644594162480.607,83914850882,350.311836,372.325516,2.738129,0.257189,0.491186,2.708572,0.255713,0.478411,2.767685
1644594162490.608,83914861985,348.595646,377.128407,2.73893,0.255476,0.495907,2.714554,0.254913,0.486198,2.763306
1644594162502.604,83914873088,347.72315,377.54052,2.741302,0.253967,0.497924,2.713821,0.255145,0.485254,2.768784
1644594162513.6052,83914884191,347.143216,379.932861,2.744553,0.251911,0.500366,2.713852,0.256351,0.489042,2.775253
1644594162523.606,83914895294,349.16121,379.390011,2.742126,0.253526,0.501035,2.711182,0.257691,0.48696,2.773071
1644594162535.604,83914906397,349.090985,379.790085,2.738815,0.253762,0.499984,2.706558,0.257352,0.489053,2.771072
1644594162546.607,83914917500,349.504435,376.701015,2.734108,0.255049,0.498982,2.702179,0.256671,0.48201,2.766037
1644594162557.606,83914928603,347.6939,374.973827,2.735298,0.253141,0.496624,2.701126,0.255928,0.479871,2.76947
1644594162568.606,83914939708,346.823948,372.415661,2.742195,0.253596,0.494933,2.707565,0.254199,0.474899,2.776825
1644594162580.605,83914950811,344.898245,375.182648,2.745979,0.252985,0.499099,2.713409,0.25199,0.477939,2.778549
1644594162590.608,83914961914,342.136297,377.307278,2.748924,0.250832,0.504482,2.723877,0.2501,0.478089,2.773972
1644594162601.604,83914973016,338.123159,378.968376,2.744774,0.247233,0.506234,2.723877,0.247823,0.480663,2.765671
1644594162613.607,83914984119,337.590428,377.725868,2.744934,0.246738,0.502497,2.714142,0.247538,0.481164,2.775726
1644594162623.606,83914995223,336.28606,378.157757,2.745506,0.247339,0.501019,2.705795,0.245028,0.483767,2.785217
1644594162635.6511,83915006326,335.710228,381.312778,2.745918,0.246799,0.506452,2.707413,0.244724,0.48655,2.784424
1644594162646.6091,83915017429,335.803515,384.413475,2.747673,0.247931,0.508777,2.713837,0.243729,0.4923,2.781509
1644594162657.623,83915028533,336.142975,385.34198,2.752266,0.247771,0.508911,2.716599,0.244386,0.494584,2.787933
1644594162668.607,83915039636,337.034951,385.801918,2.759102,0.248193,0.505785,2.718292,0.24527,0.498908,2.799911
1644594162679.638,83915050739,335.974578,386.62738,2.760078,0.246475,0.507365,2.725983,0.245436,0.499477,2.794174
1644594162690.6072,83915061842,345.982188,387.66893,2.762215,0.252819,0.507569,2.728409,0.253743,0.501985,2.796021
1644594162701.615,83915072945,364.315721,388.508286,2.762009,0.26525,0.511555,2.72467,0.268155,0.500186,2.799347
1644594162713.605,83915084048,377.876722,388.569992,2.766327,0.273134,0.510836,2.723145,0.280126,0.501065,2.809509
1644594162723.6072,83915095151,382.02747,386.929562,2.758888,0.279258,0.50832,2.716614,0.28008,0.499309,2.801163
1644594162735.605,83915106254,380.51485,386.682495,2.756485,0.278983,0.504552,2.718689,0.27814,0.502434,2.794281
1644594162746.6072,83915117358,379.262346,381.36882,2.750816,0.279686,0.4987,2.7164,0.275603,0.494448,2.785233
1644594162757.605,83915128461,381.920117,381.235668,2.756775,0.280259,0.496914,2.721359,0.278921,0.495888,2.792191
1644594162769.6062,83915139564,380.78376,379.191742,2.757935,0.280245,0.495584,2.722961,0.277271,0.491895,2.792908
1644594162780.606,83915150668,382.03382,381.72377,2.757454,0.280969,0.496029,2.722855,0.278378,0.498044,2.792053
1644594162790.609,83915161771,381.823492,381.621128,2.753853,0.280975,0.49696,2.720551,0.278063,0.496845,2.787155
1644594162801.6082,83915172874,382.418591,381.447933,2.753372,0.280473,0.499388,2.719986,0.279437,0.493966,2.786758
1644594162813.606,83915183977,384.000804,379.821293,2.75293,0.28012,0.501395,2.718323,0.282106,0.487723,2.787537
1644594162823.607,83915195079,383.16686,380.73761,2.752808,0.279149,0.503213,2.721283,0.281856,0.488291,2.784332
1644594162835.6062,83915206184,382.835847,379.516491,2.745789,0.279504,0.500718,2.714798,0.281017,0.487606,2.776779
1644594162846.607,83915217287,381.604106,380.500626,2.742508,0.278074,0.499863,2.711533,0.280643,0.491024,2.773483
1644594162857.607,83915228390,382.812073,380.088741,2.735603,0.279316,0.500091,2.70369,0.28117,0.489723,2.767517
1644594162868.608,83915239493,383.558531,381.730305,2.738449,0.280738,0.502366,2.701324,0.280842,0.491723,2.775574
1644594162879.608,83915250596,383.050206,382.571285,2.733307,0.281573,0.505423,2.697418,0.279262,0.490856,2.769196
1644594162890.606,83915261699,383.164947,384.368202,2.727791,0.281045,0.507551,2.689346,0.279958,0.493408,2.766235
1644594162901.751,83915272802,384.192365,383.622219,2.722168,0.28081,0.511177,2.688385,0.281697,0.487839,2.755951
1644594162912.751,83915283905,383.818199,380.612434,2.71785,0.278488,0.508016,2.684845,0.283471,0.483162,2.750854
1644594162923.752,83915295009,381.563987,378.282337,2.714325,0.276333,0.50606,2.687515,0.282326,0.47905,2.741135
1644594162934.75,83915306112,380.897116,377.96854,2.710686,0.276311,0.499622,2.677689,0.281372,0.484671,2.743683
1644594162946.748,83915317215,380.376334,379.870525,2.707115,0.276888,0.499124,2.67186,0.280032,0.490122,2.742371
1644594162956.7512,83915328318,384.446151,381.437336,2.708702,0.281878,0.500318,2.665756,0.281001,0.493008,2.751648
1644594162968.7468,83915339421,382.478373,384.357319,2.704613,0.279947,0.504522,2.664215,0.280051,0.496409,2.74501
1644594162979.746,83915350525,380.811035,385.26907,2.707542,0.279798,0.506069,2.667099,0.277759,0.497236,2.747986
1644594162990.757,83915361628,374.062299,384.200466,2.699806,0.272447,0.501312,2.661667,0.275229,0.49921,2.737946
1644594163001.756,83915372731,374.926266,388.67141,2.680611,0.273049,0.509192,2.640076,0.275892,0.502973,2.721146
1644594163011.79,83915383835,374.750236,392.568672,2.664124,0.273426,0.51619,2.636292,0.275257,0.506124,2.691956
1644594163021.761,83915394938,378.343237,401.344963,2.663132,0.277909,0.532717,2.626129,0.276035,0.512452,2.700134
1644594163033.747,83915406040,,,,,,,,,
1644594163044.752,83915417143,,,,,,,,,
1644594163054.749,83915428247,,,,,,,,,
1644594163066.7478,83915439350,,,,,,,,,
1644594163077.749,83915450453,,,,,,,,,
1644594163088.754,83915461556,,,,,,,,,
1644594163099.977,83915472660,,,,,,,,,
1644594163110.9878,83915483763,,,,,,,,,
1644594163121.989,83915494866,,,,,,,,,
1644594163133.989,83915505969,286.401006,474.947044,2.255814,0.220075,0.646499,2.205551,0.199253,0.590342,2.306076
1644594163145.99,83915517072,309.226233,464.272247,2.350685,0.253494,0.6187,2.395294,0.199253,0.590342,2.306076
1644594163156.987,83915528175,345.596706,460.388855,2.411903,0.266652,0.588778,2.445114,0.239346,0.610152,2.378693
1644594163167.9922,83915539278,395.036626,409.085587,2.631729,0.289025,0.528642,2.619171,0.289359,0.536685,2.644287
1644594163179.987,83915550381,389.746569,391.778961,2.644913,0.28419,0.502541,2.614685,0.286449,0.517717,2.67514
1644594163189.99,83915561486,389.933265,369.750229,2.685326,0.285267,0.482535,2.64917,0.285646,0.480356,2.721481
1644594163201.988,83915572589,388.356425,374.353832,2.664284,0.283457,0.486703,2.625473,0.285147,0.488177,2.703094
1644594163212.987,83915583692,391.137975,375.994972,2.66954,0.284603,0.489411,2.61937,0.288073,0.489743,2.719711
1644594163223.989,83915594795,389.973771,377.229916,2.672905,0.283504,0.493654,2.626068,0.287468,0.488716,2.719742
1644594163234.99,83915605898,387.953295,376.564281,2.675735,0.283748,0.49356,2.630035,0.284266,0.487077,2.721436
1644594163246.013,83915617001,391.217868,376.900578,2.677971,0.285598,0.48932,2.645081,0.287195,0.492192,2.710861
1644594163256.989,83915628103,393.110129,379.191742,2.673676,0.286857,0.489537,2.639603,0.288707,0.497942,2.707748
1644594163267.987,83915639206,397.064655,381.112896,2.680023,0.289097,0.492123,2.646255,0.292257,0.500359,2.713791
1644594163278.991,83915650311,393.752227,380.588356,2.671951,0.286767,0.494139,2.632599,0.289737,0.496976,2.711304
1644594163289.991,83915661414,391.005606,381.230976,2.673553,0.28465,0.498336,2.627121,0.287833,0.494453,2.719986
1644594163300.99,83915672517,390.09639,380.827583,2.668854,0.283642,0.49824,2.618668,0.287509,0.493498,2.71904
1644594163312.987,83915683620,390.84014,381.058628,2.67321,0.285783,0.500893,2.625702,0.286457,0.491447,2.720718
1644594163326.992,83915694723,392.588858,378.306473,2.665001,0.287803,0.497795,2.628021,0.286997,0.487378,2.701981
1644594163336.992,83915705826,390.509148,376.499519,2.66304,0.287232,0.497719,2.629852,0.284523,0.482749,2.696228
1644594163345.989,83915716929,390.369024,375.523796,2.666344,0.285109,0.494676,2.623932,0.286441,0.483251,2.708755
1644594163356.989,83915728032,390.591749,374.796661,2.669411,0.286165,0.494234,2.620605,0.285712,0.481799,2.718216
1644594163367.99,83915739136,389.375721,373.945324,2.669403,0.285338,0.494473,2.620682,0.284758,0.479343,2.718124
1644594163378.991,83915750239,389.28219,370.964699,2.664169,0.285295,0.494435,2.62735,0.284664,0.471619,2.700989
1644594163389.991,83915761342,388.238956,369.921387,2.670837,0.284468,0.489317,2.636765,0.283964,0.47402,2.70491
1644594163400.991,83915772446,386.589612,370.917091,2.680443,0.284223,0.48711,2.652695,0.281794,0.47882,2.708191
1644594163412.989,83915783549,386.22133,372.453621,2.692101,0.285911,0.483371,2.65271,0.279567,0.486561,2.731491
1644594163422.993,83915794652,385.120919,374.42585,2.699059,0.284715,0.485591,2.660492,0.279152,0.489477,2.737625
1644594163434.988,83915805755,389.090019,375.424049,2.703255,0.286945,0.486799,2.656326,0.282733,0.490868,2.750183
1644594163445.99,83915816858,389.54707,377.370495,2.698105,0.289133,0.492318,2.66095,0.281215,0.490417,2.73526
1644594163456.99,83915827962,392.160813,377.579842,2.69883,0.290159,0.494634,2.661301,0.284015,0.488646,2.736359
1644594163467.9912,83915839065,391.217624,376.876259,2.698593,0.287423,0.491883,2.662186,0.28537,0.489565,2.735001
1644594163478.992,83915850167,391.490971,377.26775,2.710136,0.285345,0.48917,2.673813,0.287848,0.493298,2.74646
1644594163489.992,83915861270,391.741174,377.001263,2.712219,0.285586,0.487745,2.675354,0.287974,0.494029,2.749084
1644594163500.99,83915872374,390.461273,377.247482,2.708557,0.287726,0.490122,2.676956,0.28396,0.492293,2.740158
1644594163512.988,83915883477,387.622567,382.428852,2.706169,0.284616,0.495732,2.666565,0.282914,0.500176,2.745773
1644594163522.9868,83915894580,382.025536,387.939011,2.70504,0.281042,0.503776,2.661926,0.278293,0.506482,2.748154
1644594163534.99,83915905683,380.966283,389.103195,2.709358,0.278379,0.508728,2.663818,0.279405,0.504561,2.754898
1644594163545.989,83915916787,379.531724,390.793396,2.719246,0.278483,0.512806,2.6716,0.2772,0.504885,2.766891
1644594163555.9868,83915927890,378.563601,387.98513,2.719902,0.279293,0.509351,2.672318,0.274973,0.501027,2.767487
1644594163567.99,83915938993,378.838291,389.645851,2.717094,0.280026,0.510573,2.671265,0.274642,0.50413,2.762924
1644594163578.9849,83915950096,380.523623,385.787476,2.711678,0.282762,0.504547,2.664597,0.274374,0.500108,2.758759
1644594163589.987,83915961199,381.329395,386.911903,2.713158,0.281124,0.5022,2.664948,0.277192,0.505383,2.761368
1644594163600.992,83915972302,378.45806,383.193821,2.71508,0.281075,0.494709,2.663925,0.273037,0.503192,2.766235
1644594163612.9949,83915983406,375.904629,383.362873,2.714996,0.27903,0.498533,2.672699,0.271343,0.499808,2.757294
1644594163622.989,83915994509,376.63696,383.392536,2.714577,0.279024,0.500146,2.677078,0.272421,0.498272,2.752075
1644594163635.0042,83916005613,375.332918,383.000542,2.710464,0.277033,0.501098,2.675415,0.272503,0.496299,2.745514
1644594163645.991,83916016716,376.400252,380.357895,2.69931,0.276288,0.496805,2.667358,0.274811,0.493711,2.731262
1644594163655.99,83916027819,376.407478,379.980183,2.694588,0.277827,0.497394,2.658478,0.273282,0.492138,2.730698
1644594163667.989,83916038922,396.906557,368.312771,2.698898,0.288756,0.478539,2.654419,0.292367,0.480609,2.743378
1644594163678.989,83916050025,438.798523,326.706264,2.695343,0.313005,0.432265,2.642181,0.329453,0.418532,2.748505
1644594163689.991,83916061127,499.144442,259.819187,2.708794,0.359384,0.336827,2.658783,0.371428,0.339785,2.758804
1644594163700.991,83916072230,568.876554,173.157423,2.710915,0.415261,0.218097,2.663773,0.417647,0.232834,2.758057
1644594163712.989,83916083334,616.142236,117.123922,2.724037,0.44266,0.160084,2.691803,0.459452,0.144926,2.756271
1644594163722.989,83916094438,642.945438,80.219487,2.721428,0.463371,0.107236,2.686417,0.477984,0.101669,2.756439
1644594163734.989,83916105541,649.289252,76.986248,2.723602,0.469631,0.103914,2.693008,0.481012,0.096571,2.754196
1644594163745.994,83916116644,648.087962,75.180522,2.719139,0.472082,0.102324,2.684433,0.476802,0.093459,2.753845
1644594163755.989,83916127747,650.240054,75.086031,2.716492,0.473753,0.103967,2.681503,0.478282,0.09157,2.75148
1644594163767.9902,83916138850,649.656782,75.475594,2.71299,0.47517,0.103776,2.679001,0.476011,0.092775,2.746979
1644594163778.992,83916149953,649.998929,78.1536,2.707695,0.476024,0.106718,2.67421,0.475658,0.096807,2.74118
1644594163790.004,83916161056,649.859497,79.078955,2.701035,0.47668,0.107632,2.674545,0.474798,0.098303,2.727524
1644594163801.005,83916172159,649.755667,79.635318,2.699089,0.47502,0.105397,2.662018,0.476306,0.101987,2.73616
1644594163812.9932,83916183263,648.15206,79.399318,2.698692,0.472855,0.102171,2.665161,0.476123,0.104598,2.732224
1644594163822.989,83916194367,650.252145,77.751597,2.694778,0.473907,0.096892,2.654129,0.478146,0.105586,2.735428
1644594163833.992,83916205470,651.428012,76.906091,2.694611,0.476561,0.09813,2.664246,0.477214,0.102146,2.724976
1644594163845.989,83916216573,654.164251,77.647556,2.696465,0.480781,0.101403,2.664001,0.476999,0.100804,2.728928
1644594163855.994,83916227676,654.335681,77.232433,2.69986,0.481225,0.102263,2.669113,0.476807,0.098863,2.730606
1644594163867.989,83916238779,657.193379,77.819498,2.692047,0.482535,0.103346,2.655853,0.47968,0.099309,2.728241
1644594163878.989,83916249882,657.989767,78.426147,2.684845,0.481183,0.102701,2.653275,0.482198,0.101533,2.716415
1644594163889.996,83916260985,656.23645,80.189816,2.679626,0.479971,0.102915,2.648987,0.480844,0.105912,2.710266
1644594163900.989,83916272089,656.645829,82.064838,2.679153,0.480344,0.104119,2.653473,0.48107,0.109591,2.704834
1644594163912.7742,83916283191,654.799897,80.103232,2.675507,0.481584,0.102424,2.644669,0.477127,0.106179,2.706345
1644594163922.7742,83916294295,655.0191,80.690211,2.67334,0.481163,0.10572,2.639648,0.477869,0.104411,2.707031
1644594163934.771,83916305398,655.93426,81.14839,2.667252,0.483125,0.107677,2.628174,0.477247,0.103647,2.706329
1644594163945.772,83916316501,656.804537,81.337177,2.668152,0.483189,0.105015,2.627258,0.478458,0.1068,2.709045
1644594163955.7732,83916327604,658.126166,82.830786,2.669174,0.485039,0.106223,2.626816,0.478542,0.109482,2.711533
1644594163967.777,83916338707,657.023191,83.352187,2.673759,0.482793,0.107352,2.63147,0.479173,0.109711,2.716049
1644594163978.776,83916349810,657.55354,84.566554,2.678642,0.481773,0.111972,2.639618,0.480971,0.108253,2.717667
1644594164084.774,83916360914,658.346102,82.526281,2.677155,0.481913,0.109669,2.642014,0.481991,0.105243,2.712296
1644594164085.774,83916372017,655.253162,80.684512,2.675011,0.481179,0.105734,2.641754,0.478196,0.104382,2.708267
1644594164085.774,83916383120,651.477251,80.572214,2.672241,0.47956,0.104719,2.63324,0.474286,0.105104,2.711243
1644594164086.773,83916394223,650.165351,80.561769,2.673302,0.480322,0.104791,2.638626,0.471604,0.105005,2.707977
1644594164086.773,83916405326,654.050019,81.034501,2.674248,0.479977,0.106103,2.637268,0.477636,0.104924,2.711227
1644594164087.7732,83916416430,658.465117,82.781447,2.672432,0.482638,0.108014,2.634201,0.48144,0.107563,2.710663
1644594164087.7732,83916427533,662.295437,112.58551,2.681068,0.484476,0.14818,2.64325,0.48521,0.145011,2.718887
1644594164088.773,83916438636,665.476942,177.363688,2.67205,0.487517,0.23898,2.629196,0.486827,0.222905,2.714905
1644594164089.7751,83916449740,679.984307,281.535519,2.668312,0.496808,0.353578,2.626114,0.498777,0.379587,2.71051
1644594164090.7732,83916460843,683.061594,369.122097,2.65155,0.497914,0.461597,2.603363,0.502176,0.499659,2.699738
1644594164100.772,83916471946,673.834659,474.707886,2.680275,0.49023,0.620447,2.636765,0.496351,0.615772,2.723785
1644594164112.068,83916483049,655.009574,549.648903,2.699326,0.47468,0.706035,2.665375,0.484338,0.725342,2.733276
1644594164123.064,83916494151,645.091118,587.206673,2.694458,0.467354,0.75094,2.656357,0.477142,0.778244,2.732559
1644594164136.062,83916505255,647.432084,602.343498,2.695862,0.468732,0.768219,2.649475,0.479192,0.800384,2.742249
1644594164146.069,83916516358,648.901307,598.480385,2.697914,0.471267,0.769283,2.660522,0.478808,0.78926,2.735306
1644594164156.067,83916527461,648.626555,599.57531,2.693596,0.470554,0.77783,2.665833,0.479119,0.783564,2.721359
1644594164167.058,83916538565,647.877614,596.908173,2.688965,0.471205,0.776143,2.666946,0.477371,0.778306,2.710983
1644594164179.058,83916549668,646.515967,598.544701,2.690689,0.471201,0.772245,2.657928,0.475382,0.786466,2.72345
1644594164189.067,83916560771,646.579108,601.592857,2.691917,0.47318,0.772981,2.653046,0.473495,0.793667,2.730789
1644594164201.3071,83916571874,646.569256,599.949852,2.698807,0.470512,0.76413,2.653534,0.476149,0.798239,2.74408
1644594164212.157,83916582977,650.519223,599.236473,2.696289,0.473187,0.770148,2.655258,0.479257,0.790364,2.73732
1644594164223.294,83916594080,650.218641,599.164307,2.696739,0.473265,0.773436,2.656876,0.478739,0.786887,2.736603
1644594164234.305,83916605183,652.256663,605.140892,2.701546,0.477671,0.788557,2.676636,0.477317,0.787331,2.726456
1644594164246.299,83916616286,650.776937,606.014076,2.705788,0.475594,0.786907,2.684387,0.477228,0.791255,2.727188
1644594164256.291,83916627390,651.796417,602.346153,2.69825,0.473309,0.782151,2.680786,0.481005,0.786459,2.715714
1644594164267.07,83916638494,650.096104,601.183022,2.692863,0.472906,0.780238,2.672699,0.478918,0.785343,2.713028
1644594164279.071,83916649597,646.918405,616.23983,2.694511,0.471996,0.792973,2.67366,0.475175,0.811818,2.715363
1644594164288.9558,83916660700,641.808307,631.000168,2.703262,0.469874,0.810538,2.67244,0.469816,0.832692,2.734085
1644594164300.954,83916671803,636.131301,639.148132,2.696915,0.464245,0.823262,2.663391,0.467133,0.841186,2.730438
1644594164311.9531,83916682906,636.573635,636.352707,2.695793,0.462221,0.827325,2.667725,0.469805,0.829844,2.723862
