#timestamp,tobii_system_timestamp,gaze_x,gaze_y,pupil_diameter,left_gaze_x,left_gaze_y,left_pupil,right_gaze_x,right_gaze_y,right_pupil
1644579422277.01,69174545812,684.095098,443.054054,2.206512,0.50023,0.564198,2.085312,0.501374,0.589589,2.327713
1644579422279.0078,69174556916,687.116104,447.178734,2.217567,0.501673,0.571441,2.099457,0.504354,0.593087,2.335678
1644579422280.009,69174568019,683.401807,444.103661,2.204994,0.501673,0.571441,2.099457,0.498915,0.585079,2.310532
1644579422280.009,69174579122,679.928107,434.885033,2.232445,0.505787,0.572489,2.120193,0.489716,0.560024,2.344696
1644579422281.009,69174590225,681.031917,424.473244,2.241631,0.513259,0.555101,2.130173,0.48386,0.550298,2.353088
1644579422281.009,69174601328,681.148694,416.577301,2.232506,0.513259,0.555101,2.130173,0.484031,0.529736,2.334839
1644579422281.009,69174612432,678.88927,404.705063,2.192009,0.510379,0.529449,2.066071,0.483602,0.524471,2.317947
1644579422282.0078,69174623535,618.263022,364.72467,2.192436,0.446796,0.451952,2.049133,0.458421,0.497852,2.335739
1644579422283.009,69174634638,606.31723,372.847469,2.259026,0.446613,0.479864,2.188812,0.441114,0.491093,2.329239
1644579422283.009,69174645742,587.909667,358.516983,2.230507,0.440354,0.467034,2.187592,0.420421,0.466604,2.273422
1644579422285.012,69174656845,590.498353,363.152733,2.265594,0.451338,0.490825,2.244858,0.413227,0.454885,2.286331
1644579422297.034,69174667948,606.833229,362.959682,2.307472,0.466922,0.488252,2.2789,0.42156,0.456955,2.336044
1644579422307.008,69174679051,605.820935,361.161381,2.317421,0.46544,0.483569,2.298798,0.42156,0.456955,2.336044
1644579422319.0151,69174690154,601.640591,352.631058,2.296677,0.458458,0.483169,2.265823,0.422422,0.435141,2.32753
1644579422330.009,69174701258,566.438719,340.422913,2.175674,0.414102,0.469639,2.07283,0.415237,0.416879,2.278519
1644579422341.008,69174712361,571.451236,346.935001,2.188049,0.41621,0.453653,2.035522,0.420468,0.449824,2.340576
1644579422352.011,69174723464,576.214364,352.77927,2.186874,0.421606,0.456074,2.040039,0.422046,0.462622,2.33371
1644579422363.008,69174734567,599.394581,372.054863,2.296799,0.443727,0.484424,2.189331,0.433864,0.484469,2.404266
1644579422375.0068,69174745671,595.202472,375.468613,2.305977,0.436081,0.492833,2.232101,0.435372,0.484949,2.379852
1644579422385.01,69174756774,597.258936,384.17268,2.380882,0.438877,0.526883,2.399429,0.435587,0.473567,2.362335
1644579422396.009,69174767877,600.161394,356.399483,2.305496,0.4537,0.462217,2.307556,0.425013,0.465907,2.303436
1644579422407.0078,69174778980,611.987376,331.840874,2.192078,0.47639,0.423941,2.124084,0.419638,0.440228,2.260071
1644579422419.007,69174790084,594.550094,319.951424,2.175789,0.446769,0.404048,2.061142,0.423728,0.429159,2.290436
1644579422430.0078,69174801187,593.181568,321.845501,2.186752,0.446769,0.404048,2.061142,0.421725,0.434092,2.312363
1644579422441.0068,69174812290,597.134913,334.569489,2.223572,0.442857,0.424477,2.141663,0.431425,0.446797,2.305481
1644579422452.01,69174823393,582.84154,342.845673,2.223503,0.433912,0.435821,2.148697,0.419443,0.457006,2.298309
1644579422463.009,69174834496,587.965643,356.420082,2.269043,0.432114,0.472347,2.213364,0.428744,0.455831,2.324722
1644579422474.0068,69174845600,578.339322,356.802338,2.27343,0.428756,0.481035,2.205704,0.418007,0.448138,2.341156
1644579422485.026,69174856703,596.490433,373.435787,2.340538,0.442139,0.543179,2.354736,0.4312,0.42931,2.32634
1644579422497.008,69174867806,561.497647,352.895576,2.202354,0.400649,0.485944,2.121201,0.421456,0.433055,2.283508
1644579422508.009,69174878910,569.228268,351.527607,2.187416,0.405348,0.467733,2.073059,0.428076,0.447703,2.301773
1644579422519.007,69174890013,565.833809,340.684376,2.169922,0.410463,0.440771,2.038925,0.417991,0.446428,2.300919
1644579422530.009,69174901116,571.804395,343.437023,2.214935,0.42249,0.455611,2.137161,0.414705,0.438756,2.292709
1644579422541.008,69174912219,578.461249,339.944298,2.18412,0.422777,0.446661,2.12851,0.424164,0.43861,2.239731
