#timestamp,tobii_system_timestamp,gaze_x,gaze_y,pupil_diameter,left_gaze_x,left_gaze_y,left_pupil,right_gaze_x,right_gaze_y,right_pupil
1645443587660.5,280523515695,516.037016,177.98388,3.133018,0.265987,0.151611,3.095795,0.271551,0.145029,3.170242
1645443587670.4968,280523526798,520.599604,177.893472,3.135529,0.269145,0.150705,3.099289,0.273146,0.145784,3.171768
1645443587681.497,280523537903,530.177536,179.052964,3.134155,0.273833,0.155948,3.10025,0.278436,0.142473,3.16806
1645443587692.499,280523549006,535.603209,179.511675,3.134712,0.274843,0.155756,3.102707,0.283077,0.14343,3.166718
1645443587704.148,280523560109,532.181168,186.50803,3.135078,0.273756,0.162115,3.105072,0.2806,0.148731,3.165085
1645443587715.15,280523571212,526.694641,192.940915,3.135078,0.27481,0.163991,3.109818,0.27383,0.157577,3.160339
1645443587726.146,280523582315,522.661858,190.976706,3.128853,0.274229,0.16521,3.104919,0.27021,0.153084,3.152786
1645443587737.147,280523593418,532.835798,191.214421,3.122047,0.276052,0.165184,3.0952,0.278985,0.153507,3.148895
1645443587748.146,280523604521,692.38698,267.360502,3.131577,0.344503,0.225128,3.103195,0.376734,0.220473,3.159958
1645443587760.146,280523615624,824.182262,360.209405,3.137489,0.414792,0.304396,3.096786,0.443731,0.295953,3.178192
1645443587771.149,280523626728,930.13916,436.189109,3.135078,0.489115,0.392296,3.093704,0.47978,0.334686,3.176453
1645443587781.145,280523637831,1240.363312,677.024156,3.143486,0.707222,0.638861,3.049072,0.584824,0.489513,3.2379
1645443587793.145,280523648935,1647.268238,989.315343,3.121246,0.80215,0.74909,3.085434,0.913754,0.899769,3.157059
1645443587804.1511,280523660038,1726.961975,1047.434485,3.115295,0.85208,0.808349,3.105545,0.946839,0.937375,3.125046
1645443587815.147,280523671141,1804.496784,1127.562082,3.105392,0.932201,0.933072,3.13121,0.947483,0.946198,3.079575
1645443587826.188,280523682244,1817.129974,1136.52041,3.108994,0.940399,0.941291,3.12735,0.952445,0.95291,3.090637
