#timestamp,tobii_system_timestamp,gaze_x,gaze_y,pupil_diameter,left_gaze_x,left_gaze_y,left_pupil,right_gaze_x,right_gaze_y,right_pupil
1645441554974.305,278490828707,962.644072,696.020687,2.089035,0.510712,0.575316,2.055481,0.492043,0.584719,2.122589
1645441554993.303,278490839811,962.599783,694.638419,2.088219,0.510486,0.574349,2.06076,0.492222,0.583382,2.115677
1645441554995.302,278490850914,961.918659,692.433465,2.098183,0.508274,0.576515,2.076187,0.493724,0.577541,2.120178
1645441555006.303,278490862017,964.69265,699.010599,2.112679,0.510621,0.582148,2.085495,0.494267,0.58287,2.139862
1645441555017.305,278490873120,964.926996,701.293337,2.121452,0.509932,0.584642,2.094284,0.495201,0.58418,2.148621
1645441555028.303,278490884223,964.183588,699.73129,2.124634,0.509774,0.584688,2.095779,0.494584,0.581531,2.153488
1645441555040.305,278490895326,958.291826,688.262951,2.118469,0.507714,0.573462,2.09552,0.490507,0.573643,2.141418
1645441555051.309,278490906429,959.402733,688.192248,2.12075,0.507286,0.576092,2.100372,0.492092,0.570895,2.141129
1645441555061.943,278490917532,930.949688,677.103245,2.140823,0.494236,0.564312,2.115997,0.475503,0.564194,2.165649
1645441555072.948,278490928636,858.860035,637.204134,2.158623,0.454307,0.531285,2.125397,0.440339,0.530722,2.191849
1645441555083.945,278490939740,745.022964,546.770686,2.178238,0.381648,0.448317,2.143112,0.394418,0.462968,2.213364
1645441555094.944,278490950843,688.532324,449.280524,2.194115,0.350324,0.371236,2.146225,0.366897,0.377565,2.242004
1645441555106.944,278490961946,659.437609,370.816308,2.201279,0.330757,0.312558,2.149338,0.356157,0.305469,2.25322
1645441555117.949,278490973049,659.14238,323.862737,2.212387,0.329892,0.266717,2.180801,0.356715,0.273055,2.243973
1645441555128.949,278490984152,659.263716,302.808863,2.220535,0.331959,0.251001,2.192734,0.354774,0.25368,2.248337
1645441555139.945,278490995255,661.624432,297.335029,2.221779,0.336337,0.249035,2.195389,0.352855,0.246523,2.248169
