#timestamp,tobii_system_timestamp,gaze_x,gaze_y,pupil_diameter,left_gaze_x,left_gaze_y,left_pupil,right_gaze_x,right_gaze_y,right_pupil
1644828450139.591,142778605038,916.50444,615.297693,2.066505,0.481212,0.529928,2.009155,0.47348,0.495569,2.123856
1644828450148.594,142778616141,916.466131,593.116039,2.04882,0.481235,0.514313,1.982224,0.473417,0.474214,2.115417
1644828450159.587,142778627245,914.21216,602.549762,2.079369,0.480869,0.525539,2.014389,0.471436,0.47871,2.144348
1644828450171.289,142778638348,905.71641,594.913048,2.06707,0.475081,0.50392,1.986053,0.468374,0.487602,2.148087
1644828450182.2888,142778649451,902.092695,602.324796,2.081406,0.471422,0.508367,2.003326,0.468258,0.495508,2.159485
1644828450193.289,142778660554,908.321857,592.91566,2.053909,0.474258,0.50048,1.973022,0.471911,0.487713,2.134796
1644828450204.294,142778671657,909.56892,598.229975,2.056168,0.474661,0.512238,1.978409,0.472807,0.484812,2.133926
1644828450215.29,142778682760,909.942198,598.192459,2.054436,0.476339,0.517674,1.976196,0.471517,0.479314,2.132675
1644828450226.289,142778693864,901.629753,585.09627,2.043358,0.472889,0.499463,1.946686,0.466309,0.475698,2.14003
1644828450237.288,142778704967,901.452599,581.538355,2.053024,0.471737,0.499016,1.95607,0.467276,0.470214,2.149979
1644828450248.291,142778716071,901.786022,583.609164,2.062706,0.470351,0.505954,1.968445,0.469009,0.466728,2.156967
1644828450259.289,142778727174,900.903769,593.190014,2.080322,0.469317,0.525396,1.998413,0.469124,0.463254,2.162231
1644828450271.292,142778738277,905.289545,596.336192,2.075447,0.474202,0.525233,1.997482,0.468808,0.468661,2.153412
1644828450282.295,142778749380,901.718187,603.509259,2.079124,0.474298,0.527801,1.989883,0.464992,0.478048,2.168365
1644828450292.29,142778760483,907.974072,601.013625,2.072517,0.477261,0.51386,1.96788,0.468545,0.48783,2.177155
1644828450304.3462,142778771586,900.456161,595.218122,2.070702,0.471561,0.507541,1.960739,0.466415,0.484489,2.180664
1644828450315.268,142778782690,887.492695,588.436157,2.078163,0.461766,0.505219,1.981384,0.462705,0.475508,2.174942
1644828450326.264,142778793793,875.817289,588.674748,2.091805,0.458125,0.519783,2.017792,0.454185,0.461342,2.165817
1644828450337.27,142778804897,872.220926,583.068949,2.088486,0.457675,0.517521,2.020035,0.450889,0.45426,2.156937
1644828450348.278,142778816000,880.712128,572.532856,2.066093,0.461277,0.510943,2.001373,0.456131,0.443279,2.130814
1644828450359.302,142778827103,881.321125,572.172278,2.050247,0.461576,0.503134,1.963089,0.456467,0.450486,2.137405
1644828450371.264,142778838206,883.23555,578.991598,2.063004,0.464043,0.509056,1.986908,0.455994,0.45593,2.139099
1644828450382.26,142778849309,885.221329,586.851972,2.075874,0.469182,0.512661,1.99678,0.452924,0.465426,2.154968
1644828450392.262,142778860412,884.789972,589.096928,2.083023,0.468917,0.514425,1.996552,0.452739,0.467404,2.169495
1644828450404.265,142778871516,881.865034,587.502354,2.077782,0.465457,0.513165,1.976654,0.453152,0.466006,2.178909
1644828450415.2998,142778882619,886.107731,577.186435,2.059746,0.464575,0.502044,1.960648,0.458454,0.459933,2.158844
1644828450425.296,142778893722,886.276188,595.053434,2.10527,0.465036,0.534573,2.061539,0.458168,0.457182,2.149002
1644828450437.264,142778904826,888.343248,594.765562,2.117081,0.465189,0.539461,2.088089,0.460168,0.451815,2.146072
1644828450448.276,142778915929,877.840233,607.339525,2.139587,0.458096,0.552858,2.108459,0.456321,0.459375,2.170715
1644828450459.2632,142778927032,889.049692,594.824731,2.107307,0.465159,0.528678,2.041977,0.460934,0.462696,2.172638
1644828450471.262,142778938135,885.113611,598.21862,2.10981,0.464277,0.529379,2.042984,0.457717,0.467652,2.176636
1644828450481.301,142778949238,891.310987,586.184371,2.094856,0.47047,0.513194,2.01796,0.457979,0.46378,2.171753
1644828450492.2632,142778960342,878.277111,589.87897,2.108513,0.459058,0.517545,2.034485,0.455814,0.465587,2.182541
1644828450504.2952,142778971445,871.935196,585.695332,2.092758,0.453303,0.508049,2.00235,0.454963,0.46811,2.183167
1644828450515.264,142778982548,866.4501,592.151284,2.102859,0.45225,0.510459,2.005249,0.450302,0.47646,2.20047
1644828450525.305,142778993652,855.177813,588.464695,2.091362,0.450717,0.506203,2.00589,0.440093,0.474572,2.176834
1644828450537.302,142779004755,838.389988,579.314947,2.078232,0.436746,0.496294,1.990036,0.436577,0.469231,2.166428
1644828450548.2668,142779015858,826.623144,574.951851,2.070892,0.426878,0.497613,1.992783,0.434188,0.46064,2.149002
1644828450559.263,142779026961,818.021736,566.040999,2.056557,0.421959,0.480482,1.951675,0.430147,0.46292,2.161438
1644828450570.2642,142779038064,826.209641,574.052238,2.080544,0.432025,0.49293,1.992218,0.42861,0.463824,2.168869
1644828450581.3,142779049168,825.257177,584.833056,2.098206,0.433583,0.505853,2.030426,0.42606,0.468869,2.165985
1644828450592.267,142779060271,830.113277,587.823308,2.111298,0.43565,0.515567,2.058441,0.429051,0.464139,2.164154
1644828450604.264,142779071374,826.064472,588.855475,2.108368,0.434629,0.518642,2.049225,0.425855,0.462784,2.167511
1644828450615.265,142779082478,823.143425,579.531884,2.100342,0.431513,0.503768,2.017746,0.425928,0.462118,2.182938
1644828450625.3,142779093581,817.949696,574.467927,2.097343,0.430154,0.502697,2.013474,0.421877,0.454749,2.181213
1644828450637.266,142779104684,811.958399,567.872339,2.080063,0.422604,0.492029,1.990646,0.423186,0.454425,2.169479
1644828450649.266,142779115787,814.574804,568.621194,2.075706,0.424275,0.489849,1.980103,0.42424,0.457853,2.17131
1644828450659.2642,142779126890,818.471603,573.5232,2.07843,0.422721,0.494298,1.983566,0.429854,0.461574,2.173294
1644828450671.263,142779137994,821.991405,584.064263,2.08815,0.423432,0.504688,1.994064,0.43281,0.468752,2.182236
1644828450681.296,142779149097,822.371178,587.958956,2.085602,0.423672,0.506466,1.999802,0.432964,0.473466,2.171402
1644828450692.2651,142779160200,822.186241,594.113213,2.089905,0.425964,0.506666,2.007065,0.43048,0.483523,2.172745
1644828450704.261,142779171303,822.294016,584.575045,2.099571,0.428544,0.495823,2.028275,0.428012,0.478469,2.170868
1644828450715.2651,142779182407,821.211863,582.973534,2.103455,0.429213,0.494408,2.017639,0.426216,0.477214,2.18927
1644828450725.2642,142779193510,825.164566,573.391932,2.087837,0.431977,0.488803,1.994217,0.42757,0.466851,2.181458
1644828450737.264,142779204613,827.832327,572.776097,2.088448,0.434347,0.490331,1.990753,0.427978,0.464296,2.186142
1644828450748.28,142779215716,823.846121,570.423585,2.082474,0.430426,0.498528,2.003159,0.427747,0.452178,2.161789
1644828450758.2668,142779226820,824.054117,577.426565,2.096909,0.431646,0.505408,2.025208,0.426744,0.456969,2.16861
1644828450770.264,142779237923,826.954565,587.765121,2.091194,0.431973,0.520474,2.015518,0.429438,0.459134,2.16687
1644828450781.2642,142779249026,834.205942,588.168794,2.093353,0.4376,0.51995,2.028641,0.431365,0.460332,2.158066
1644828450792.271,142779260129,833.286381,580.397683,2.089706,0.43423,0.510494,2.022079,0.433777,0.456835,2.157333
1644828450804.2651,142779271233,827.978725,577.388352,2.097153,0.432642,0.503973,2.032211,0.429836,0.458341,2.162094
1644828450815.263,142779282336,825.803776,579.962075,2.098114,0.4295,0.503808,2.021683,0.430712,0.462796,2.174545
1644828450825.268,142779293439,823.648996,570.177591,2.075897,0.428548,0.493058,1.991043,0.42942,0.457238,2.160751
1644828450837.2651,142779304542,819.948549,565.61138,2.061287,0.422825,0.486269,1.967361,0.431288,0.456416,2.155212
1644828450848.264,142779315646,817.390652,565.883946,2.064262,0.423442,0.487145,1.95433,0.428007,0.455995,2.174194
1644828450860.2651,142779326749,823.080797,581.770957,2.097481,0.43014,0.509466,2.003616,0.427236,0.460152,2.191345
1644828450870.2668,142779337852,824.875259,590.444899,2.108192,0.432529,0.51831,2.008392,0.426716,0.465764,2.207993
1644828450881.267,142779348955,827.53438,589.632028,2.10202,0.433792,0.512782,2.006409,0.428223,0.469938,2.197632
1644828450892.266,142779360059,826.488304,587.917042,2.096268,0.430783,0.501112,1.989822,0.430143,0.47875,2.202713
1644828450904.264,142779371162,823.589716,572.392845,2.07589,0.427843,0.486893,1.973007,0.430063,0.467095,2.178772
1644828450914.265,142779382265,823.378029,577.676225,2.077423,0.426941,0.49952,1.994431,0.430745,0.463274,2.160416
1644828450925.271,142779393368,807.216625,574.219286,2.063812,0.420177,0.50117,1.990494,0.420674,0.455862,2.137131
1644828450937.262,142779404472,817.823496,572.49561,2.059937,0.424564,0.494005,1.976761,0.427335,0.460154,2.143112
1644828450948.2651,142779415575,862.632179,550.174302,2.059402,0.444037,0.472974,1.965546,0.454539,0.443984,2.153259
1644828450962.266,142779426678,937.503691,533.552831,2.070755,0.475236,0.4595,1.968719,0.50133,0.429755,2.172791
1644828450972.265,142779437781,1020.517216,522.553575,2.120445,0.529288,0.453874,2.05481,0.533751,0.417049,2.186081
1644828450981.267,142779448884,1054.004173,515.91019,2.122284,0.550558,0.447295,2.053879,0.547363,0.412555,2.190689
1644828450992.265,142779459988,1078.222275,504.785961,2.121964,0.565743,0.440968,2.047607,0.557406,0.400342,2.19632
1644828451004.2651,142779471091,1086.002369,491.216433,2.10508,0.569795,0.428992,2.007767,0.561458,0.389702,2.202393
1644828451014.2642,142779482194,1089.803123,473.765391,2.08429,0.566313,0.419525,1.994431,0.568898,0.370084,2.174149
1644828451025.269,142779493298,1084.122791,477.78967,2.088791,0.563587,0.422509,1.996826,0.565707,0.373807,2.180756
1644828451037.2678,142779504401,1077.900753,487.013751,2.082275,0.559836,0.43171,1.99321,0.562977,0.379979,2.171341
1644828451048.2632,142779515504,1076.911011,492.094088,2.090294,0.562155,0.437106,2.018875,0.559627,0.383051,2.161713
1644828451060.267,142779526607,1079.008427,492.941236,2.08522,0.56281,0.435083,2.017731,0.561157,0.386486,2.15271
1644828451070.269,142779537710,1082.111893,493.877596,2.095955,0.565855,0.434515,2.04306,0.561345,0.388614,2.148849
1644828451081.2632,142779548814,1079.329147,499.065292,2.101486,0.562093,0.439237,2.049927,0.562208,0.392538,2.153046
1644828451092.265,142779559917,1076.612549,500.541294,2.108612,0.560773,0.443683,2.064774,0.560698,0.390553,2.152451
1644828451103.282,142779571020,1073.372898,493.407851,2.097435,0.558909,0.426452,2.042847,0.559188,0.395895,2.152023
1644828451114.265,142779582124,1079.407368,490.636307,2.079834,0.564275,0.415715,2.008774,0.560108,0.402012,2.150894
1644828451125.268,142779593227,1088.110428,493.801671,2.078362,0.573149,0.413913,1.992844,0.5603,0.40909,2.163879
1644828451137.265,142779604330,1090.337963,492.053819,2.072311,0.576516,0.419836,1.983154,0.559252,0.400254,2.161469
