#timestamp,date_time,label
1645170799797,2022-02-18_09-53-19.797632,1
1645170820794,2022-02-18_09-53-40.794187,2
1645170840317,2022-02-18_09-54-00.317567,3
1645170853656,2022-02-18_09-54-13.656414,4
1645170880195,2022-02-18_09-54-40.195561,5
1645170905873,2022-02-18_09-55-05.873848,6
