#timestamp,tobii_system_timestamp,toii_device_timestamp,gaze_x,gaze_y,pupil_diameter,left_gaze_origin_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_point_in_user_coordinate_system,left_gaze_point_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_x,left_gaze_y,left_pupil_validity,left_pupil,right_gaze_origin_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_point_in_user_coordinate_system,right_gaze_point_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_x,right_gaze_y,right_pupil_validity,right_pupil
1645189896963.794,26770531951,19175321292,630.584192,172.409177,2.609985,1,-64.786499,85.376122,789.407959,-89.673637,272.711761,0.602088,0.298751,0.326885,0.159016,1,2.597305,1,-2.755925,89.485115,792.523254,-88.073593,282.046478,0.490227,0.290363,0.329974,0.128333,1,2.622665
1645189896974.7988,26770543054,19175332395,626.312399,170.440570,2.611580,1,-64.862114,85.345596,789.354858,-90.403221,273.604370,0.602232,0.298810,0.325476,0.156082,1,2.595459,1,-2.831089,89.479202,792.470581,-89.649048,282.152069,0.490362,0.290362,0.326932,0.127985,1,2.627701
1645189896984.79,26770554157,19175343498,624.413652,169.827971,2.617882,1,-64.948669,85.307938,789.297119,-91.552979,274.299713,0.602397,0.298884,0.323257,0.153796,1,2.606903,1,-2.930689,89.471252,792.424500,-89.523819,281.767303,0.490541,0.290368,0.327174,0.129250,1,2.628860
1645189896996.829,26770565261,19175354602,626.149292,172.646865,2.624222,1,-65.051788,85.279518,789.250671,-90.482513,273.695953,0.602590,0.298940,0.325323,0.155781,1,2.613235,1,-3.026260,89.467003,792.386597,-89.657745,280.941742,0.490713,0.290367,0.326916,0.131964,1,2.635208
1645189897007.792,26770576364,19175365705,627.987041,177.492911,2.626190,1,-65.121651,85.262627,789.232971,-91.590630,271.696655,0.602719,0.298975,0.323184,0.162353,1,2.615005,1,-3.142205,89.469597,792.375244,-87.557991,280.483887,0.490921,0.290356,0.330969,0.133469,1,2.637375
1645189897018.791,26770587467,19175376808,632.259579,176.550195,2.617668,1,-65.235504,85.239784,789.242615,-90.533165,271.875031,0.602923,0.299031,0.325226,0.161766,1,2.602997,1,-3.240630,89.478882,792.392456,-86.310059,280.783508,0.491098,0.290338,0.333378,0.132484,1,2.632339
1645189897029.789,26770598571,19175387911,647.258863,181.868246,2.610405,1,-65.298340,85.208923,789.279846,-85.867065,269.793091,0.603031,0.299114,0.334233,0.168610,1,2.599777,1,-3.311460,89.482529,792.433594,-82.882820,280.168976,0.491225,0.290339,0.339995,0.134504,1,2.621033
1645189897041.791,26770609674,19175399014,681.507454,189.543727,2.608276,1,-65.331291,85.159790,789.264771,-75.462143,269.342224,0.603093,0.299228,0.354320,0.170092,1,2.601196,1,-3.350500,89.475441,792.418396,-74.807785,276.728058,0.491295,0.290352,0.355583,0.145814,1,2.615356
1645189897052.79,26770620777,19175410117,723.039236,209.103853,2.615410,1,-65.371155,85.124229,789.474060,-63.963001,264.340851,0.603134,0.299367,0.376519,0.186532,1,2.616592,1,-3.402023,89.492584,792.623474,-63.897053,271.811584,0.491386,0.290366,0.376647,0.161975,1,2.614227
1645189897063.79,26770631880,19175421220,742.014141,214.537579,2.627007,1,-65.472862,85.124718,789.853821,-59.033714,262.776245,0.603261,0.299464,0.386035,0.191674,1,2.632141,1,-3.482241,89.536812,793.001221,-58.587761,270.621094,0.491527,0.290361,0.386896,0.165888,1,2.621872
1645189897074.792,26770642983,19175432323,741.245070,219.560069,2.628700,1,-65.612061,85.156143,790.319397,-60.226715,259.372620,0.603443,0.299508,0.383732,0.202862,1,2.635040,1,-3.607264,89.597862,793.507080,-57.809753,271.478119,0.491747,0.290351,0.388398,0.163071,1,2.622360
1645189897085.792,26770654087,19175443427,742.493706,221.673462,2.630508,1,-65.782715,85.162537,790.552551,-59.965530,258.023254,0.603715,0.299551,0.384236,0.207298,1,2.633606,1,-3.752095,89.638092,793.749207,-57.397179,271.755859,0.492004,0.290318,0.389195,0.162158,1,2.627411
1645189909768.393,26783289576,19188078783,491.857595,884.350133,2.756958,1,-84.366043,77.495605,757.209961,-123.064079,87.488068,0.643911,0.309530,0.262424,0.767853,1,2.783112,1,-24.030199,84.998253,762.359192,-129.537720,106.285835,0.530128,0.292824,0.249927,0.706064,1,2.730804
1645189909769.394,26783300679,19188089886,496.931505,888.131940,2.769951,1,-84.361969,77.587761,757.390625,-122.308792,86.468010,0.643865,0.309346,0.263883,0.771206,1,2.783463,1,-24.032555,85.077904,762.553772,-127.555229,105.388374,0.530120,0.292680,0.253754,0.709014,1,2.756439
1645189909769.394,26783311782,19188100989,487.519169,876.017547,2.774490,1,-84.348381,77.730019,757.710999,-125.267357,90.512779,0.643771,0.309073,0.258171,0.757911,1,2.792023,1,-24.028788,85.199577,762.827454,-129.675400,107.486107,0.530096,0.292454,0.249661,0.702119,1,2.756958
1645189909770.398,26783322886,19188112092,481.123395,858.617985,2.782425,1,-84.330956,77.854500,757.909607,-126.678543,95.332253,0.643696,0.308813,0.255447,0.742069,1,2.799942,1,-24.020685,85.334129,763.046021,-131.715225,111.488914,0.530068,0.292180,0.245723,0.688961,1,2.764908
1645189909770.398,26783333989,19188123195,477.627096,849.574578,2.775299,1,-84.296982,77.967606,758.033325,-126.828430,97.382576,0.643605,0.308562,0.255157,0.735329,1,2.801910,1,-24.012632,85.462105,763.175049,-133.451920,114.024025,0.530044,0.291898,0.242371,0.680628,1,2.748688
1645189909776.3928,26783345092,19188134298,477.532082,847.703075,2.782539,1,-84.223473,78.125420,758.168701,-126.150246,96.508469,0.643438,0.308203,0.256467,0.738203,1,2.810791,1,-23.969957,85.574890,763.289856,-134.181412,115.847061,0.529957,0.291651,0.240963,0.674636,1,2.754288
1645189909787.393,26783356196,19188145402,477.501554,847.469544,2.780945,1,-84.133812,78.221664,758.158325,-126.891800,96.599289,0.643271,0.307960,0.255035,0.737904,1,2.807602,1,-23.910969,85.662727,763.272095,-133.456329,115.874657,0.529848,0.291428,0.242362,0.674545,1,2.754288
1645189909799.392,26783367299,19188156505,477.077122,848.461318,2.783638,1,-84.044212,78.306808,758.122253,-127.372910,95.181114,0.643109,0.307739,0.254106,0.742566,1,2.817673,1,-23.835707,85.724213,763.227966,-133.204224,116.789970,0.529709,0.291264,0.242849,0.671537,1,2.749603
1645189909809.392,26783378402,19188167608,481.195679,846.321452,2.786705,1,-83.894440,78.415436,758.023376,-126.342094,97.104965,0.642848,0.307443,0.256096,0.736242,1,2.821594,1,-23.735416,85.801781,763.128845,-132.012711,115.951050,0.529528,0.291045,0.245149,0.674294,1,2.751816
1645189909821.391,26783389505,19188178711,482.701921,855.236471,2.789070,1,-83.764297,78.528679,758.028015,-125.839745,95.204895,0.642601,0.307162,0.257066,0.742487,1,2.824371,1,-23.618458,85.891502,763.123718,-131.702301,113.330849,0.529309,0.290822,0.245748,0.682907,1,2.753769
1645189909832.392,26783400608,19188189814,479.216681,851.032841,2.788948,1,-83.635780,78.619377,758.056213,-126.459885,97.882751,0.642353,0.306944,0.255869,0.733685,1,2.819351,1,-23.500988,85.955124,763.143250,-132.962708,112.784431,0.529089,0.290670,0.243315,0.684703,1,2.758545
1645189909842.3928,26783411712,19188200917,477.133126,854.326630,2.790726,1,-83.424507,78.797882,758.244812,-126.748314,97.545151,0.641916,0.306549,0.255312,0.734795,1,2.811081,1,-23.336014,86.045334,763.291504,-133.798569,111.451973,0.528772,0.290490,0.241702,0.689083,1,2.770370
1645189909854.391,26783422815,19188212020,479.768901,855.663371,2.791527,1,-83.223663,78.954605,758.346069,-126.279320,96.747818,0.641517,0.306186,0.256218,0.737416,1,2.805405,1,-23.138273,86.129471,763.391724,-132.845367,111.571526,0.528397,0.290311,0.243542,0.688690,1,2.777649
1645189909865.3928,26783433918,19188223123,480.185823,860.472429,2.791649,1,-83.024696,79.108894,758.428345,-125.938591,94.843544,0.641125,0.305824,0.256875,0.743675,1,2.803665,1,-22.950991,86.202003,763.468018,-132.961136,111.037384,0.528044,0.290154,0.243318,0.690445,1,2.779633
1645189909876.395,26783445022,19188234227,479.608784,863.247514,2.789978,1,-82.707474,79.343307,758.527283,-126.558945,93.318001,0.640507,0.305267,0.255678,0.748690,1,2.799652,1,-22.712524,86.306343,763.540833,-132.652100,111.155807,0.527595,0.289918,0.243915,0.690056,1,2.780304
1645189909887.391,26783456125,19188245330,482.539701,858.946395,2.786964,1,-82.424179,79.563042,758.681702,-125.112038,93.797394,0.639942,0.304761,0.258471,0.747114,1,2.792648,1,-22.442842,86.427383,763.684570,-132.517548,112.857269,0.527083,0.289661,0.244175,0.684463,1,2.781281
1645189909899.396,26783467227,19188256433,482.874527,854.107368,2.778473,1,-82.170425,79.763847,758.851318,-125.957031,95.584076,0.639430,0.304307,0.256840,0.741241,1,2.787537,1,-22.218681,86.559700,763.831665,-131.491882,113.524200,0.526657,0.289376,0.246155,0.682271,1,2.769409
