#timestamp,date_time,label
1644589796276,2022-02-11_16-29-56.276758,1
1644589871322,2022-02-11_16-31-11.323622,2
1644589915509,2022-02-11_16-31-55.509734,3
1644589976243,2022-02-11_16-32-56.243673,4
1644590001583,2022-02-11_16-33-21.583924,5
1644590047613,2022-02-11_16-34-07.613308,6
1644590116936,2022-02-11_16-35-16.936290,7
1644590169618,2022-02-11_16-36-09.618768,8
