#timestamp,tobii_system_timestamp,toii_device_timestamp,gaze_x,gaze_y,pupil_diameter,left_gaze_origin_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_point_in_user_coordinate_system,left_gaze_point_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_x,left_gaze_y,left_pupil_validity,left_pupil,right_gaze_origin_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_point_in_user_coordinate_system,right_gaze_point_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_x,right_gaze_y,right_pupil_validity,right_pupil
1644829264844.1638,143593245820,6429682878,924.645853,714.822650,1.975006,1,-29.120054,-39.093063,818.725281,-10.966704,139.035995,0.536763,0.594923,0.478829,0.598413,1,1.883133,1,33.944813,-45.061138,818.830383,-8.109739,140.695541,0.427146,0.609236,0.484344,0.592958,1,2.066879
1644829264846.166,143593256923,6429693981,923.564186,711.894286,1.979622,1,-29.094959,-39.088871,818.649353,-11.868446,138.973083,0.536724,0.594921,0.477088,0.598620,1,1.883133,1,33.975002,-45.082066,818.760742,-7.791668,142.243240,0.427089,0.609294,0.484958,0.587871,1,2.076111
1644829264847.166,143593268026,6429705084,920.702505,702.139485,1.973839,1,-29.079672,-39.091946,818.566650,-10.345191,141.565536,0.536702,0.594938,0.480029,0.590098,1,1.849655,1,34.005432,-45.102631,818.653381,-10.859086,144.596924,0.427028,0.609355,0.479036,0.580134,1,2.098022
1644829264848.165,143593279130,6429716187,919.528027,693.270636,1.995132,1,-29.071995,-39.099129,818.492249,-8.461330,136.907761,0.536694,0.594963,0.483665,0.605409,1,1.928467,1,34.012718,-45.109638,818.596619,-13.376619,153.751511,0.427012,0.609379,0.474176,0.550043,1,2.061798
1644829264851.192,143593290233,6429727290,920.488701,689.896846,1.979897,1,-29.063177,-39.097935,818.404907,-8.124565,136.204834,0.536684,0.594970,0.484315,0.607719,1,1.922623,1,34.012745,-45.111721,818.515015,-13.195035,156.165161,0.427006,0.609394,0.474527,0.542109,1,2.037170
1644829264852.165,143593301336,6429738393,917.384377,696.514821,1.986984,1,-29.052809,-39.085522,818.333801,-11.644033,132.641830,0.536670,0.594949,0.477521,0.619431,1,1.948776,1,34.019554,-45.106533,818.417419,-11.350623,156.372604,0.426987,0.609395,0.478088,0.541427,1,2.025192
1644829264853.166,143593312439,6429749496,915.225048,701.109803,1.988487,1,-29.045956,-39.070126,818.299683,-12.311817,132.841415,0.536660,0.594917,0.476232,0.618775,1,1.933517,1,34.020443,-45.103497,818.392822,-11.847970,153.843124,0.426984,0.609391,0.477127,0.549742,1,2.043457
1644829264856.496,143593323543,6429760600,916.553049,695.228326,1.983803,1,-29.045748,-39.069035,818.385437,-12.174439,137.297775,0.536654,0.594905,0.476497,0.604127,1,1.913574,1,34.027264,-45.096764,818.476135,-11.268794,152.368958,0.426978,0.609365,0.478246,0.554587,1,2.054031
1644829264867.7002,143593334646,6429771703,920.074654,702.179146,2.000710,1,-29.046354,-39.058323,818.517517,-9.292914,137.082642,0.536647,0.594866,0.482060,0.604834,1,1.922241,1,34.028557,-45.092339,818.654907,-12.250114,149.059738,0.426988,0.609332,0.476351,0.565465,1,2.079178
1644829264878.309,143593345749,6429782806,921.446915,715.744436,1.997299,1,-29.050009,-39.040802,818.739563,-8.875734,133.794525,0.536640,0.594800,0.482865,0.615642,1,1.905243,1,34.041550,-45.075821,818.828796,-11.926844,145.469635,0.426978,0.609271,0.476975,0.577265,1,2.089355
