#timestamp,date_time,label
1645105771714,2022-02-17_15-49-31.714780,1
1645105812423,2022-02-17_15-50-12.423307,2
1645105865406,2022-02-17_15-51-05.406471,3
1645105902255,2022-02-17_15-51-42.255896,4
1645105943943,2022-02-17_15-52-23.943203,5
