#timestamp,date_time,label
1645107231880,2022-02-17_16-13-51.880772,1
1645107294263,2022-02-17_16-14-54.263342,2
1645107360909,2022-02-17_16-16-00.909130,3
1645107407224,2022-02-17_16-16-47.224628,4
1645107449663,2022-02-17_16-17-29.663135,5
1645107487839,2022-02-17_16-18-07.839838,6
1645107551491,2022-02-17_16-19-11.491510,7
1645107591740,2022-02-17_16-19-51.740277,8
